Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.85
Frequency Step,10.0
Total Duration,10.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
225121,2025-04-09 15:28:24.403,-0.30656,31.11
225601,2025-04-09 15:28:24.408,0.81251,31.15
226081,2025-04-09 15:28:24.413,0.18919,31.2
226561,2025-04-09 15:28:24.418,-0.84071,31.24
227041,2025-04-09 15:28:24.423,-0.05829,31.29
227521,2025-04-09 15:28:24.428,0.84992,31.33
228001,2025-04-09 15:28:24.433,-0.0836,31.38
228481,2025-04-09 15:28:24.438,-0.83529,31.42
228961,2025-04-09 15:28:24.443,0.23241,31.47
229441,2025-04-09 15:28:24.448,0.79235,31.51
229921,2025-04-09 15:28:24.453,-0.38246,31.56
230401,2025-04-09 15:28:24.458,-0.71752,31.6
230881,2025-04-09 15:28:24.463,0.52635,31.65
231361,2025-04-09 15:28:24.468,0.60872,31.69
231841,2025-04-09 15:28:24.473,-0.65521,31.74
232321,2025-04-09 15:28:24.478,-0.46598,31.78
232801,2025-04-09 15:28:24.483,0.759,31.83
233281,2025-04-09 15:28:24.488,0.29217,31.87
233761,2025-04-09 15:28:24.493,-0.82723,31.92
234241,2025-04-09 15:28:24.498,-0.09351,31.96
234721,2025-04-09 15:28:24.503,0.84991,32.01
235201,2025-04-09 15:28:24.508,-0.12006,32.05
235681,2025-04-09 15:28:24.513,-0.81876,32.1
236161,2025-04-09 15:28:24.518,0.33491,32.14
236641,2025-04-09 15:28:24.523,0.72867,32.19
237121,2025-04-09 15:28:24.528,-0.53419,32.23
237601,2025-04-09 15:28:24.533,-0.5792,32.28
238081,2025-04-09 15:28:24.538,0.69896,32.32
238561,2025-04-09 15:28:24.543,0.37595,32.37
239041,2025-04-09 15:28:24.548,-0.80996,32.41
239521,2025-04-09 15:28:24.553,-0.13147,32.46
240001,2025-04-09 15:28:24.558,0.85,32.5
240481,2025-04-09 15:28:24.563,-0.13447,32.55
240961,2025-04-09 15:28:24.568,-0.8068,32.59
241441,2025-04-09 15:28:24.573,0.39578,32.64
241921,2025-04-09 15:28:24.578,0.676,32.68
242401,2025-04-09 15:28:24.583,-0.62212,32.73
242881,2025-04-09 15:28:24.588,-0.46372,32.77
243361,2025-04-09 15:28:24.593,0.78238,32.82
243841,2025-04-09 15:28:24.598,0.18823,32.86
244321,2025-04-09 15:28:24.603,-0.84924,32.91
244801,2025-04-09 15:28:24.608,0.12009,32.95
245281,2025-04-09 15:28:24.613,0.80454,33.0
245761,2025-04-09 15:28:24.618,-0.42096,33.04
246241,2025-04-09 15:28:24.623,-0.64431,33.09
246721,2025-04-09 15:28:24.628,0.66888,33.13
247201,2025-04-09 15:28:24.633,0.38262,33.18
247681,2025-04-09 15:28:24.638,-0.8201,33.22
248161,2025-04-09 15:28:24.643,-0.0529,33.27
248641,2025-04-09 15:28:24.648,0.84117,33.31
249121,2025-04-09 15:28:24.653,-0.29439,33.36
249601,2025-04-09 15:28:24.658,-0.7175,33.4
250081,2025-04-09 15:28:24.663,0.59835,33.45
250561,2025-04-09 15:28:24.668,0.46012,33.49
251041,2025-04-09 15:28:24.673,-0.79809,33.54
251521,2025-04-09 15:28:24.678,-0.10831,33.58
252001,2025-04-09 15:28:24.683,0.84587,33.63
252481,2025-04-09 15:28:24.688,-0.27364,33.67
252961,2025-04-09 15:28:24.693,-0.72027,33.72
253441,2025-04-09 15:28:24.698,0.60655,33.76
253921,2025-04-09 15:28:24.703,0.43594,33.81
254401,2025-04-09 15:28:24.708,-0.81253,33.85
254881,2025-04-09 15:28:24.713,-0.04649,33.9
255361,2025-04-09 15:28:24.718,0.83447,33.94
255841,2025-04-09 15:28:24.723,-0.36235,33.99
256321,2025-04-09 15:28:24.728,-0.65437,34.03
256801,2025-04-09 15:28:24.733,0.68983,34.08
257281,2025-04-09 15:28:24.738,0.30461,34.12
257761,2025-04-09 15:28:24.743,-0.84521,34.17
258241,2025-04-09 15:28:24.748,0.1328,34.21
258721,2025-04-09 15:28:24.753,0.77515,34.26
259201,2025-04-09 15:28:24.758,-0.54209,34.3
259681,2025-04-09 15:28:24.763,-0.48528,34.35
260161,2025-04-09 15:28:24.768,0.80325,34.39
260641,2025-04-09 15:28:24.773,0.04754,34.44
261121,2025-04-09 15:28:24.778,-0.82874,34.48
261601,2025-04-09 15:28:24.783,0.41274,34.53
262081,2025-04-09 15:28:24.788,0.59661,34.57
262561,2025-04-09 15:28:24.793,-0.75019,34.62
263041,2025-04-09 15:28:24.798,-0.16729,34.66
263521,2025-04-09 15:28:24.803,0.84608,34.71
264001,2025-04-09 15:28:24.808,-0.32563,34.75
264481,2025-04-09 15:28:24.813,-0.65393,34.8
264961,2025-04-09 15:28:24.818,0.71327,34.84
265441,2025-04-09 15:28:24.823,0.22637,34.89
265921,2025-04-09 15:28:24.828,-0.84936,34.93
266401,2025-04-09 15:28:24.833,0.29143,34.98
266881,2025-04-09 15:28:24.838,0.66942,35.02
267361,2025-04-09 15:28:24.843,-0.7063,35.07
267841,2025-04-09 15:28:24.848,-0.22701,35.11
268321,2025-04-09 15:28:24.853,0.84884,35.16
268801,2025-04-09 15:28:24.858,-0.31327,35.2
269281,2025-04-09 15:28:24.863,-0.64704,35.25
269761,2025-04-09 15:28:24.868,0.73156,35.29
270241,2025-04-09 15:28:24.873,0.16923,35.34
270721,2025-04-09 15:28:24.878,-0.84213,35.38
271201,2025-04-09 15:28:24.883,0.38922,35.43
271681,2025-04-09 15:28:24.888,0.58118,35.47
272161,2025-04-09 15:28:24.893,-0.7803,35.52
272641,2025-04-09 15:28:24.898,-0.05084,35.56
273121,2025-04-09 15:28:24.903,0.81428,35.61
273601,2025-04-09 15:28:24.908,-0.51068,35.65
274081,2025-04-09 15:28:24.913,-0.4586,35.7
274561,2025-04-09 15:28:24.918,0.83121,35.74
275041,2025-04-09 15:28:24.923,-0.12823,35.79
275521,2025-04-09 15:28:24.928,-0.73919,35.83
276001,2025-04-09 15:28:24.933,0.65732,35.88
276481,2025-04-09 15:28:24.938,0.2643,35.92
276961,2025-04-09 15:28:24.943,-0.84861,35.97
277441,2025-04-09 15:28:24.948,0.35697,36.01
277921,2025-04-09 15:28:24.953,0.58457,36.06
278401,2025-04-09 15:28:24.958,-0.79046,36.1
278881,2025-04-09 15:28:24.963,0.00696,36.15
279361,2025-04-09 15:28:24.968,0.78431,36.19
279841,2025-04-09 15:28:24.973,-0.60144,36.24
280321,2025-04-09 15:28:24.978,-0.32439,36.28
280801,2025-04-09 15:28:24.983,0.84999,36.33
281281,2025-04-09 15:28:24.988,-0.33355,36.37
281761,2025-04-09 15:28:24.993,-0.5892,36.42
282241,2025-04-09 15:28:24.998,0.79509,36.46
282721,2025-04-09 15:28:25.003,-0.03901,36.51
283201,2025-04-09 15:28:25.008,-0.76313,36.55
283681,2025-04-09 15:28:25.013,0.64914,36.6
284161,2025-04-09 15:28:25.018,0.2398,36.64
284641,2025-04-09 15:28:25.023,-0.84254,36.69
285121,2025-04-09 15:28:25.028,0.44723,36.73
285601,2025-04-09 15:28:25.033,0.47464,36.78
286081,2025-04-09 15:28:25.038,-0.83841,36.82
286561,2025-04-09 15:28:25.043,0.22227,36.87
287041,2025-04-09 15:28:25.048,0.65157,36.91
287521,2025-04-09 15:28:25.053,-0.7698,36.96
288001,2025-04-09 15:28:25.058,0.00045,37.0
288481,2025-04-09 15:28:25.063,0.7684,37.05
288961,2025-04-09 15:28:25.068,-0.65828,37.09
289441,2025-04-09 15:28:25.073,-0.20045,37.14
289921,2025-04-09 15:28:25.078,0.83103,37.18
290401,2025-04-09 15:28:25.083,-0.52397,37.23
290881,2025-04-09 15:28:25.088,-0.37065,37.27
291361,2025-04-09 15:28:25.093,0.84998,37.32
291841,2025-04-09 15:28:25.098,-0.38345,37.36
292321,2025-04-09 15:28:25.103,-0.50688,37.41
292801,2025-04-09 15:28:25.108,0.83742,37.45
293281,2025-04-09 15:28:25.113,-0.24898,37.5
293761,2025-04-09 15:28:25.118,-0.61045,37.54
294241,2025-04-09 15:28:25.123,0.80523,37.59
294721,2025-04-09 15:28:25.128,-0.12869,37.63
295201,2025-04-09 15:28:25.133,-0.68542,37.68
295681,2025-04-09 15:28:25.138,0.76377,37.72
296161,2025-04-09 15:28:25.143,-0.02731,37.77
296641,2025-04-09 15:28:25.148,-0.73704,37.81
297121,2025-04-09 15:28:25.153,0.72142,37.86
297601,2025-04-09 15:28:25.158,0.05289,37.9
298081,2025-04-09 15:28:25.163,-0.77065,37.95
298561,2025-04-09 15:28:25.168,0.68448,37.99
299041,2025-04-09 15:28:25.173,0.11122,38.04
299521,2025-04-09 15:28:25.178,-0.79092,38.08
300001,2025-04-09 15:28:25.183,0.65737,38.13
300481,2025-04-09 15:28:25.188,0.14776,38.17
300961,2025-04-09 15:28:25.193,-0.80133,38.22
301441,2025-04-09 15:28:25.198,0.64284,38.26
301921,2025-04-09 15:28:25.203,0.16285,38.31
302401,2025-04-09 15:28:25.208,-0.80401,38.35
302881,2025-04-09 15:28:25.213,0.64223,38.4
303361,2025-04-09 15:28:25.218,0.15668,38.44
303841,2025-04-09 15:28:25.223,-0.79953,38.49
304321,2025-04-09 15:28:25.228,0.6556,38.53
304801,2025-04-09 15:28:25.233,0.12917,38.58
305281,2025-04-09 15:28:25.238,-0.78693,38.62
305761,2025-04-09 15:28:25.243,0.68172,38.67
306241,2025-04-09 15:28:25.248,0.08002,38.71
306721,2025-04-09 15:28:25.253,-0.76374,38.76
307201,2025-04-09 15:28:25.258,0.71795,38.8
307681,2025-04-09 15:28:25.263,0.00897,38.85
308161,2025-04-09 15:28:25.268,-0.72615,38.89
308641,2025-04-09 15:28:25.273,0.76006,38.94
309121,2025-04-09 15:28:25.278,-0.0837,38.98
309601,2025-04-09 15:28:25.283,-0.66926,39.03
310081,2025-04-09 15:28:25.288,0.80189,39.07
310561,2025-04-09 15:28:25.293,-0.19647,39.12
311041,2025-04-09 15:28:25.298,-0.58769,39.16
311521,2025-04-09 15:28:25.303,0.83527,39.21
312001,2025-04-09 15:28:25.308,-0.32577,39.25
312481,2025-04-09 15:28:25.313,-0.47634,39.3
312961,2025-04-09 15:28:25.318,0.84996,39.34
313441,2025-04-09 15:28:25.323,-0.46499,39.39
313921,2025-04-09 15:28:25.328,-0.33168,39.43
314401,2025-04-09 15:28:25.333,0.83421,39.48
314881,2025-04-09 15:28:25.338,-0.60368,39.52
315361,2025-04-09 15:28:25.343,-0.15336,39.57
315841,2025-04-09 15:28:25.348,0.77578,39.61
316321,2025-04-09 15:28:25.353,-0.72704,39.66
316801,2025-04-09 15:28:25.358,0.05392,39.7
317281,2025-04-09 15:28:25.363,0.66394,39.75
317761,2025-04-09 15:28:25.368,-0.81625,39.79
318241,2025-04-09 15:28:25.373,0.2785,39.84
318721,2025-04-09 15:28:25.378,0.49223,39.88
319201,2025-04-09 15:28:25.383,-0.84999,39.93
319681,2025-04-09 15:28:25.388,0.5005,39.97
320161,2025-04-09 15:28:25.393,0.26201,40.02
320641,2025-04-09 15:28:25.398,-0.80756,40.06
321121,2025-04-09 15:28:25.403,0.69182,40.11
321601,2025-04-09 15:28:25.408,-0.01391,40.15
322081,2025-04-09 15:28:25.413,-0.67382,40.2
322561,2025-04-09 15:28:25.418,0.81846,40.24
323041,2025-04-09 15:28:25.423,-0.30859,40.29
323521,2025-04-09 15:28:25.428,-0.44546,40.33
324001,2025-04-09 15:28:25.433,0.84585,40.38
324481,2025-04-09 15:28:25.438,-0.58072,40.42
324961,2025-04-09 15:28:25.443,-0.13754,40.47
325441,2025-04-09 15:28:25.448,0.7474,40.51
325921,2025-04-09 15:28:25.453,-0.77867,40.56
326401,2025-04-09 15:28:25.458,0.21195,40.6
326881,2025-04-09 15:28:25.463,0.51532,40.65
327361,2025-04-09 15:28:25.468,-0.84985,40.69
327841,2025-04-09 15:28:25.473,0.54236,40.74
328321,2025-04-09 15:28:25.478,0.17127,40.78
328801,2025-04-09 15:28:25.483,-0.75557,40.83
329281,2025-04-09 15:28:25.488,0.77841,40.87
329761,2025-04-09 15:28:25.493,-0.22756,40.92
330241,2025-04-09 15:28:25.498,-0.48871,40.96
330721,2025-04-09 15:28:25.503,0.84745,41.01
331201,2025-04-09 15:28:25.508,-0.59195,41.05
331681,2025-04-09 15:28:25.513,-0.08883,41.1
332161,2025-04-09 15:28:25.518,0.70448,41.14
332641,2025-04-09 15:28:25.523,-0.81792,41.19
333121,2025-04-09 15:28:25.528,0.35325,41.23
333601,2025-04-09 15:28:25.533,0.35834,41.28
334081,2025-04-09 15:28:25.538,-0.81814,41.32
334561,2025-04-09 15:28:25.543,0.70938,41.37
335041,2025-04-09 15:28:25.548,-0.1119,41.41
335521,2025-04-09 15:28:25.553,-0.56075,41.46
336001,2025-04-09 15:28:25.558,0.85,41.5
336481,2025-04-09 15:28:25.563,-0.56348,41.55
336961,2025-04-09 15:28:25.568,-0.10115,41.59
337441,2025-04-09 15:28:25.573,0.69653,41.64
337921,2025-04-09 15:28:25.578,-0.82801,41.68
338401,2025-04-09 15:28:25.583,0.41296,41.73
338881,2025-04-09 15:28:25.588,0.27171,41.77
339361,2025-04-09 15:28:25.593,-0.77765,41.82
339841,2025-04-09 15:28:25.598,0.77906,41.86
340321,2025-04-09 15:28:25.603,-0.27958,41.91
340801,2025-04-09 15:28:25.608,-0.39718,41.95
341281,2025-04-09 15:28:25.613,0.82009,42.0
341761,2025-04-09 15:28:25.618,-0.7248,42.04
342241,2025-04-09 15:28:25.623,0.17574,42.09
342721,2025-04-09 15:28:25.628,0.48121,42.13
343201,2025-04-09 15:28:25.633,-0.8389,42.18
343681,2025-04-09 15:28:25.638,0.68044,42.22
344161,2025-04-09 15:28:25.643,-0.1073,42.27
344641,2025-04-09 15:28:25.648,-0.52928,42.31
345121,2025-04-09 15:28:25.653,0.84552,42.36
345601,2025-04-09 15:28:25.658,-0.65535,42.4
346081,2025-04-09 15:28:25.663,0.07652,42.45
346561,2025-04-09 15:28:25.668,0.54582,42.49
347041,2025-04-09 15:28:25.673,-0.84664,42.54
347521,2025-04-09 15:28:25.678,0.65399,42.58
348001,2025-04-09 15:28:25.683,-0.08397,42.63
348481,2025-04-09 15:28:25.688,-0.53261,42.67
348961,2025-04-09 15:28:25.693,0.84386,42.72
349441,2025-04-09 15:28:25.698,-0.67659,42.76
349921,2025-04-09 15:28:25.703,0.12954,42.81
350401,2025-04-09 15:28:25.708,0.48821,42.85
350881,2025-04-09 15:28:25.713,-0.83356,42.9
351361,2025-04-09 15:28:25.718,0.71918,42.94
351841,2025-04-09 15:28:25.723,-0.21217,42.99
352321,2025-04-09 15:28:25.728,-0.40843,43.03
352801,2025-04-09 15:28:25.733,0.80715,43.08
353281,2025-04-09 15:28:25.738,-0.77298,43.12
353761,2025-04-09 15:28:25.743,0.3285,43.17
354241,2025-04-09 15:28:25.748,0.28779,43.21
354721,2025-04-09 15:28:25.753,-0.75157,43.26
355201,2025-04-09 15:28:25.758,0.82347,43.3
355681,2025-04-09 15:28:25.763,-0.47047,43.35
356161,2025-04-09 15:28:25.768,-0.12226,43.39
356641,2025-04-09 15:28:25.773,0.65099,43.44
357121,2025-04-09 15:28:25.778,-0.84969,43.48
357601,2025-04-09 15:28:25.783,0.62238,43.53
358081,2025-04-09 15:28:25.788,-0.08653,43.57
358561,2025-04-09 15:28:25.793,-0.49026,43.62
359041,2025-04-09 15:28:25.798,0.82521,43.66
359521,2025-04-09 15:28:25.803,-0.75822,43.71
360001,2025-04-09 15:28:25.808,0.32593,43.75
360481,2025-04-09 15:28:25.813,0.26085,43.8
360961,2025-04-09 15:28:25.818,-0.72185,43.84
361441,2025-04-09 15:28:25.823,0.84126,43.89
361921,2025-04-09 15:28:25.828,-0.56704,43.93
362401,2025-04-09 15:28:25.833,0.03075,43.98
362881,2025-04-09 15:28:25.838,0.51787,44.02
363361,2025-04-09 15:28:25.843,-0.82816,44.07
363841,2025-04-09 15:28:25.848,0.76223,44.11
364321,2025-04-09 15:28:25.853,-0.35397,44.16
364801,2025-04-09 15:28:25.858,-0.21069,44.2
365281,2025-04-09 15:28:25.863,0.68018,44.25
365761,2025-04-09 15:28:25.868,-0.84959,44.29
366241,2025-04-09 15:28:25.873,0.64863,44.34
366721,2025-04-09 15:28:25.878,-0.16838,44.38
367201,2025-04-09 15:28:25.883,-0.38226,44.43
367681,2025-04-09 15:28:25.888,0.76856,44.47
368161,2025-04-09 15:28:25.893,-0.82972,44.52
368641,2025-04-09 15:28:25.898,0.54402,44.56
369121,2025-04-09 15:28:25.903,-0.03398,44.61
369601,2025-04-09 15:28:25.908,-0.48815,44.65
370081,2025-04-09 15:28:25.913,0.80944,44.7
370561,2025-04-09 15:28:25.918,-0.8025,44.74
371041,2025-04-09 15:28:25.923,0.47408,44.79
371521,2025-04-09 15:28:25.928,0.04143,44.83
372001,2025-04-09 15:28:25.933,-0.53865,44.88
372481,2025-04-09 15:28:25.938,0.82364,44.92
372961,2025-04-09 15:28:25.943,-0.78866,44.97
373441,2025-04-09 15:28:25.948,0.45112,45.01
373921,2025-04-09 15:28:25.953,0.05674,45.06
374401,2025-04-09 15:28:25.958,-0.54122,45.1
374881,2025-04-09 15:28:25.963,0.82145,45.15
375361,2025-04-09 15:28:25.968,-0.79615,45.19
375841,2025-04-09 15:28:25.973,0.47852,45.24
376321,2025-04-09 15:28:25.978,0.01205,45.28
376801,2025-04-09 15:28:25.983,-0.49629,45.33
377281,2025-04-09 15:28:25.988,0.80111,45.37
377761,2025-04-09 15:28:25.993,-0.82081,45.42
378241,2025-04-09 15:28:25.998,0.55222,45.46
378721,2025-04-09 15:28:26.003,-0.09259,45.51
379201,2025-04-09 15:28:26.008,-0.39705,45.55
379681,2025-04-09 15:28:26.013,0.74901,45.6
380161,2025-04-09 15:28:26.018,-0.846,45.64
380641,2025-04-09 15:28:26.023,0.65891,45.69
381121,2025-04-09 15:28:26.028,-0.25375,45.73
381601,2025-04-09 15:28:26.033,-0.23317,45.78
382081,2025-04-09 15:28:26.038,0.64199,45.82
382561,2025-04-09 15:28:26.043,-0.84176,45.87
383041,2025-04-09 15:28:26.048,0.77147,45.91
383521,2025-04-09 15:28:26.053,-0.45714,45.96
384001,2025-04-09 15:28:26.058,0.0008,46.0
384481,2025-04-09 15:28:26.063,0.45376,46.05
384961,2025-04-09 15:28:26.068,-0.7667,46.09
385441,2025-04-09 15:28:26.073,0.84468,46.14
385921,2025-04-09 15:28:26.078,-0.66752,46.18
386401,2025-04-09 15:28:26.083,0.29183,46.23
386881,2025-04-09 15:28:26.088,0.16843,46.27
387361,2025-04-09 15:28:26.093,-0.57726,46.32
387841,2025-04-09 15:28:26.098,0.81691,46.36
388321,2025-04-09 15:28:26.103,-0.8211,46.41
388801,2025-04-09 15:28:26.108,0.59212,46.45
389281,2025-04-09 15:28:26.113,-0.1978,46.5
389761,2025-04-09 15:28:26.118,-0.24966,46.54
390241,2025-04-09 15:28:26.123,0.62624,46.59
390721,2025-04-09 15:28:26.128,-0.83039,46.63
391201,2025-04-09 15:28:26.133,0.80968,46.68
391681,2025-04-09 15:28:26.138,-0.57307,46.72
392161,2025-04-09 15:28:26.143,0.18637,46.77
392641,2025-04-09 15:28:26.148,0.24709,46.81
393121,2025-04-09 15:28:26.153,-0.61455,46.86
393601,2025-04-09 15:28:26.158,0.82309,46.9
394081,2025-04-09 15:28:26.163,-0.82247,46.95
394561,2025-04-09 15:28:26.168,0.61617,46.99
395041,2025-04-09 15:28:26.173,-0.25852,47.04
395521,2025-04-09 15:28:26.178,-0.16054,47.08
396001,2025-04-09 15:28:26.183,0.53858,47.13
396481,2025-04-09 15:28:26.188,-0.78579,47.17
396961,2025-04-09 15:28:26.193,0.84581,47.22
397441,2025-04-09 15:28:26.198,-0.70767,47.26
397921,2025-04-09 15:28:26.203,0.40661,47.31
398401,2025-04-09 15:28:26.208,-0.01421,47.35
398881,2025-04-09 15:28:26.213,-0.37928,47.4
399361,2025-04-09 15:28:26.218,0.6859,47.44
399841,2025-04-09 15:28:26.223,-0.83938,47.49
400321,2025-04-09 15:28:26.228,0.80883,47.53
400801,2025-04-09 15:28:26.233,-0.60401,47.58
401281,2025-04-09 15:28:26.238,0.27161,47.62
401761,2025-04-09 15:28:26.243,0.11612,47.67
402241,2025-04-09 15:28:26.248,-0.47749,47.71
402721,2025-04-09 15:28:26.253,0.73863,47.76
403201,2025-04-09 15:28:26.258,-0.84827,47.8
403681,2025-04-09 15:28:26.263,0.78711,47.85
404161,2025-04-09 15:28:26.268,-0.57034,47.89
404641,2025-04-09 15:28:26.273,0.24325,47.94
405121,2025-04-09 15:28:26.278,0.12892,47.98
405601,2025-04-09 15:28:26.283,-0.47427,48.03
406081,2025-04-09 15:28:26.288,0.72816,48.07
406561,2025-04-09 15:28:26.293,-0.84505,48.12
407041,2025-04-09 15:28:26.298,0.806,48.16
407521,2025-04-09 15:28:26.303,-0.62106,48.21
408001,2025-04-09 15:28:26.308,0.32612,48.25
408481,2025-04-09 15:28:26.313,0.02459,48.3
408961,2025-04-09 15:28:26.318,-0.36881,48.34
409441,2025-04-09 15:28:26.323,0.6474,48.39
409921,2025-04-09 15:28:26.328,-0.81433,48.43
410401,2025-04-09 15:28:26.333,0.84382,48.48
410881,2025-04-09 15:28:26.338,-0.73372,48.52
411361,2025-04-09 15:28:26.343,0.50478,48.57
411841,2025-04-09 15:28:26.348,-0.19621,48.61
412321,2025-04-09 15:28:26.353,-0.14141,48.66
412801,2025-04-09 15:28:26.358,0.45467,48.7
413281,2025-04-09 15:28:26.363,-0.69574,48.75
413761,2025-04-09 15:28:26.368,0.82944,48.79
414241,2025-04-09 15:28:26.373,-0.83798,48.84
414721,2025-04-09 15:28:26.378,0.72271,48.88
415201,2025-04-09 15:28:26.383,-0.50307,48.93
415681,2025-04-09 15:28:26.388,0.21281,48.97
416161,2025-04-09 15:28:26.393,0.10547,49.02
416641,2025-04-09 15:28:26.398,-0.40679,49.06
417121,2025-04-09 15:28:26.403,0.65014,49.11
417601,2025-04-09 15:28:26.408,-0.80387,49.15
418081,2025-04-09 15:28:26.413,0.84947,49.2
418561,2025-04-09 15:28:26.418,-0.7834,49.24
419041,2025-04-09 15:28:26.423,0.6167,49.29
419521,2025-04-09 15:28:26.428,-0.37289,49.33
420001,2025-04-09 15:28:26.433,0.08427,49.38
420481,2025-04-09 15:28:26.438,0.21252,49.42
420961,2025-04-09 15:28:26.443,-0.48128,49.47
421441,2025-04-09 15:28:26.448,0.69054,49.51
421921,2025-04-09 15:28:26.453,-0.81713,49.56
422401,2025-04-09 15:28:26.458,0.84838,49.6
422881,2025-04-09 15:28:26.463,-0.78305,49.65
423361,2025-04-09 15:28:26.468,0.63078,49.69
423841,2025-04-09 15:28:26.473,-0.41046,49.74
424321,2025-04-09 15:28:26.478,0.14763,49.78
424801,2025-04-09 15:28:26.483,0.1287,49.83
425281,2025-04-09 15:28:26.488,-0.3893,49.87
425761,2025-04-09 15:28:26.493,0.60776,49.92
426241,2025-04-09 15:28:26.498,-0.76312,49.96
426721,2025-04-09 15:28:26.503,0.84159,50.01
427201,2025-04-09 15:28:26.508,-0.83751,50.05
427681,2025-04-09 15:28:26.513,0.75347,50.1
428161,2025-04-09 15:28:26.518,-0.59948,50.14
428641,2025-04-09 15:28:26.523,0.39165,50.19
429121,2025-04-09 15:28:26.528,-0.15028,50.23
429601,2025-04-09 15:28:26.533,-0.10223,50.28
430081,2025-04-09 15:28:26.538,0.34351,50.32
430561,2025-04-09 15:28:26.543,-0.55319,50.37
431041,2025-04-09 15:28:26.548,0.71455,50.41
431521,2025-04-09 15:28:26.553,-0.81563,50.46
432001,2025-04-09 15:28:26.558,0.85,50.5
432481,2025-04-09 15:28:26.563,-0.81687,50.55
432961,2025-04-09 15:28:26.568,0.72078,50.59
433441,2025-04-09 15:28:26.573,-0.57094,50.64
433921,2025-04-09 15:28:26.578,0.38013,50.68
434401,2025-04-09 15:28:26.583,-0.16356,50.73
434881,2025-04-09 15:28:26.588,-0.06247,50.77
435361,2025-04-09 15:28:26.593,0.2818,50.82
435841,2025-04-09 15:28:26.598,-0.47957,50.86
436321,2025-04-09 15:28:26.603,0.64315,50.91
436801,2025-04-09 15:28:26.608,-0.76287,50.95
437281,2025-04-09 15:28:26.613,0.83243,51.0
437761,2025-04-09 15:28:26.618,-0.84908,51.04
438241,2025-04-09 15:28:26.623,0.81355,51.09
438721,2025-04-09 15:28:26.628,-0.72971,51.13
439201,2025-04-09 15:28:26.633,0.60413,51.18
439681,2025-04-09 15:28:26.638,-0.44547,51.22
440161,2025-04-09 15:28:26.643,0.26379,51.27
440641,2025-04-09 15:28:26.648,-0.06987,51.31
441121,2025-04-09 15:28:26.653,-0.12546,51.36
441601,2025-04-09 15:28:26.658,0.31192,51.4
442081,2025-04-09 15:28:26.663,-0.48031,51.45
442561,2025-04-09 15:28:26.668,0.62291,51.49
443041,2025-04-09 15:28:26.673,-0.73373,51.54
443521,2025-04-09 15:28:26.678,0.80873,51.58
444001,2025-04-09 15:28:26.683,-0.8458,51.63
444481,2025-04-09 15:28:26.688,0.84475,51.67
444961,2025-04-09 15:28:26.693,-0.80711,51.72
445441,2025-04-09 15:28:26.698,0.73595,51.76
445921,2025-04-09 15:28:26.703,-0.63557,51.81
446401,2025-04-09 15:28:26.708,0.51122,51.85
446881,2025-04-09 15:28:26.713,-0.3688,51.9
447361,2025-04-09 15:28:26.718,0.21451,51.94
447841,2025-04-09 15:28:26.723,-0.05459,51.99
448321,2025-04-09 15:28:26.728,-0.10492,52.03
448801,2025-04-09 15:28:26.733,0.25845,52.08
449281,2025-04-09 15:28:26.738,-0.40102,52.12
449761,2025-04-09 15:28:26.743,0.5284,52.17
450241,2025-04-09 15:28:26.748,-0.63722,52.21
450721,2025-04-09 15:28:26.753,0.72493,52.26
451201,2025-04-09 15:28:26.758,-0.7899,52.3
451681,2025-04-09 15:28:26.763,0.83132,52.35
452161,2025-04-09 15:28:26.768,-0.84915,52.39
452641,2025-04-09 15:28:26.773,0.8441,52.44
453121,2025-04-09 15:28:26.778,-0.81744,52.48
453601,2025-04-09 15:28:26.783,0.77099,52.53
454081,2025-04-09 15:28:26.788,-0.70693,52.57
454561,2025-04-09 15:28:26.793,0.62773,52.62
455041,2025-04-09 15:28:26.798,-0.53607,52.66
455521,2025-04-09 15:28:26.803,0.43469,52.71
456001,2025-04-09 15:28:26.808,-0.32632,52.75
456481,2025-04-09 15:28:26.813,0.21365,52.8
456961,2025-04-09 15:28:26.818,-0.09918,52.84
457441,2025-04-09 15:28:26.823,-0.01475,52.89
457921,2025-04-09 15:28:26.828,0.12604,52.93
458401,2025-04-09 15:28:26.833,-0.23284,52.98
458881,2025-04-09 15:28:26.838,0.33358,53.02
459361,2025-04-09 15:28:26.843,-0.42697,53.07
459841,2025-04-09 15:28:26.848,0.512,53.11
460321,2025-04-09 15:28:26.853,-0.58791,53.16
460801,2025-04-09 15:28:26.858,0.6542,53.2
461281,2025-04-09 15:28:26.863,-0.71061,53.25
461761,2025-04-09 15:28:26.868,0.75707,53.29
462241,2025-04-09 15:28:26.873,-0.79372,53.34
462721,2025-04-09 15:28:26.878,0.82083,53.38
463201,2025-04-09 15:28:26.883,-0.83882,53.43
463681,2025-04-09 15:28:26.888,0.84821,53.47
464161,2025-04-09 15:28:26.893,-0.84962,53.52
464641,2025-04-09 15:28:26.898,0.84371,53.56
465121,2025-04-09 15:28:26.903,-0.83118,53.61
465601,2025-04-09 15:28:26.908,0.81277,53.65
