Czas [UTC],Numer próbki,Surowe przyspieszenie Z [g],Przyspieszenie Z [g]
2025-04-08 22:07:18.079821,72,0.36923076923076925,0.0
2025-04-08 22:07:18.083309,73,0.36923076923076925,0.0
2025-04-08 22:07:18.086795,74,0.36923076923076925,0.0
2025-04-08 22:07:18.090322,75,0.3684981684981685,0.0
2025-04-08 22:07:18.093829,76,0.3684981684981685,0.0
2025-04-08 22:07:18.097320,77,0.3684981684981685,0.0
2025-04-08 22:07:18.100809,78,0.36923076923076925,0.0
2025-04-08 22:07:18.104308,79,0.36923076923076925,0.0
2025-04-08 22:07:18.107796,80,0.36923076923076925,0.0
2025-04-08 22:07:18.111282,81,0.3706959706959707,0.0
2025-04-08 22:07:18.114773,82,0.3706959706959707,0.0
2025-04-08 22:07:18.118257,83,0.3706959706959707,0.0
2025-04-08 22:07:18.121744,84,0.3684981684981685,0.0
2025-04-08 22:07:18.125231,85,0.3684981684981685,0.0
2025-04-08 22:07:18.128742,86,0.3684981684981685,0.0
2025-04-08 22:07:18.132229,87,0.3706959706959707,0.0
2025-04-08 22:07:18.135712,88,0.3706959706959707,0.0
2025-04-08 22:07:18.139197,89,0.3706959706959707,0.0
2025-04-08 22:07:18.143050,90,0.37216117216117217,0.0
2025-04-08 22:07:18.146983,91,0.37216117216117217,0.0
2025-04-08 22:07:18.150819,92,0.36923076923076925,0.0
2025-04-08 22:07:18.154922,93,0.36923076923076925,0.0
2025-04-08 22:07:18.158817,94,0.36923076923076925,0.0
2025-04-08 22:07:18.162537,95,0.367032967032967,0.0
2025-04-08 22:07:18.166244,96,0.367032967032967,0.0
2025-04-08 22:07:18.169990,97,0.3677655677655678,0.0
2025-04-08 22:07:18.174050,98,0.3677655677655678,0.0
2025-04-08 22:07:18.177933,99,0.3677655677655678,0.0
2025-04-08 22:07:18.183223,100,0.36996336996337,0.0
2025-04-08 22:07:18.187079,101,0.36996336996337,0.0
2025-04-08 22:07:18.191473,102,0.36923076923076925,0.0
2025-04-08 22:07:18.195255,103,0.36923076923076925,0.0
2025-04-08 22:07:18.198807,104,0.36923076923076925,0.0
2025-04-08 22:07:18.202325,105,0.36923076923076925,0.0
2025-04-08 22:07:18.205900,106,0.36923076923076925,0.0
2025-04-08 22:07:18.209417,107,0.36923076923076925,0.0
2025-04-08 22:07:18.212957,108,0.3663003663003663,0.0
2025-04-08 22:07:18.216478,109,0.3663003663003663,0.0
2025-04-08 22:07:18.219967,110,0.3663003663003663,0.0
2025-04-08 22:07:18.223483,111,0.3663003663003663,0.0
2025-04-08 22:07:18.226974,112,0.3663003663003663,0.0
2025-04-08 22:07:18.230470,113,0.3663003663003663,0.0
2025-04-08 22:07:18.233995,114,0.3663003663003663,0.0
2025-04-08 22:07:18.237533,115,0.3663003663003663,0.0
2025-04-08 22:07:18.241037,116,0.367032967032967,0.0
2025-04-08 22:07:18.244529,117,0.367032967032967,0.0
2025-04-08 22:07:18.248036,118,0.367032967032967,0.0
2025-04-08 22:07:18.251526,119,0.36923076923076925,0.0
2025-04-08 22:07:18.255014,120,0.36923076923076925,0.0
2025-04-08 22:07:18.258501,121,0.36923076923076925,0.0
2025-04-08 22:07:18.261989,122,0.36923076923076925,0.0
2025-04-08 22:07:18.265477,123,0.36923076923076925,0.0
2025-04-08 22:07:18.268975,124,0.36923076923076925,0.0
2025-04-08 22:07:18.272477,125,0.3684981684981685,0.0
2025-04-08 22:07:18.275971,126,0.3684981684981685,0.0
2025-04-08 22:07:18.279477,127,0.3684981684981685,0.0
2025-04-08 22:07:18.282970,128,0.3684981684981685,0.0
2025-04-08 22:07:18.286462,129,0.3684981684981685,0.0
2025-04-08 22:07:18.289951,130,0.3684981684981685,0.0
2025-04-08 22:07:18.293439,131,0.3663003663003663,0.0
2025-04-08 22:07:18.296928,132,0.3663003663003663,0.0
2025-04-08 22:07:18.300477,133,0.3663003663003663,0.0
2025-04-08 22:07:18.303965,134,0.36923076923076925,0.0
2025-04-08 22:07:18.307454,135,0.36923076923076925,0.0
2025-04-08 22:07:18.310948,136,0.36923076923076925,0.0
2025-04-08 22:07:18.314437,137,0.367032967032967,0.0
2025-04-08 22:07:18.317926,138,0.367032967032967,0.0
2025-04-08 22:07:18.321413,139,0.3648351648351648,0.0
2025-04-08 22:07:18.324924,140,0.3648351648351648,0.0
2025-04-08 22:07:18.328620,141,0.3648351648351648,0.0
2025-04-08 22:07:18.332229,142,0.367032967032967,0.0
2025-04-08 22:07:18.335736,143,0.367032967032967,0.0
2025-04-08 22:07:18.339228,144,0.367032967032967,0.0
2025-04-08 22:07:18.342719,145,0.3677655677655678,0.0
2025-04-08 22:07:18.346207,146,0.3677655677655678,0.0
2025-04-08 22:07:18.349694,147,0.3677655677655678,0.0
2025-04-08 22:07:18.353183,148,0.36923076923076925,0.0
2025-04-08 22:07:18.356680,149,0.36923076923076925,0.0
2025-04-08 22:07:18.360173,150,0.36923076923076925,0.0
2025-04-08 22:07:18.363661,151,0.3684981684981685,0.0
2025-04-08 22:07:18.367144,152,0.3684981684981685,0.0
2025-04-08 22:07:18.370664,153,0.3684981684981685,0.0
2025-04-08 22:07:18.374171,154,0.36923076923076925,0.0
2025-04-08 22:07:18.377664,155,0.36923076923076925,0.0
2025-04-08 22:07:18.381147,156,0.36923076923076925,0.0
2025-04-08 22:07:18.384631,157,0.36336996336996336,0.0
2025-04-08 22:07:18.388121,158,0.36336996336996336,0.0
2025-04-08 22:07:18.391642,159,0.36336996336996336,0.0
2025-04-08 22:07:18.395140,160,0.3641025641025641,0.0
2025-04-08 22:07:18.398626,161,0.3641025641025641,0.0
2025-04-08 22:07:18.402120,162,0.3641025641025641,0.0
2025-04-08 22:07:18.405608,163,0.367032967032967,0.0
2025-04-08 22:07:18.409102,164,0.367032967032967,0.0
2025-04-08 22:07:18.412596,165,0.3684981684981685,0.0
2025-04-08 22:07:18.416085,166,0.3684981684981685,0.0
2025-04-08 22:07:18.419571,167,0.3684981684981685,0.0
2025-04-08 22:07:18.423058,168,0.36923076923076925,0.0
2025-04-08 22:07:18.426543,169,0.36923076923076925,0.0
2025-04-08 22:07:18.430028,170,0.36923076923076925,0.0
2025-04-08 22:07:18.433513,171,0.36996336996337,0.0
2025-04-08 22:07:18.437080,172,0.36996336996337,0.0
2025-04-08 22:07:18.440580,173,0.36996336996337,0.0
2025-04-08 22:07:18.444070,174,0.3706959706959707,0.0
2025-04-08 22:07:18.447555,175,0.3706959706959707,0.0
2025-04-08 22:07:18.451042,176,0.3706959706959707,0.0
2025-04-08 22:07:18.454528,177,0.3706959706959707,0.0
2025-04-08 22:07:18.458025,178,0.3706959706959707,0.0
2025-04-08 22:07:18.461517,179,0.3706959706959707,0.0
2025-04-08 22:07:18.465009,180,0.37142857142857144,0.0
2025-04-08 22:07:18.468497,181,0.37142857142857144,0.0
2025-04-08 22:07:18.471983,182,0.37142857142857144,0.0
2025-04-08 22:07:18.475489,183,0.36923076923076925,0.0
2025-04-08 22:07:18.478976,184,0.36923076923076925,0.0
2025-04-08 22:07:18.482460,185,0.36923076923076925,0.0
2025-04-08 22:07:18.486047,186,0.3597069597069597,0.0
2025-04-08 22:07:18.489549,187,0.3597069597069597,0.0
2025-04-08 22:07:18.493037,188,0.3597069597069597,0.0
2025-04-08 22:07:18.496523,189,0.3567765567765568,0.0
2025-04-08 22:07:18.500024,190,0.3567765567765568,0.0
2025-04-08 22:07:18.503511,191,0.36336996336996336,0.0
2025-04-08 22:07:18.506996,192,0.36336996336996336,0.0
2025-04-08 22:07:18.510481,193,0.36336996336996336,0.0
2025-04-08 22:07:18.513965,194,0.3663003663003663,0.0
2025-04-08 22:07:18.517451,195,0.3663003663003663,0.0
2025-04-08 22:07:18.520935,196,0.3663003663003663,0.0
2025-04-08 22:07:18.524434,197,0.3677655677655678,0.0
2025-04-08 22:07:18.527917,198,0.3677655677655678,0.0
2025-04-08 22:07:18.531398,199,0.3677655677655678,0.0
2025-04-08 22:07:18.534918,200,0.367032967032967,0.0
2025-04-08 22:07:18.538407,201,0.367032967032967,0.0
2025-04-08 22:07:18.541892,202,0.367032967032967,0.0
2025-04-08 22:07:18.545375,203,0.3684981684981685,0.0
2025-04-08 22:07:18.548858,204,0.3684981684981685,0.0
2025-04-08 22:07:18.552356,205,0.3684981684981685,0.0
2025-04-08 22:07:18.555869,206,0.36996336996337,0.0
2025-04-08 22:07:18.559386,207,0.36996336996337,0.0
2025-04-08 22:07:18.562875,208,0.36996336996337,0.0
2025-04-08 22:07:18.566360,209,0.3663003663003663,0.0
2025-04-08 22:07:18.569860,210,0.3663003663003663,0.0
2025-04-08 22:07:18.573347,211,0.3663003663003663,0.0
2025-04-08 22:07:18.576832,212,0.3641025641025641,0.0
2025-04-08 22:07:18.580403,213,0.3641025641025641,0.0
2025-04-08 22:07:18.583911,214,0.3641025641025641,0.0
2025-04-08 22:07:18.587410,215,0.3641025641025641,0.0
2025-04-08 22:07:18.590905,216,0.3641025641025641,0.0
2025-04-08 22:07:18.594394,217,0.36996336996337,0.0
2025-04-08 22:07:18.597879,218,0.36996336996337,0.0
2025-04-08 22:07:18.601363,219,0.36996336996337,0.0
2025-04-08 22:07:18.604849,220,0.37142857142857144,0.0
2025-04-08 22:07:18.608351,221,0.37142857142857144,0.0
2025-04-08 22:07:18.611838,222,0.37142857142857144,0.0
2025-04-08 22:07:18.615327,223,0.3706959706959707,0.0
2025-04-08 22:07:18.618811,224,0.3706959706959707,0.0
2025-04-08 22:07:18.622295,225,0.3706959706959707,0.0
2025-04-08 22:07:18.625779,226,0.36923076923076925,0.0
2025-04-08 22:07:18.629264,227,0.36923076923076925,0.0
2025-04-08 22:07:18.632770,228,0.36923076923076925,0.0
2025-04-08 22:07:18.636288,229,0.36923076923076925,0.0
2025-04-08 22:07:18.639782,230,0.36923076923076925,0.0
2025-04-08 22:07:18.643270,231,0.36923076923076925,0.0
2025-04-08 22:07:18.646762,232,0.36923076923076925,0.0
2025-04-08 22:07:18.650251,233,0.36923076923076925,0.0
2025-04-08 22:07:18.653740,234,0.36923076923076925,0.0
2025-04-08 22:07:18.657248,235,0.3684981684981685,0.0
2025-04-08 22:07:18.660734,236,0.3684981684981685,0.0
2025-04-08 22:07:18.664220,237,0.3684981684981685,0.0
2025-04-08 22:07:18.667703,238,0.3641025641025641,0.0
2025-04-08 22:07:18.671185,239,0.3641025641025641,0.0
2025-04-08 22:07:18.674687,240,0.3641025641025641,0.0
2025-04-08 22:07:18.678180,241,0.3641025641025641,0.0
2025-04-08 22:07:18.681692,242,0.3641025641025641,0.0
2025-04-08 22:07:18.685178,243,0.3641025641025641,0.0
2025-04-08 22:07:18.688665,244,0.3684981684981685,0.0
2025-04-08 22:07:18.692150,245,0.3684981684981685,0.0
2025-04-08 22:07:18.695633,246,0.36923076923076925,0.0
2025-04-08 22:07:18.699118,247,0.36923076923076925,0.0
2025-04-08 22:07:18.702603,248,0.36923076923076925,0.0
2025-04-08 22:07:18.706171,249,0.36996336996337,0.0
2025-04-08 22:07:18.709678,250,0.36996336996337,0.0
2025-04-08 22:07:18.713166,251,0.36996336996337,0.0
2025-04-08 22:07:18.716673,252,0.3684981684981685,0.0
2025-04-08 22:07:18.720192,253,0.3684981684981685,0.0
2025-04-08 22:07:18.723700,254,0.3684981684981685,0.0
2025-04-08 22:07:18.727192,255,0.36996336996337,0.0
2025-04-08 22:07:18.730680,256,0.36996336996337,0.0
2025-04-08 22:07:18.734168,257,0.36996336996337,0.0
2025-04-08 22:07:18.737658,258,0.3684981684981685,0.0
2025-04-08 22:07:18.741143,259,0.3684981684981685,0.0
2025-04-08 22:07:18.744628,260,0.3684981684981685,0.0
2025-04-08 22:07:18.748141,261,0.36923076923076925,0.0
2025-04-08 22:07:18.751647,262,0.36923076923076925,0.0
2025-04-08 22:07:18.755137,263,0.36923076923076925,0.0
2025-04-08 22:07:18.758623,264,0.3677655677655678,0.0
2025-04-08 22:07:18.762109,265,0.3677655677655678,0.0
2025-04-08 22:07:18.765594,266,0.35604395604395606,0.0
2025-04-08 22:07:18.769076,267,0.3626373626373626,0.0
2025-04-08 22:07:18.772565,268,0.3626373626373626,0.0
2025-04-08 22:07:18.776054,269,0.37435897435897436,0.0
2025-04-08 22:07:18.779559,270,0.367032967032967,0.0
2025-04-08 22:07:18.783040,271,0.367032967032967,0.0
2025-04-08 22:07:18.786728,272,0.36923076923076925,0.0
2025-04-08 22:07:18.790268,273,0.36923076923076925,0.0
2025-04-08 22:07:18.793762,274,0.36923076923076925,0.0
2025-04-08 22:07:18.797255,275,0.367032967032967,0.0
2025-04-08 22:07:18.800744,276,0.367032967032967,0.0
2025-04-08 22:07:18.804232,277,0.367032967032967,0.0
2025-04-08 22:07:18.807717,278,0.3684981684981685,0.0
2025-04-08 22:07:18.811203,279,0.3684981684981685,0.0
2025-04-08 22:07:18.814691,280,0.3684981684981685,0.0
2025-04-08 22:07:18.818182,281,0.36923076923076925,0.0
2025-04-08 22:07:18.821668,282,0.36923076923076925,0.0
2025-04-08 22:07:18.825155,283,0.36923076923076925,0.0
2025-04-08 22:07:18.828641,284,0.3706959706959707,0.0
2025-04-08 22:07:18.832294,285,0.3706959706959707,0.0
2025-04-08 22:07:18.835886,286,0.3706959706959707,0.0
2025-04-08 22:07:18.839402,287,0.3663003663003663,0.0
2025-04-08 22:07:18.842892,288,0.3663003663003663,0.0
2025-04-08 22:07:18.846384,289,0.3663003663003663,0.0
2025-04-08 22:07:18.849892,290,0.36336996336996336,0.0
2025-04-08 22:07:18.853404,291,0.36336996336996336,0.0
2025-04-08 22:07:18.856913,292,0.36336996336996336,0.0
2025-04-08 22:07:18.860700,293,0.3677655677655678,0.0
2025-04-08 22:07:18.864312,294,0.3677655677655678,0.0
2025-04-08 22:07:18.867820,295,0.3684981684981685,0.0
2025-04-08 22:07:18.871343,296,0.3684981684981685,0.0
2025-04-08 22:07:18.874848,297,0.3684981684981685,0.0
2025-04-08 22:07:18.878340,298,0.36996336996337,0.0
2025-04-08 22:07:18.881825,299,0.36996336996337,0.0
2025-04-08 22:07:18.885312,300,0.36996336996337,0.0
2025-04-08 22:07:18.888797,301,0.36996336996337,0.0
2025-04-08 22:07:18.892287,302,0.36996336996337,0.0
2025-04-08 22:07:18.895773,303,0.36996336996337,0.0
2025-04-08 22:07:18.899256,304,0.37216117216117217,0.0
2025-04-08 22:07:18.902767,305,0.37216117216117217,0.0
2025-04-08 22:07:18.906253,306,0.37216117216117217,0.0
2025-04-08 22:07:18.909738,307,0.3684981684981685,0.0
2025-04-08 22:07:18.913224,308,0.3684981684981685,0.0
2025-04-08 22:07:18.916719,309,0.3684981684981685,0.0
2025-04-08 22:07:18.920207,310,0.3684981684981685,0.0
2025-04-08 22:07:18.923691,311,0.3684981684981685,0.0
2025-04-08 22:07:18.927202,312,0.3684981684981685,0.0
2025-04-08 22:07:18.930688,313,0.3706959706959707,0.0
2025-04-08 22:07:18.934170,314,0.3706959706959707,0.0
2025-04-08 22:07:18.937652,315,0.3706959706959707,0.0
2025-04-08 22:07:18.941137,316,0.3663003663003663,0.0
2025-04-08 22:07:18.944620,317,0.3663003663003663,0.0
2025-04-08 22:07:18.948117,318,0.36923076923076925,0.0
2025-04-08 22:07:18.951715,319,0.36923076923076925,0.0
2025-04-08 22:07:18.955204,320,0.36923076923076925,0.0
2025-04-08 22:07:18.958692,321,0.36923076923076925,0.0
2025-04-08 22:07:18.962174,322,0.36923076923076925,0.0
2025-04-08 22:07:18.965663,323,0.36923076923076925,0.0
2025-04-08 22:07:18.969164,324,0.3706959706959707,0.0
2025-04-08 22:07:18.972658,325,0.3706959706959707,0.0
2025-04-08 22:07:18.976151,326,0.3706959706959707,0.0
2025-04-08 22:07:18.979629,327,0.36923076923076925,0.0
2025-04-08 22:07:18.983124,328,0.36923076923076925,0.0
2025-04-08 22:07:18.986614,329,0.36923076923076925,0.0
2025-04-08 22:07:18.990100,330,0.36923076923076925,0.0
2025-04-08 22:07:18.993586,331,0.36923076923076925,0.0
2025-04-08 22:07:18.997070,332,0.36923076923076925,0.0
2025-04-08 22:07:19.000553,333,0.3706959706959707,0.0
2025-04-08 22:07:19.004053,334,0.3706959706959707,0.0
2025-04-08 22:07:19.008355,335,0.3706959706959707,0.0
2025-04-08 22:07:19.012122,336,0.36996336996337,0.0
2025-04-08 22:07:19.015672,337,0.36996336996337,0.0
2025-04-08 22:07:19.019167,338,0.37142857142857144,0.0
2025-04-08 22:07:19.022656,339,0.37142857142857144,0.0
2025-04-08 22:07:19.026192,340,0.37142857142857144,0.0
2025-04-08 22:07:19.029696,341,0.3728937728937729,0.0
2025-04-08 22:07:19.033184,342,0.3728937728937729,0.0
2025-04-08 22:07:19.036715,343,0.3728937728937729,0.0
2025-04-08 22:07:19.040221,344,0.37216117216117217,0.0
2025-04-08 22:07:19.043713,345,0.37216117216117217,0.0
2025-04-08 22:07:19.047200,346,0.37216117216117217,0.0
2025-04-08 22:07:19.050686,347,0.3728937728937729,0.0
2025-04-08 22:07:19.054171,348,0.3728937728937729,0.0
2025-04-08 22:07:19.057654,349,0.3728937728937729,0.0
2025-04-08 22:07:19.061144,350,0.37216117216117217,0.0
2025-04-08 22:07:19.064633,351,0.37216117216117217,0.0
2025-04-08 22:07:19.068134,352,0.37216117216117217,0.0
2025-04-08 22:07:19.071623,353,0.37435897435897436,0.0
2025-04-08 22:07:19.075110,354,0.37435897435897436,0.0
2025-04-08 22:07:19.078593,355,0.37435897435897436,0.0
2025-04-08 22:07:19.082077,356,0.3728937728937729,0.0
2025-04-08 22:07:19.085576,357,0.3728937728937729,0.0
2025-04-08 22:07:19.089523,358,0.3728937728937729,0.0
2025-04-08 22:07:19.093099,359,0.3706959706959707,0.0
2025-04-08 22:07:19.096602,360,0.3706959706959707,0.0
2025-04-08 22:07:19.100095,361,0.3706959706959707,0.0
2025-04-08 22:07:19.103582,362,0.3706959706959707,0.0
2025-04-08 22:07:19.107090,363,0.3706959706959707,0.0
2025-04-08 22:07:19.110582,364,0.36996336996337,0.0
2025-04-08 22:07:19.114087,365,0.36996336996337,0.0
2025-04-08 22:07:19.117803,366,0.36996336996337,0.0
2025-04-08 22:07:19.121354,367,0.36996336996337,0.0
2025-04-08 22:07:19.124852,368,0.36996336996337,0.0
2025-04-08 22:07:19.128345,369,0.36996336996337,0.0
2025-04-08 22:07:19.131867,370,0.36996336996337,0.0
2025-04-08 22:07:19.135360,371,0.36996336996337,0.0
2025-04-08 22:07:19.138851,372,0.36996336996337,0.0
2025-04-08 22:07:19.142337,373,0.367032967032967,0.0
2025-04-08 22:07:19.145880,374,0.367032967032967,0.0
2025-04-08 22:07:19.149392,375,0.367032967032967,0.0
2025-04-08 22:07:19.152882,376,0.3677655677655678,0.0
2025-04-08 22:07:19.156390,377,0.3677655677655678,0.0
2025-04-08 22:07:19.159959,378,0.3677655677655678,0.0
2025-04-08 22:07:19.164110,379,0.37362637362637363,0.0
2025-04-08 22:07:19.167963,380,0.37362637362637363,0.0
2025-04-08 22:07:19.171801,381,0.3706959706959707,0.0
2025-04-08 22:07:19.175512,382,0.3706959706959707,0.0
2025-04-08 22:07:19.179197,383,0.3706959706959707,0.0
2025-04-08 22:07:19.182908,384,0.3663003663003663,0.0
2025-04-08 22:07:19.186589,385,0.3663003663003663,0.0
2025-04-08 22:07:19.190298,386,0.3663003663003663,0.0
2025-04-08 22:07:19.194355,387,0.36923076923076925,0.0
2025-04-08 22:07:19.198335,388,0.36923076923076925,0.0
2025-04-08 22:07:19.202277,389,0.3677655677655678,0.0
2025-04-08 22:07:19.206216,390,0.3677655677655678,0.0
2025-04-08 22:07:19.210187,391,0.3677655677655678,0.0
2025-04-08 22:07:19.214027,392,0.3706959706959707,0.0
2025-04-08 22:07:19.217754,393,0.3706959706959707,0.0
2025-04-08 22:07:19.221449,394,0.3684981684981685,0.0
2025-04-08 22:07:19.225153,395,0.3684981684981685,0.0
2025-04-08 22:07:19.228851,396,0.3684981684981685,0.0
2025-04-08 22:07:19.232561,397,0.36923076923076925,0.0
2025-04-08 22:07:19.236368,398,0.36923076923076925,0.0
2025-04-08 22:07:19.240145,399,0.36923076923076925,0.0
2025-04-08 22:07:19.243810,400,0.3750915750915751,0.0
2025-04-08 22:07:19.247458,401,0.3750915750915751,0.0
2025-04-08 22:07:19.251167,402,0.3750915750915751,0.0
2025-04-08 22:07:19.254863,403,0.3758241758241758,0.0
2025-04-08 22:07:19.258547,404,0.3758241758241758,0.0
2025-04-08 22:07:19.262365,405,0.37435897435897436,0.0
2025-04-08 22:07:19.265958,406,0.37435897435897436,0.0
2025-04-08 22:07:19.269462,407,0.37435897435897436,0.0
2025-04-08 22:07:19.272928,408,0.37142857142857144,0.0
2025-04-08 22:07:19.276420,409,0.37142857142857144,0.0
2025-04-08 22:07:19.279907,410,0.37142857142857144,0.0
2025-04-08 22:07:19.283412,411,0.37216117216117217,0.0
2025-04-08 22:07:19.286911,412,0.37216117216117217,0.0
2025-04-08 22:07:19.290397,413,0.37216117216117217,0.0
2025-04-08 22:07:19.293903,414,0.3728937728937729,0.0
2025-04-08 22:07:19.297401,415,0.3728937728937729,0.0
2025-04-08 22:07:19.300907,416,0.3728937728937729,0.0
2025-04-08 22:07:19.304394,417,0.37362637362637363,0.0
2025-04-08 22:07:19.307889,418,0.37362637362637363,0.0
2025-04-08 22:07:19.311374,419,0.37362637362637363,0.0
2025-04-08 22:07:19.314867,420,0.36556776556776555,0.0
2025-04-08 22:07:19.318431,421,0.36556776556776555,0.0
2025-04-08 22:07:19.321939,422,0.3706959706959707,0.0
2025-04-08 22:07:19.325426,423,0.3706959706959707,0.0
2025-04-08 22:07:19.328932,424,0.3706959706959707,0.0
2025-04-08 22:07:19.332423,425,0.36996336996337,0.0
2025-04-08 22:07:19.335950,426,0.36996336996337,0.0
2025-04-08 22:07:19.339437,427,0.36996336996337,0.0
2025-04-08 22:07:19.342923,428,0.3684981684981685,0.0
2025-04-08 22:07:19.346404,429,0.3684981684981685,0.0
2025-04-08 22:07:19.349891,430,0.3684981684981685,0.0
2025-04-08 22:07:19.353380,431,0.3684981684981685,0.0
2025-04-08 22:07:19.356866,432,0.3684981684981685,0.0
2025-04-08 22:07:19.360350,433,0.3684981684981685,0.0
2025-04-08 22:07:19.363833,434,0.37216117216117217,0.0
2025-04-08 22:07:19.367317,435,0.37216117216117217,0.0
2025-04-08 22:07:19.370796,436,0.37216117216117217,0.0
2025-04-08 22:07:19.374279,437,0.37142857142857144,0.0
2025-04-08 22:07:19.377761,438,0.37142857142857144,0.0
2025-04-08 22:07:19.381248,439,0.37142857142857144,0.0
2025-04-08 22:07:19.384731,440,0.36923076923076925,0.0
2025-04-08 22:07:19.388217,441,0.36923076923076925,0.0
2025-04-08 22:07:19.391699,442,0.36923076923076925,0.0
2025-04-08 22:07:19.395182,443,0.3648351648351648,0.0
2025-04-08 22:07:19.398663,444,0.3648351648351648,0.0
2025-04-08 22:07:19.402148,445,0.3648351648351648,0.0
2025-04-08 22:07:19.405632,446,0.36556776556776555,0.0
2025-04-08 22:07:19.409231,447,0.36556776556776555,0.0
2025-04-08 22:07:19.412743,448,0.3663003663003663,0.0
2025-04-08 22:07:19.416232,449,0.3663003663003663,0.0
