Parameter,Value
Start Frequency,10
End Frequency,150
Frequency Duration,1
Smooth Transition,False
Pause Duration,0.5
Amplitude,0.2
Frequency Step,5
Total Duration,10
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.05
Amplitude End,0.5
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
665281,2025-04-08 22:18:18.449,0.19021,40
665761,2025-04-08 22:18:18.454,0.11756,40
666241,2025-04-08 22:18:18.459,-0.11756,40
666721,2025-04-08 22:18:18.464,-0.19021,40
667201,2025-04-08 22:18:18.469,-0.0,40
667681,2025-04-08 22:18:18.474,0.19021,40
668161,2025-04-08 22:18:18.479,0.11756,40
668641,2025-04-08 22:18:18.484,-0.11756,40
669121,2025-04-08 22:18:18.489,-0.19021,40
669601,2025-04-08 22:18:18.494,-0.0,40
670081,2025-04-08 22:18:18.499,0.19021,40
670561,2025-04-08 22:18:18.504,0.11756,40
671041,2025-04-08 22:18:18.509,-0.11756,40
671521,2025-04-08 22:18:18.514,-0.19021,40
672001,2025-04-08 22:18:18.519,0.0,45
672481,2025-04-08 22:18:18.524,0.19754,45
672961,2025-04-08 22:18:18.529,0.0618,45
673441,2025-04-08 22:18:18.534,-0.1782,45
673921,2025-04-08 22:18:18.539,-0.11756,45
674401,2025-04-08 22:18:18.544,0.14142,45
674881,2025-04-08 22:18:18.549,0.1618,45
675361,2025-04-08 22:18:18.554,-0.0908,45
675841,2025-04-08 22:18:18.559,-0.19021,45
676321,2025-04-08 22:18:18.564,0.03129,45
676801,2025-04-08 22:18:18.569,0.2,45
677281,2025-04-08 22:18:18.574,0.03129,45
677761,2025-04-08 22:18:18.579,-0.19021,45
678241,2025-04-08 22:18:18.584,-0.0908,45
678721,2025-04-08 22:18:18.589,0.1618,45
679201,2025-04-08 22:18:18.594,0.14142,45
679681,2025-04-08 22:18:18.599,-0.11756,45
680161,2025-04-08 22:18:18.604,-0.1782,45
680641,2025-04-08 22:18:18.609,0.0618,45
681121,2025-04-08 22:18:18.614,0.19754,45
681601,2025-04-08 22:18:18.619,0.0,45
682081,2025-04-08 22:18:18.624,-0.19754,45
682561,2025-04-08 22:18:18.629,-0.0618,45
683041,2025-04-08 22:18:18.634,0.1782,45
683521,2025-04-08 22:18:18.639,0.11756,45
684001,2025-04-08 22:18:18.644,-0.14142,45
684481,2025-04-08 22:18:18.649,-0.1618,45
684961,2025-04-08 22:18:18.654,0.0908,45
685441,2025-04-08 22:18:18.659,0.19021,45
685921,2025-04-08 22:18:18.664,-0.03129,45
686401,2025-04-08 22:18:18.669,-0.2,45
686881,2025-04-08 22:18:18.674,-0.03129,45
687361,2025-04-08 22:18:18.679,0.19021,45
687841,2025-04-08 22:18:18.684,0.0908,45
688321,2025-04-08 22:18:18.689,-0.1618,45
688801,2025-04-08 22:18:18.694,-0.14142,45
689281,2025-04-08 22:18:18.699,0.11756,45
689761,2025-04-08 22:18:18.704,0.1782,45
690241,2025-04-08 22:18:18.709,-0.0618,45
690721,2025-04-08 22:18:18.714,-0.19754,45
691201,2025-04-08 22:18:18.719,-0.0,45
691681,2025-04-08 22:18:18.724,0.19754,45
692161,2025-04-08 22:18:18.729,0.0618,45
692641,2025-04-08 22:18:18.734,-0.1782,45
693121,2025-04-08 22:18:18.739,-0.11756,45
693601,2025-04-08 22:18:18.744,0.14142,45
694081,2025-04-08 22:18:18.749,0.1618,45
694561,2025-04-08 22:18:18.754,-0.0908,45
695041,2025-04-08 22:18:18.759,-0.19021,45
695521,2025-04-08 22:18:18.764,0.03129,45
696001,2025-04-08 22:18:18.769,0.2,45
696481,2025-04-08 22:18:18.774,0.03129,45
696961,2025-04-08 22:18:18.779,-0.19021,45
697441,2025-04-08 22:18:18.784,-0.0908,45
697921,2025-04-08 22:18:18.789,0.1618,45
698401,2025-04-08 22:18:18.794,0.14142,45
698881,2025-04-08 22:18:18.799,-0.11756,45
699361,2025-04-08 22:18:18.804,-0.1782,45
699841,2025-04-08 22:18:18.809,0.0618,45
700321,2025-04-08 22:18:18.814,0.19754,45
700801,2025-04-08 22:18:18.819,0.0,45
701281,2025-04-08 22:18:18.824,-0.19754,45
701761,2025-04-08 22:18:18.829,-0.0618,45
702241,2025-04-08 22:18:18.834,0.1782,45
702721,2025-04-08 22:18:18.839,0.11756,45
703201,2025-04-08 22:18:18.844,-0.14142,45
703681,2025-04-08 22:18:18.849,-0.1618,45
704161,2025-04-08 22:18:18.854,0.0908,45
704641,2025-04-08 22:18:18.859,0.19021,45
705121,2025-04-08 22:18:18.864,-0.03129,45
705601,2025-04-08 22:18:18.869,-0.2,45
706081,2025-04-08 22:18:18.874,-0.03129,45
706561,2025-04-08 22:18:18.879,0.19021,45
707041,2025-04-08 22:18:18.884,0.0908,45
707521,2025-04-08 22:18:18.889,-0.1618,45
708001,2025-04-08 22:18:18.894,-0.14142,45
708481,2025-04-08 22:18:18.899,0.11756,45
708961,2025-04-08 22:18:18.904,0.1782,45
709441,2025-04-08 22:18:18.909,-0.0618,45
709921,2025-04-08 22:18:18.914,-0.19754,45
710401,2025-04-08 22:18:18.919,-0.0,45
710881,2025-04-08 22:18:18.924,0.19754,45
711361,2025-04-08 22:18:18.929,0.0618,45
711841,2025-04-08 22:18:18.934,-0.1782,45
712321,2025-04-08 22:18:18.939,-0.11756,45
712801,2025-04-08 22:18:18.944,0.14142,45
713281,2025-04-08 22:18:18.949,0.1618,45
713761,2025-04-08 22:18:18.954,-0.0908,45
714241,2025-04-08 22:18:18.959,-0.19021,45
714721,2025-04-08 22:18:18.964,0.03129,45
715201,2025-04-08 22:18:18.969,0.2,45
715681,2025-04-08 22:18:18.974,0.03129,45
716161,2025-04-08 22:18:18.979,-0.19021,45
716641,2025-04-08 22:18:18.984,-0.0908,45
717121,2025-04-08 22:18:18.989,0.1618,45
717601,2025-04-08 22:18:18.994,0.14142,45
718081,2025-04-08 22:18:18.999,-0.11756,45
718561,2025-04-08 22:18:19.004,-0.1782,45
719041,2025-04-08 22:18:19.009,0.0618,45
719521,2025-04-08 22:18:19.014,0.19754,45
720001,2025-04-08 22:18:19.019,0.0,45
720481,2025-04-08 22:18:19.024,-0.19754,45
720961,2025-04-08 22:18:19.029,-0.0618,45
721441,2025-04-08 22:18:19.034,0.1782,45
721921,2025-04-08 22:18:19.039,0.11756,45
722401,2025-04-08 22:18:19.044,-0.14142,45
722881,2025-04-08 22:18:19.049,-0.1618,45
723361,2025-04-08 22:18:19.054,0.0908,45
723841,2025-04-08 22:18:19.059,0.19021,45
724321,2025-04-08 22:18:19.064,-0.03129,45
724801,2025-04-08 22:18:19.069,-0.2,45
725281,2025-04-08 22:18:19.074,-0.03129,45
725761,2025-04-08 22:18:19.079,0.19021,45
726241,2025-04-08 22:18:19.084,0.0908,45
726721,2025-04-08 22:18:19.089,-0.1618,45
727201,2025-04-08 22:18:19.094,-0.14142,45
727681,2025-04-08 22:18:19.099,0.11756,45
728161,2025-04-08 22:18:19.104,0.1782,45
728641,2025-04-08 22:18:19.109,-0.0618,45
729121,2025-04-08 22:18:19.114,-0.19754,45
729601,2025-04-08 22:18:19.119,-0.0,45
730081,2025-04-08 22:18:19.124,0.19754,45
730561,2025-04-08 22:18:19.129,0.0618,45
731041,2025-04-08 22:18:19.134,-0.1782,45
731521,2025-04-08 22:18:19.139,-0.11756,45
732001,2025-04-08 22:18:19.144,0.14142,45
732481,2025-04-08 22:18:19.149,0.1618,45
732961,2025-04-08 22:18:19.154,-0.0908,45
733441,2025-04-08 22:18:19.159,-0.19021,45
733921,2025-04-08 22:18:19.164,0.03129,45
734401,2025-04-08 22:18:19.169,0.2,45
734881,2025-04-08 22:18:19.174,0.03129,45
735361,2025-04-08 22:18:19.179,-0.19021,45
735841,2025-04-08 22:18:19.184,-0.0908,45
736321,2025-04-08 22:18:19.189,0.1618,45
736801,2025-04-08 22:18:19.194,0.14142,45
737281,2025-04-08 22:18:19.199,-0.11756,45
737761,2025-04-08 22:18:19.204,-0.1782,45
738241,2025-04-08 22:18:19.209,0.0618,45
738721,2025-04-08 22:18:19.214,0.19754,45
739201,2025-04-08 22:18:19.219,0.0,45
739681,2025-04-08 22:18:19.224,-0.19754,45
740161,2025-04-08 22:18:19.229,-0.0618,45
740641,2025-04-08 22:18:19.234,0.1782,45
741121,2025-04-08 22:18:19.239,0.11756,45
741601,2025-04-08 22:18:19.244,-0.14142,45
742081,2025-04-08 22:18:19.249,-0.1618,45
742561,2025-04-08 22:18:19.254,0.0908,45
743041,2025-04-08 22:18:19.259,0.19021,45
743521,2025-04-08 22:18:19.264,-0.03129,45
744001,2025-04-08 22:18:19.269,-0.2,45
744481,2025-04-08 22:18:19.274,-0.03129,45
744961,2025-04-08 22:18:19.279,0.19021,45
745441,2025-04-08 22:18:19.284,0.0908,45
745921,2025-04-08 22:18:19.289,-0.1618,45
746401,2025-04-08 22:18:19.294,-0.14142,45
746881,2025-04-08 22:18:19.299,0.11756,45
747361,2025-04-08 22:18:19.304,0.1782,45
747841,2025-04-08 22:18:19.309,-0.0618,45
748321,2025-04-08 22:18:19.314,-0.19754,45
748801,2025-04-08 22:18:19.319,-0.0,45
749281,2025-04-08 22:18:19.324,0.19754,45
749761,2025-04-08 22:18:19.329,0.0618,45
750241,2025-04-08 22:18:19.334,-0.1782,45
750721,2025-04-08 22:18:19.339,-0.11756,45
751201,2025-04-08 22:18:19.344,0.14142,45
751681,2025-04-08 22:18:19.349,0.1618,45
752161,2025-04-08 22:18:19.354,-0.0908,45
752641,2025-04-08 22:18:19.359,-0.19021,45
753121,2025-04-08 22:18:19.364,0.03129,45
753601,2025-04-08 22:18:19.369,0.2,45
754081,2025-04-08 22:18:19.374,0.03129,45
754561,2025-04-08 22:18:19.379,-0.19021,45
755041,2025-04-08 22:18:19.384,-0.0908,45
755521,2025-04-08 22:18:19.389,0.1618,45
756001,2025-04-08 22:18:19.394,0.14142,45
756481,2025-04-08 22:18:19.399,-0.11756,45
756961,2025-04-08 22:18:19.404,-0.1782,45
757441,2025-04-08 22:18:19.409,0.0618,45
757921,2025-04-08 22:18:19.414,0.19754,45
758401,2025-04-08 22:18:19.419,-0.0,45
758881,2025-04-08 22:18:19.424,-0.19754,45
759361,2025-04-08 22:18:19.429,-0.0618,45
759841,2025-04-08 22:18:19.434,0.1782,45
760321,2025-04-08 22:18:19.439,0.11756,45
760801,2025-04-08 22:18:19.444,-0.14142,45
761281,2025-04-08 22:18:19.449,-0.1618,45
761761,2025-04-08 22:18:19.454,0.0908,45
762241,2025-04-08 22:18:19.459,0.19021,45
762721,2025-04-08 22:18:19.464,-0.03129,45
763201,2025-04-08 22:18:19.469,-0.2,45
763681,2025-04-08 22:18:19.474,-0.03129,45
764161,2025-04-08 22:18:19.479,0.19021,45
764641,2025-04-08 22:18:19.484,0.0908,45
765121,2025-04-08 22:18:19.489,-0.1618,45
765601,2025-04-08 22:18:19.494,-0.14142,45
766081,2025-04-08 22:18:19.499,0.11756,45
766561,2025-04-08 22:18:19.504,0.1782,45
767041,2025-04-08 22:18:19.509,-0.0618,45
767521,2025-04-08 22:18:19.514,-0.19754,45
768001,2025-04-08 22:18:19.519,0.0,50
768481,2025-04-08 22:18:19.524,0.2,50
768961,2025-04-08 22:18:19.529,0.0,50
769441,2025-04-08 22:18:19.534,-0.2,50
769921,2025-04-08 22:18:19.539,-0.0,50
770401,2025-04-08 22:18:19.544,0.2,50
770881,2025-04-08 22:18:19.549,0.0,50
771361,2025-04-08 22:18:19.554,-0.2,50
771841,2025-04-08 22:18:19.559,-0.0,50
772321,2025-04-08 22:18:19.564,0.2,50
772801,2025-04-08 22:18:19.569,0.0,50
773281,2025-04-08 22:18:19.574,-0.2,50
773761,2025-04-08 22:18:19.579,-0.0,50
774241,2025-04-08 22:18:19.584,0.2,50
774721,2025-04-08 22:18:19.589,0.0,50
775201,2025-04-08 22:18:19.594,-0.2,50
775681,2025-04-08 22:18:19.599,-0.0,50
776161,2025-04-08 22:18:19.604,0.2,50
776641,2025-04-08 22:18:19.609,0.0,50
777121,2025-04-08 22:18:19.614,-0.2,50
777601,2025-04-08 22:18:19.619,-0.0,50
778081,2025-04-08 22:18:19.624,0.2,50
778561,2025-04-08 22:18:19.629,-0.0,50
779041,2025-04-08 22:18:19.634,-0.2,50
779521,2025-04-08 22:18:19.639,-0.0,50
780001,2025-04-08 22:18:19.644,0.2,50
780481,2025-04-08 22:18:19.649,-0.0,50
780961,2025-04-08 22:18:19.654,-0.2,50
781441,2025-04-08 22:18:19.659,-0.0,50
781921,2025-04-08 22:18:19.664,0.2,50
782401,2025-04-08 22:18:19.669,-0.0,50
782881,2025-04-08 22:18:19.674,-0.2,50
783361,2025-04-08 22:18:19.679,-0.0,50
783841,2025-04-08 22:18:19.684,0.2,50
784321,2025-04-08 22:18:19.689,0.0,50
784801,2025-04-08 22:18:19.694,-0.2,50
785281,2025-04-08 22:18:19.699,-0.0,50
785761,2025-04-08 22:18:19.704,0.2,50
786241,2025-04-08 22:18:19.709,-0.0,50
786721,2025-04-08 22:18:19.714,-0.2,50
787201,2025-04-08 22:18:19.719,-0.0,50
787681,2025-04-08 22:18:19.724,0.2,50
788161,2025-04-08 22:18:19.729,-0.0,50
788641,2025-04-08 22:18:19.734,-0.2,50
789121,2025-04-08 22:18:19.739,0.0,50
789601,2025-04-08 22:18:19.744,0.2,50
790081,2025-04-08 22:18:19.749,0.0,50
790561,2025-04-08 22:18:19.754,-0.2,50
791041,2025-04-08 22:18:19.759,-0.0,50
791521,2025-04-08 22:18:19.764,0.2,50
792001,2025-04-08 22:18:19.769,-0.0,50
792481,2025-04-08 22:18:19.774,-0.2,50
792961,2025-04-08 22:18:19.779,0.0,50
793441,2025-04-08 22:18:19.784,0.2,50
793921,2025-04-08 22:18:19.789,-0.0,50
794401,2025-04-08 22:18:19.794,-0.2,50
794881,2025-04-08 22:18:19.799,-0.0,50
795361,2025-04-08 22:18:19.804,0.2,50
795841,2025-04-08 22:18:19.809,-0.0,50
796321,2025-04-08 22:18:19.814,-0.2,50
796801,2025-04-08 22:18:19.819,0.0,50
797281,2025-04-08 22:18:19.824,0.2,50
797761,2025-04-08 22:18:19.829,-0.0,50
798241,2025-04-08 22:18:19.834,-0.2,50
798721,2025-04-08 22:18:19.839,-0.0,50
799201,2025-04-08 22:18:19.844,0.2,50
799681,2025-04-08 22:18:19.849,0.0,50
800161,2025-04-08 22:18:19.854,-0.2,50
800641,2025-04-08 22:18:19.859,-0.0,50
801121,2025-04-08 22:18:19.864,0.2,50
801601,2025-04-08 22:18:19.869,0.0,50
802081,2025-04-08 22:18:19.874,-0.2,50
802561,2025-04-08 22:18:19.879,-0.0,50
803041,2025-04-08 22:18:19.884,0.2,50
803521,2025-04-08 22:18:19.889,0.0,50
804001,2025-04-08 22:18:19.894,-0.2,50
804481,2025-04-08 22:18:19.899,0.0,50
804961,2025-04-08 22:18:19.904,0.2,50
805441,2025-04-08 22:18:19.909,-0.0,50
805921,2025-04-08 22:18:19.914,-0.2,50
806401,2025-04-08 22:18:19.919,-0.0,50
806881,2025-04-08 22:18:19.924,0.2,50
807361,2025-04-08 22:18:19.929,0.0,50
807841,2025-04-08 22:18:19.934,-0.2,50
808321,2025-04-08 22:18:19.939,0.0,50
808801,2025-04-08 22:18:19.944,0.2,50
809281,2025-04-08 22:18:19.949,0.0,50
809761,2025-04-08 22:18:19.954,-0.2,50
810241,2025-04-08 22:18:19.959,0.0,50
810721,2025-04-08 22:18:19.964,0.2,50
811201,2025-04-08 22:18:19.969,0.0,50
811681,2025-04-08 22:18:19.974,-0.2,50
812161,2025-04-08 22:18:19.979,-0.0,50
812641,2025-04-08 22:18:19.984,0.2,50
813121,2025-04-08 22:18:19.989,-0.0,50
813601,2025-04-08 22:18:19.994,-0.2,50
814081,2025-04-08 22:18:19.999,-0.0,50
814561,2025-04-08 22:18:20.004,0.2,50
815041,2025-04-08 22:18:20.009,-0.0,50
815521,2025-04-08 22:18:20.014,-0.2,50
816001,2025-04-08 22:18:20.019,0.0,50
816481,2025-04-08 22:18:20.024,0.2,50
816961,2025-04-08 22:18:20.029,0.0,50
817441,2025-04-08 22:18:20.034,-0.2,50
817921,2025-04-08 22:18:20.039,0.0,50
818401,2025-04-08 22:18:20.044,0.2,50
818881,2025-04-08 22:18:20.049,0.0,50
819361,2025-04-08 22:18:20.054,-0.2,50
819841,2025-04-08 22:18:20.059,0.0,50
820321,2025-04-08 22:18:20.064,0.2,50
820801,2025-04-08 22:18:20.069,0.0,50
821281,2025-04-08 22:18:20.074,-0.2,50
821761,2025-04-08 22:18:20.079,-0.0,50
822241,2025-04-08 22:18:20.084,0.2,50
822721,2025-04-08 22:18:20.089,0.0,50
823201,2025-04-08 22:18:20.094,-0.2,50
823681,2025-04-08 22:18:20.099,0.0,50
824161,2025-04-08 22:18:20.104,0.2,50
824641,2025-04-08 22:18:20.109,0.0,50
825121,2025-04-08 22:18:20.114,-0.2,50
825601,2025-04-08 22:18:20.119,0.0,50
826081,2025-04-08 22:18:20.124,0.2,50
826561,2025-04-08 22:18:20.129,0.0,50
827041,2025-04-08 22:18:20.134,-0.2,50
827521,2025-04-08 22:18:20.139,0.0,50
828001,2025-04-08 22:18:20.144,0.2,50
828481,2025-04-08 22:18:20.149,-0.0,50
828961,2025-04-08 22:18:20.154,-0.2,50
829441,2025-04-08 22:18:20.159,-0.0,50
829921,2025-04-08 22:18:20.164,0.2,50
830401,2025-04-08 22:18:20.169,-0.0,50
830881,2025-04-08 22:18:20.174,-0.2,50
831361,2025-04-08 22:18:20.179,-0.0,50
831841,2025-04-08 22:18:20.184,0.2,50
832321,2025-04-08 22:18:20.189,0.0,50
832801,2025-04-08 22:18:20.194,-0.2,50
833281,2025-04-08 22:18:20.199,-0.0,50
833761,2025-04-08 22:18:20.204,0.2,50
834241,2025-04-08 22:18:20.209,0.0,50
834721,2025-04-08 22:18:20.214,-0.2,50
835201,2025-04-08 22:18:20.219,-0.0,50
835681,2025-04-08 22:18:20.224,0.2,50
836161,2025-04-08 22:18:20.229,-0.0,50
836641,2025-04-08 22:18:20.234,-0.2,50
837121,2025-04-08 22:18:20.239,-0.0,50
837601,2025-04-08 22:18:20.244,0.2,50
838081,2025-04-08 22:18:20.249,-0.0,50
838561,2025-04-08 22:18:20.254,-0.2,50
839041,2025-04-08 22:18:20.259,-0.0,50
839521,2025-04-08 22:18:20.264,0.2,50
840001,2025-04-08 22:18:20.269,0.0,50
840481,2025-04-08 22:18:20.274,-0.2,50
840961,2025-04-08 22:18:20.279,0.0,50
841441,2025-04-08 22:18:20.284,0.2,50
841921,2025-04-08 22:18:20.289,0.0,50
842401,2025-04-08 22:18:20.294,-0.2,50
842881,2025-04-08 22:18:20.299,0.0,50
843361,2025-04-08 22:18:20.304,0.2,50
843841,2025-04-08 22:18:20.309,0.0,50
844321,2025-04-08 22:18:20.314,-0.2,50
844801,2025-04-08 22:18:20.319,-0.0,50
845281,2025-04-08 22:18:20.324,0.2,50
845761,2025-04-08 22:18:20.329,0.0,50
846241,2025-04-08 22:18:20.334,-0.2,50
846721,2025-04-08 22:18:20.339,-0.0,50
847201,2025-04-08 22:18:20.344,0.2,50
847681,2025-04-08 22:18:20.349,-0.0,50
848161,2025-04-08 22:18:20.354,-0.2,50
848641,2025-04-08 22:18:20.359,0.0,50
849121,2025-04-08 22:18:20.364,0.2,50
849601,2025-04-08 22:18:20.369,0.0,50
850081,2025-04-08 22:18:20.374,-0.2,50
850561,2025-04-08 22:18:20.379,-0.0,50
851041,2025-04-08 22:18:20.384,0.2,50
851521,2025-04-08 22:18:20.389,-0.0,50
852001,2025-04-08 22:18:20.394,-0.2,50
852481,2025-04-08 22:18:20.399,0.0,50
852961,2025-04-08 22:18:20.404,0.2,50
853441,2025-04-08 22:18:20.409,-0.0,50
853921,2025-04-08 22:18:20.414,-0.2,50
854401,2025-04-08 22:18:20.419,-0.0,50
854881,2025-04-08 22:18:20.424,0.2,50
855361,2025-04-08 22:18:20.429,0.0,50
855841,2025-04-08 22:18:20.434,-0.2,50
856321,2025-04-08 22:18:20.439,-0.0,50
856801,2025-04-08 22:18:20.444,0.2,50
857281,2025-04-08 22:18:20.449,0.0,50
857761,2025-04-08 22:18:20.454,-0.2,50
858241,2025-04-08 22:18:20.459,0.0,50
858721,2025-04-08 22:18:20.464,0.2,50
859201,2025-04-08 22:18:20.469,0.0,50
859681,2025-04-08 22:18:20.474,-0.2,50
860161,2025-04-08 22:18:20.479,-0.0,50
860641,2025-04-08 22:18:20.484,0.2,50
861121,2025-04-08 22:18:20.489,0.0,50
861601,2025-04-08 22:18:20.494,-0.2,50
862081,2025-04-08 22:18:20.499,0.0,50
862561,2025-04-08 22:18:20.504,0.2,50
863041,2025-04-08 22:18:20.509,-0.0,50
863521,2025-04-08 22:18:20.514,-0.2,50
864001,2025-04-08 22:18:20.519,0.0,55
864481,2025-04-08 22:18:20.524,0.19754,55
864961,2025-04-08 22:18:20.529,-0.0618,55
865441,2025-04-08 22:18:20.534,-0.1782,55
865921,2025-04-08 22:18:20.539,0.11756,55
866401,2025-04-08 22:18:20.544,0.14142,55
866881,2025-04-08 22:18:20.549,-0.1618,55
867361,2025-04-08 22:18:20.554,-0.0908,55
867841,2025-04-08 22:18:20.559,0.19021,55
868321,2025-04-08 22:18:20.564,0.03129,55
868801,2025-04-08 22:18:20.569,-0.2,55
869281,2025-04-08 22:18:20.574,0.03129,55
869761,2025-04-08 22:18:20.579,0.19021,55
870241,2025-04-08 22:18:20.584,-0.0908,55
870721,2025-04-08 22:18:20.589,-0.1618,55
871201,2025-04-08 22:18:20.594,0.14142,55
871681,2025-04-08 22:18:20.599,0.11756,55
872161,2025-04-08 22:18:20.604,-0.1782,55
872641,2025-04-08 22:18:20.609,-0.0618,55
873121,2025-04-08 22:18:20.614,0.19754,55
873601,2025-04-08 22:18:20.619,0.0,55
874081,2025-04-08 22:18:20.624,-0.19754,55
874561,2025-04-08 22:18:20.629,0.0618,55
875041,2025-04-08 22:18:20.634,0.1782,55
875521,2025-04-08 22:18:20.639,-0.11756,55
876001,2025-04-08 22:18:20.644,-0.14142,55
876481,2025-04-08 22:18:20.649,0.1618,55
876961,2025-04-08 22:18:20.654,0.0908,55
877441,2025-04-08 22:18:20.659,-0.19021,55
877921,2025-04-08 22:18:20.664,-0.03129,55
878401,2025-04-08 22:18:20.669,0.2,55
878881,2025-04-08 22:18:20.674,-0.03129,55
879361,2025-04-08 22:18:20.679,-0.19021,55
879841,2025-04-08 22:18:20.684,0.0908,55
880321,2025-04-08 22:18:20.689,0.1618,55
880801,2025-04-08 22:18:20.694,-0.14142,55
881281,2025-04-08 22:18:20.699,-0.11756,55
881761,2025-04-08 22:18:20.704,0.1782,55
882241,2025-04-08 22:18:20.709,0.0618,55
882721,2025-04-08 22:18:20.714,-0.19754,55
883201,2025-04-08 22:18:20.719,-0.0,55
883681,2025-04-08 22:18:20.724,0.19754,55
884161,2025-04-08 22:18:20.729,-0.0618,55
884641,2025-04-08 22:18:20.734,-0.1782,55
885121,2025-04-08 22:18:20.739,0.11756,55
885601,2025-04-08 22:18:20.744,0.14142,55
886081,2025-04-08 22:18:20.749,-0.1618,55
886561,2025-04-08 22:18:20.754,-0.0908,55
887041,2025-04-08 22:18:20.759,0.19021,55
887521,2025-04-08 22:18:20.764,0.03129,55
888001,2025-04-08 22:18:20.769,-0.2,55
888481,2025-04-08 22:18:20.774,0.03129,55
888961,2025-04-08 22:18:20.779,0.19021,55
889441,2025-04-08 22:18:20.784,-0.0908,55
889921,2025-04-08 22:18:20.789,-0.1618,55
890401,2025-04-08 22:18:20.794,0.14142,55
890881,2025-04-08 22:18:20.799,0.11756,55
891361,2025-04-08 22:18:20.804,-0.1782,55
891841,2025-04-08 22:18:20.809,-0.0618,55
892321,2025-04-08 22:18:20.814,0.19754,55
892801,2025-04-08 22:18:20.819,0.0,55
893281,2025-04-08 22:18:20.824,-0.19754,55
893761,2025-04-08 22:18:20.829,0.0618,55
894241,2025-04-08 22:18:20.834,0.1782,55
894721,2025-04-08 22:18:20.839,-0.11756,55
895201,2025-04-08 22:18:20.844,-0.14142,55
895681,2025-04-08 22:18:20.849,0.1618,55
896161,2025-04-08 22:18:20.854,0.0908,55
896641,2025-04-08 22:18:20.859,-0.19021,55
897121,2025-04-08 22:18:20.864,-0.03129,55
897601,2025-04-08 22:18:20.869,0.2,55
898081,2025-04-08 22:18:20.874,-0.03129,55
898561,2025-04-08 22:18:20.879,-0.19021,55
899041,2025-04-08 22:18:20.884,0.0908,55
899521,2025-04-08 22:18:20.889,0.1618,55
900001,2025-04-08 22:18:20.894,-0.14142,55
900481,2025-04-08 22:18:20.899,-0.11756,55
900961,2025-04-08 22:18:20.904,0.1782,55
901441,2025-04-08 22:18:20.909,0.0618,55
901921,2025-04-08 22:18:20.914,-0.19754,55
902401,2025-04-08 22:18:20.919,-0.0,55
902881,2025-04-08 22:18:20.924,0.19754,55
903361,2025-04-08 22:18:20.929,-0.0618,55
903841,2025-04-08 22:18:20.934,-0.1782,55
904321,2025-04-08 22:18:20.939,0.11756,55
904801,2025-04-08 22:18:20.944,0.14142,55
905281,2025-04-08 22:18:20.949,-0.1618,55
905761,2025-04-08 22:18:20.954,-0.0908,55
906241,2025-04-08 22:18:20.959,0.19021,55
906721,2025-04-08 22:18:20.964,0.03129,55
907201,2025-04-08 22:18:20.969,-0.2,55
907681,2025-04-08 22:18:20.974,0.03129,55
908161,2025-04-08 22:18:20.979,0.19021,55
908641,2025-04-08 22:18:20.984,-0.0908,55
909121,2025-04-08 22:18:20.989,-0.1618,55
909601,2025-04-08 22:18:20.994,0.14142,55
910081,2025-04-08 22:18:20.999,0.11756,55
910561,2025-04-08 22:18:21.004,-0.1782,55
911041,2025-04-08 22:18:21.009,-0.0618,55
911521,2025-04-08 22:18:21.014,0.19754,55
912001,2025-04-08 22:18:21.019,-0.0,55
912481,2025-04-08 22:18:21.024,-0.19754,55
912961,2025-04-08 22:18:21.029,0.0618,55
913441,2025-04-08 22:18:21.034,0.1782,55
913921,2025-04-08 22:18:21.039,-0.11756,55
914401,2025-04-08 22:18:21.044,-0.14142,55
914881,2025-04-08 22:18:21.049,0.1618,55
915361,2025-04-08 22:18:21.054,0.0908,55
915841,2025-04-08 22:18:21.059,-0.19021,55
916321,2025-04-08 22:18:21.064,-0.03129,55
916801,2025-04-08 22:18:21.069,0.2,55
917281,2025-04-08 22:18:21.074,-0.03129,55
917761,2025-04-08 22:18:21.079,-0.19021,55
918241,2025-04-08 22:18:21.084,0.0908,55
918721,2025-04-08 22:18:21.089,0.1618,55
919201,2025-04-08 22:18:21.094,-0.14142,55
919681,2025-04-08 22:18:21.099,-0.11756,55
920161,2025-04-08 22:18:21.104,0.1782,55
920641,2025-04-08 22:18:21.109,0.0618,55
921121,2025-04-08 22:18:21.114,-0.19754,55
921601,2025-04-08 22:18:21.119,-0.0,55
922081,2025-04-08 22:18:21.124,0.19754,55
922561,2025-04-08 22:18:21.129,-0.0618,55
923041,2025-04-08 22:18:21.134,-0.1782,55
923521,2025-04-08 22:18:21.139,0.11756,55
924001,2025-04-08 22:18:21.144,0.14142,55
924481,2025-04-08 22:18:21.149,-0.1618,55
924961,2025-04-08 22:18:21.154,-0.0908,55
925441,2025-04-08 22:18:21.159,0.19021,55
925921,2025-04-08 22:18:21.164,0.03129,55
926401,2025-04-08 22:18:21.169,-0.2,55
926881,2025-04-08 22:18:21.174,0.03129,55
927361,2025-04-08 22:18:21.179,0.19021,55
927841,2025-04-08 22:18:21.184,-0.0908,55
928321,2025-04-08 22:18:21.189,-0.1618,55
928801,2025-04-08 22:18:21.194,0.14142,55
929281,2025-04-08 22:18:21.199,0.11756,55
