Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.25
Frequency Step,10.0
Total Duration,10.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
238081,2025-04-09 15:27:48.127,0.20558,32.32
238561,2025-04-09 15:27:48.132,0.11057,32.37
239041,2025-04-09 15:27:48.137,-0.23822,32.41
239521,2025-04-09 15:27:48.142,-0.03867,32.46
240001,2025-04-09 15:27:48.147,0.25,32.5
240481,2025-04-09 15:27:48.152,-0.03955,32.55
240961,2025-04-09 15:27:48.157,-0.23729,32.59
241441,2025-04-09 15:27:48.162,0.1164,32.64
241921,2025-04-09 15:27:48.167,0.19882,32.68
242401,2025-04-09 15:27:48.172,-0.18298,32.73
242881,2025-04-09 15:27:48.177,-0.13639,32.77
243361,2025-04-09 15:27:48.182,0.23011,32.82
243841,2025-04-09 15:27:48.187,0.05536,32.86
244321,2025-04-09 15:27:48.192,-0.24978,32.91
244801,2025-04-09 15:27:48.197,0.03532,32.95
245281,2025-04-09 15:27:48.202,0.23663,33.0
245761,2025-04-09 15:27:48.207,-0.12381,33.04
246241,2025-04-09 15:27:48.212,-0.1895,33.09
246721,2025-04-09 15:27:48.217,0.19673,33.13
247201,2025-04-09 15:27:48.222,0.11253,33.18
247681,2025-04-09 15:27:48.227,-0.24121,33.22
248161,2025-04-09 15:27:48.232,-0.01556,33.27
248641,2025-04-09 15:27:48.237,0.2474,33.31
249121,2025-04-09 15:27:48.242,-0.08659,33.36
249601,2025-04-09 15:27:48.247,-0.21103,33.4
250081,2025-04-09 15:27:48.252,0.17598,33.45
250561,2025-04-09 15:27:48.257,0.13533,33.49
251041,2025-04-09 15:27:48.262,-0.23473,33.54
251521,2025-04-09 15:27:48.267,-0.03186,33.58
252001,2025-04-09 15:27:48.272,0.24879,33.63
252481,2025-04-09 15:27:48.277,-0.08048,33.67
252961,2025-04-09 15:27:48.282,-0.21184,33.72
253441,2025-04-09 15:27:48.287,0.1784,33.76
253921,2025-04-09 15:27:48.292,0.12822,33.81
254401,2025-04-09 15:27:48.297,-0.23898,33.85
254881,2025-04-09 15:27:48.302,-0.01367,33.9
255361,2025-04-09 15:27:48.307,0.24543,33.94
255841,2025-04-09 15:27:48.312,-0.10657,33.99
256321,2025-04-09 15:27:48.317,-0.19246,34.03
256801,2025-04-09 15:27:48.322,0.20289,34.08
257281,2025-04-09 15:27:48.327,0.08959,34.12
257761,2025-04-09 15:27:48.332,-0.24859,34.17
258241,2025-04-09 15:27:48.337,0.03906,34.21
258721,2025-04-09 15:27:48.342,0.22798,34.26
259201,2025-04-09 15:27:48.347,-0.15944,34.3
259681,2025-04-09 15:27:48.352,-0.14273,34.35
260161,2025-04-09 15:27:48.357,0.23625,34.39
260641,2025-04-09 15:27:48.362,0.01398,34.44
261121,2025-04-09 15:27:48.367,-0.24375,34.48
261601,2025-04-09 15:27:48.372,0.12139,34.53
262081,2025-04-09 15:27:48.377,0.17547,34.57
262561,2025-04-09 15:27:48.382,-0.22064,34.62
263041,2025-04-09 15:27:48.387,-0.0492,34.66
263521,2025-04-09 15:27:48.392,0.24885,34.71
264001,2025-04-09 15:27:48.397,-0.09577,34.75
264481,2025-04-09 15:27:48.402,-0.19233,34.8
264961,2025-04-09 15:27:48.407,0.20979,34.84
265441,2025-04-09 15:27:48.412,0.06658,34.89
265921,2025-04-09 15:27:48.417,-0.24981,34.93
266401,2025-04-09 15:27:48.422,0.08571,34.98
266881,2025-04-09 15:27:48.427,0.19689,35.02
267361,2025-04-09 15:27:48.432,-0.20773,35.07
267841,2025-04-09 15:27:48.437,-0.06677,35.11
268321,2025-04-09 15:27:48.442,0.24966,35.16
268801,2025-04-09 15:27:48.447,-0.09214,35.2
269281,2025-04-09 15:27:48.452,-0.19031,35.25
269761,2025-04-09 15:27:48.457,0.21516,35.29
270241,2025-04-09 15:27:48.462,0.04977,35.34
270721,2025-04-09 15:27:48.467,-0.24769,35.38
271201,2025-04-09 15:27:48.472,0.11448,35.43
271681,2025-04-09 15:27:48.477,0.17094,35.47
272161,2025-04-09 15:27:48.482,-0.2295,35.52
272641,2025-04-09 15:27:48.487,-0.01495,35.56
273121,2025-04-09 15:27:48.492,0.2395,35.61
273601,2025-04-09 15:27:48.497,-0.1502,35.65
274081,2025-04-09 15:27:48.502,-0.13488,35.7
274561,2025-04-09 15:27:48.507,0.24447,35.74
275041,2025-04-09 15:27:48.512,-0.03771,35.79
275521,2025-04-09 15:27:48.517,-0.21741,35.83
276001,2025-04-09 15:27:48.522,0.19333,35.88
276481,2025-04-09 15:27:48.527,0.07774,35.92
276961,2025-04-09 15:27:48.532,-0.24959,35.97
277441,2025-04-09 15:27:48.537,0.10499,36.01
277921,2025-04-09 15:27:48.542,0.17193,36.06
278401,2025-04-09 15:27:48.547,-0.23249,36.1
278881,2025-04-09 15:27:48.552,0.00205,36.15
279361,2025-04-09 15:27:48.557,0.23068,36.19
279841,2025-04-09 15:27:48.562,-0.17689,36.24
280321,2025-04-09 15:27:48.567,-0.09541,36.28
280801,2025-04-09 15:27:48.572,0.25,36.33
281281,2025-04-09 15:27:48.577,-0.0981,36.37
281761,2025-04-09 15:27:48.582,-0.17329,36.42
282241,2025-04-09 15:27:48.587,0.23385,36.46
282721,2025-04-09 15:27:48.592,-0.01147,36.51
283201,2025-04-09 15:27:48.597,-0.22445,36.55
283681,2025-04-09 15:27:48.602,0.19092,36.6
284161,2025-04-09 15:27:48.607,0.07053,36.64
284641,2025-04-09 15:27:48.612,-0.2478,36.69
285121,2025-04-09 15:27:48.617,0.13154,36.73
285601,2025-04-09 15:27:48.622,0.1396,36.78
286081,2025-04-09 15:27:48.627,-0.24659,36.82
286561,2025-04-09 15:27:48.632,0.06537,36.87
287041,2025-04-09 15:27:48.637,0.19164,36.91
287521,2025-04-09 15:27:48.642,-0.22641,36.96
288001,2025-04-09 15:27:48.647,0.00013,37.0
288481,2025-04-09 15:27:48.652,0.226,37.05
288961,2025-04-09 15:27:48.657,-0.19361,37.09
289441,2025-04-09 15:27:48.662,-0.05896,37.14
289921,2025-04-09 15:27:48.667,0.24442,37.18
290401,2025-04-09 15:27:48.672,-0.15411,37.23
290881,2025-04-09 15:27:48.677,-0.10902,37.27
291361,2025-04-09 15:27:48.682,0.24999,37.32
291841,2025-04-09 15:27:48.687,-0.11278,37.36
292321,2025-04-09 15:27:48.692,-0.14908,37.41
292801,2025-04-09 15:27:48.697,0.2463,37.45
293281,2025-04-09 15:27:48.702,-0.07323,37.5
293761,2025-04-09 15:27:48.707,-0.17954,37.54
294241,2025-04-09 15:27:48.712,0.23683,37.59
294721,2025-04-09 15:27:48.717,-0.03785,37.63
295201,2025-04-09 15:27:48.722,-0.20159,37.68
295681,2025-04-09 15:27:48.727,0.22464,37.72
296161,2025-04-09 15:27:48.732,-0.00803,37.77
296641,2025-04-09 15:27:48.737,-0.21678,37.81
297121,2025-04-09 15:27:48.742,0.21218,37.86
297601,2025-04-09 15:27:48.747,0.01556,37.9
298081,2025-04-09 15:27:48.752,-0.22666,37.95
298561,2025-04-09 15:27:48.757,0.20132,37.99
299041,2025-04-09 15:27:48.762,0.03271,38.04
299521,2025-04-09 15:27:48.767,-0.23262,38.08
300001,2025-04-09 15:27:48.772,0.19334,38.13
300481,2025-04-09 15:27:48.777,0.04346,38.17
300961,2025-04-09 15:27:48.782,-0.23569,38.22
301441,2025-04-09 15:27:48.787,0.18907,38.26
301921,2025-04-09 15:27:48.792,0.0479,38.31
302401,2025-04-09 15:27:48.797,-0.23647,38.35
302881,2025-04-09 15:27:48.802,0.18889,38.4
303361,2025-04-09 15:27:48.807,0.04608,38.44
303841,2025-04-09 15:27:48.812,-0.23516,38.49
304321,2025-04-09 15:27:48.817,0.19282,38.53
304801,2025-04-09 15:27:48.822,0.03799,38.58
305281,2025-04-09 15:27:48.827,-0.23145,38.62
305761,2025-04-09 15:27:48.832,0.2005,38.67
306241,2025-04-09 15:27:48.837,0.02353,38.71
306721,2025-04-09 15:27:48.842,-0.22463,38.76
307201,2025-04-09 15:27:48.847,0.21116,38.8
307681,2025-04-09 15:27:48.852,0.00264,38.85
308161,2025-04-09 15:27:48.857,-0.21357,38.89
308641,2025-04-09 15:27:48.862,0.22355,38.94
309121,2025-04-09 15:27:48.867,-0.02462,38.98
309601,2025-04-09 15:27:48.872,-0.19684,39.03
310081,2025-04-09 15:27:48.877,0.23585,39.07
310561,2025-04-09 15:27:48.882,-0.05779,39.12
311041,2025-04-09 15:27:48.887,-0.17285,39.16
311521,2025-04-09 15:27:48.892,0.24567,39.21
312001,2025-04-09 15:27:48.897,-0.09581,39.25
312481,2025-04-09 15:27:48.902,-0.1401,39.3
312961,2025-04-09 15:27:48.907,0.24999,39.34
313441,2025-04-09 15:27:48.912,-0.13676,39.39
313921,2025-04-09 15:27:48.917,-0.09755,39.43
314401,2025-04-09 15:27:48.922,0.24536,39.48
314881,2025-04-09 15:27:48.927,-0.17755,39.52
315361,2025-04-09 15:27:48.932,-0.04511,39.57
315841,2025-04-09 15:27:48.937,0.22817,39.61
316321,2025-04-09 15:27:48.942,-0.21384,39.66
316801,2025-04-09 15:27:48.947,0.01586,39.7
317281,2025-04-09 15:27:48.952,0.19528,39.75
317761,2025-04-09 15:27:48.957,-0.24007,39.79
318241,2025-04-09 15:27:48.962,0.08191,39.84
318721,2025-04-09 15:27:48.967,0.14477,39.88
319201,2025-04-09 15:27:48.972,-0.25,39.93
319681,2025-04-09 15:27:48.977,0.14721,39.97
320161,2025-04-09 15:27:48.982,0.07706,40.02
320641,2025-04-09 15:27:48.987,-0.23752,40.06
321121,2025-04-09 15:27:48.992,0.20348,40.11
321601,2025-04-09 15:27:48.997,-0.00409,40.15
322081,2025-04-09 15:27:49.002,-0.19818,40.2
322561,2025-04-09 15:27:49.007,0.24072,40.24
323041,2025-04-09 15:27:49.012,-0.09076,40.29
323521,2025-04-09 15:27:49.017,-0.13102,40.33
324001,2025-04-09 15:27:49.022,0.24878,40.38
324481,2025-04-09 15:27:49.027,-0.1708,40.42
324961,2025-04-09 15:27:49.032,-0.04045,40.47
325441,2025-04-09 15:27:49.037,0.21982,40.51
325921,2025-04-09 15:27:49.042,-0.22902,40.56
326401,2025-04-09 15:27:49.047,0.06234,40.6
326881,2025-04-09 15:27:49.052,0.15157,40.65
327361,2025-04-09 15:27:49.057,-0.24996,40.69
327841,2025-04-09 15:27:49.062,0.15952,40.74
328321,2025-04-09 15:27:49.067,0.05037,40.78
328801,2025-04-09 15:27:49.072,-0.22223,40.83
329281,2025-04-09 15:27:49.077,0.22894,40.87
329761,2025-04-09 15:27:49.082,-0.06693,40.92
330241,2025-04-09 15:27:49.087,-0.14374,40.96
330721,2025-04-09 15:27:49.092,0.24925,41.01
331201,2025-04-09 15:27:49.097,-0.1741,41.05
331681,2025-04-09 15:27:49.102,-0.02613,41.1
332161,2025-04-09 15:27:49.107,0.2072,41.14
332641,2025-04-09 15:27:49.112,-0.24057,41.19
333121,2025-04-09 15:27:49.117,0.1039,41.23
333601,2025-04-09 15:27:49.122,0.10539,41.28
334081,2025-04-09 15:27:49.127,-0.24063,41.32
334561,2025-04-09 15:27:49.132,0.20864,41.37
335041,2025-04-09 15:27:49.137,-0.03291,41.41
335521,2025-04-09 15:27:49.142,-0.16493,41.46
336001,2025-04-09 15:27:49.147,0.25,41.5
336481,2025-04-09 15:27:49.152,-0.16573,41.55
336961,2025-04-09 15:27:49.157,-0.02975,41.59
337441,2025-04-09 15:27:49.162,0.20486,41.64
337921,2025-04-09 15:27:49.167,-0.24353,41.68
338401,2025-04-09 15:27:49.172,0.12146,41.73
338881,2025-04-09 15:27:49.177,0.07991,41.77
339361,2025-04-09 15:27:49.182,-0.22872,41.82
339841,2025-04-09 15:27:49.187,0.22914,41.86
340321,2025-04-09 15:27:49.192,-0.08223,41.91
340801,2025-04-09 15:27:49.197,-0.11682,41.95
341281,2025-04-09 15:27:49.202,0.2412,42.0
341761,2025-04-09 15:27:49.207,-0.21318,42.04
342241,2025-04-09 15:27:49.212,0.05169,42.09
342721,2025-04-09 15:27:49.217,0.14153,42.13
343201,2025-04-09 15:27:49.222,-0.24674,42.18
343681,2025-04-09 15:27:49.227,0.20013,42.22
344161,2025-04-09 15:27:49.232,-0.03156,42.27
344641,2025-04-09 15:27:49.237,-0.15567,42.31
345121,2025-04-09 15:27:49.242,0.24868,42.36
345601,2025-04-09 15:27:49.247,-0.19275,42.4
346081,2025-04-09 15:27:49.252,0.02251,42.45
346561,2025-04-09 15:27:49.257,0.16054,42.49
347041,2025-04-09 15:27:49.262,-0.24901,42.54
347521,2025-04-09 15:27:49.267,0.19235,42.58
348001,2025-04-09 15:27:49.272,-0.0247,42.63
348481,2025-04-09 15:27:49.277,-0.15665,42.67
348961,2025-04-09 15:27:49.282,0.24819,42.72
349441,2025-04-09 15:27:49.287,-0.199,42.76
349921,2025-04-09 15:27:49.292,0.0381,42.81
350401,2025-04-09 15:27:49.297,0.14359,42.85
350881,2025-04-09 15:27:49.302,-0.24517,42.9
351361,2025-04-09 15:27:49.307,0.21152,42.94
351841,2025-04-09 15:27:49.312,-0.0624,42.99
352321,2025-04-09 15:27:49.317,-0.12013,43.03
352801,2025-04-09 15:27:49.322,0.2374,43.08
353281,2025-04-09 15:27:49.327,-0.22735,43.12
353761,2025-04-09 15:27:49.332,0.09662,43.17
354241,2025-04-09 15:27:49.337,0.08464,43.21
354721,2025-04-09 15:27:49.342,-0.22105,43.26
355201,2025-04-09 15:27:49.347,0.2422,43.3
355681,2025-04-09 15:27:49.352,-0.13837,43.35
356161,2025-04-09 15:27:49.357,-0.03596,43.39
356641,2025-04-09 15:27:49.362,0.19147,43.44
357121,2025-04-09 15:27:49.367,-0.24991,43.48
357601,2025-04-09 15:27:49.372,0.18305,43.53
358081,2025-04-09 15:27:49.377,-0.02545,43.57
358561,2025-04-09 15:27:49.382,-0.14419,43.62
359041,2025-04-09 15:27:49.387,0.24271,43.66
359521,2025-04-09 15:27:49.392,-0.22301,43.71
360001,2025-04-09 15:27:49.397,0.09586,43.75
360481,2025-04-09 15:27:49.402,0.07672,43.8
360961,2025-04-09 15:27:49.407,-0.21231,43.84
361441,2025-04-09 15:27:49.412,0.24743,43.89
361921,2025-04-09 15:27:49.417,-0.16678,43.93
362401,2025-04-09 15:27:49.422,0.00904,43.98
362881,2025-04-09 15:27:49.427,0.15231,44.02
363361,2025-04-09 15:27:49.432,-0.24358,44.07
363841,2025-04-09 15:27:49.437,0.22418,44.11
364321,2025-04-09 15:27:49.442,-0.10411,44.16
364801,2025-04-09 15:27:49.447,-0.06197,44.2
365281,2025-04-09 15:27:49.452,0.20005,44.25
365761,2025-04-09 15:27:49.457,-0.24988,44.29
366241,2025-04-09 15:27:49.462,0.19077,44.34
366721,2025-04-09 15:27:49.467,-0.04952,44.38
367201,2025-04-09 15:27:49.472,-0.11243,44.43
367681,2025-04-09 15:27:49.477,0.22605,44.47
368161,2025-04-09 15:27:49.482,-0.24403,44.52
368641,2025-04-09 15:27:49.487,0.16001,44.56
369121,2025-04-09 15:27:49.492,-0.00999,44.61
369601,2025-04-09 15:27:49.497,-0.14357,44.65
370081,2025-04-09 15:27:49.502,0.23807,44.7
370561,2025-04-09 15:27:49.507,-0.23603,44.74
371041,2025-04-09 15:27:49.512,0.13943,44.79
371521,2025-04-09 15:27:49.517,0.01218,44.83
372001,2025-04-09 15:27:49.522,-0.15843,44.88
372481,2025-04-09 15:27:49.527,0.24225,44.92
372961,2025-04-09 15:27:49.532,-0.23196,44.97
373441,2025-04-09 15:27:49.537,0.13268,45.01
373921,2025-04-09 15:27:49.542,0.01669,45.06
374401,2025-04-09 15:27:49.547,-0.15918,45.1
374881,2025-04-09 15:27:49.552,0.2416,45.15
375361,2025-04-09 15:27:49.557,-0.23416,45.19
375841,2025-04-09 15:27:49.562,0.14074,45.24
376321,2025-04-09 15:27:49.567,0.00354,45.28
376801,2025-04-09 15:27:49.572,-0.14597,45.33
377281,2025-04-09 15:27:49.577,0.23562,45.37
377761,2025-04-09 15:27:49.582,-0.24141,45.42
378241,2025-04-09 15:27:49.587,0.16242,45.46
378721,2025-04-09 15:27:49.592,-0.02723,45.51
379201,2025-04-09 15:27:49.597,-0.11678,45.55
379681,2025-04-09 15:27:49.602,0.2203,45.6
380161,2025-04-09 15:27:49.607,-0.24882,45.64
380641,2025-04-09 15:27:49.612,0.1938,45.69
381121,2025-04-09 15:27:49.617,-0.07463,45.73
381601,2025-04-09 15:27:49.622,-0.06858,45.78
382081,2025-04-09 15:27:49.627,0.18882,45.82
382561,2025-04-09 15:27:49.632,-0.24758,45.87
383041,2025-04-09 15:27:49.637,0.2269,45.91
383521,2025-04-09 15:27:49.642,-0.13445,45.96
384001,2025-04-09 15:27:49.647,0.00024,46.0
384481,2025-04-09 15:27:49.652,0.13346,46.05
384961,2025-04-09 15:27:49.657,-0.2255,46.09
385441,2025-04-09 15:27:49.662,0.24843,46.14
385921,2025-04-09 15:27:49.667,-0.19633,46.18
386401,2025-04-09 15:27:49.672,0.08583,46.23
386881,2025-04-09 15:27:49.677,0.04954,46.27
387361,2025-04-09 15:27:49.682,-0.16978,46.32
387841,2025-04-09 15:27:49.687,0.24027,46.36
388321,2025-04-09 15:27:49.692,-0.2415,46.41
388801,2025-04-09 15:27:49.697,0.17415,46.45
389281,2025-04-09 15:27:49.702,-0.05818,46.5
389761,2025-04-09 15:27:49.707,-0.07343,46.54
390241,2025-04-09 15:27:49.712,0.18419,46.59
390721,2025-04-09 15:27:49.717,-0.24423,46.63
391201,2025-04-09 15:27:49.722,0.23814,46.68
391681,2025-04-09 15:27:49.727,-0.16855,46.72
392161,2025-04-09 15:27:49.732,0.05481,46.77
392641,2025-04-09 15:27:49.737,0.07267,46.81
393121,2025-04-09 15:27:49.742,-0.18075,46.86
393601,2025-04-09 15:27:49.747,0.24208,46.9
394081,2025-04-09 15:27:49.752,-0.2419,46.95
394561,2025-04-09 15:27:49.757,0.18123,46.99
395041,2025-04-09 15:27:49.762,-0.07603,47.04
395521,2025-04-09 15:27:49.767,-0.04722,47.08
396001,2025-04-09 15:27:49.772,0.1584,47.13
396481,2025-04-09 15:27:49.777,-0.23111,47.17
396961,2025-04-09 15:27:49.782,0.24877,47.22
397441,2025-04-09 15:27:49.787,-0.20814,47.26
397921,2025-04-09 15:27:49.792,0.11959,47.31
398401,2025-04-09 15:27:49.797,-0.00418,47.35
398881,2025-04-09 15:27:49.802,-0.11155,47.4
399361,2025-04-09 15:27:49.807,0.20173,47.44
399841,2025-04-09 15:27:49.812,-0.24688,47.49
400321,2025-04-09 15:27:49.817,0.23789,47.53
400801,2025-04-09 15:27:49.822,-0.17765,47.58
401281,2025-04-09 15:27:49.827,0.07988,47.62
401761,2025-04-09 15:27:49.832,0.03415,47.67
402241,2025-04-09 15:27:49.837,-0.14044,47.71
402721,2025-04-09 15:27:49.842,0.21724,47.76
403201,2025-04-09 15:27:49.847,-0.24949,47.8
403681,2025-04-09 15:27:49.852,0.2315,47.85
404161,2025-04-09 15:27:49.857,-0.16775,47.89
404641,2025-04-09 15:27:49.862,0.07154,47.94
405121,2025-04-09 15:27:49.867,0.03792,47.98
405601,2025-04-09 15:27:49.872,-0.13949,48.03
406081,2025-04-09 15:27:49.877,0.21417,48.07
406561,2025-04-09 15:27:49.882,-0.24854,48.12
407041,2025-04-09 15:27:49.887,0.23706,48.16
407521,2025-04-09 15:27:49.892,-0.18267,48.21
408001,2025-04-09 15:27:49.897,0.09592,48.25
408481,2025-04-09 15:27:49.902,0.00723,48.3
408961,2025-04-09 15:27:49.907,-0.10847,48.34
409441,2025-04-09 15:27:49.912,0.19041,48.39
409921,2025-04-09 15:27:49.917,-0.23951,48.43
410401,2025-04-09 15:27:49.922,0.24818,48.48
410881,2025-04-09 15:27:49.927,-0.2158,48.52
411361,2025-04-09 15:27:49.932,0.14846,48.57
411841,2025-04-09 15:27:49.937,-0.05771,48.61
412321,2025-04-09 15:27:49.942,-0.04159,48.66
412801,2025-04-09 15:27:49.947,0.13373,48.7
413281,2025-04-09 15:27:49.952,-0.20463,48.75
413761,2025-04-09 15:27:49.957,0.24395,48.79
414241,2025-04-09 15:27:49.962,-0.24646,48.84
414721,2025-04-09 15:27:49.967,0.21256,48.88
415201,2025-04-09 15:27:49.972,-0.14796,48.93
415681,2025-04-09 15:27:49.977,0.06259,48.97
416161,2025-04-09 15:27:49.982,0.03102,49.02
416641,2025-04-09 15:27:49.987,-0.11964,49.06
417121,2025-04-09 15:27:49.992,0.19122,49.11
417601,2025-04-09 15:27:49.997,-0.23643,49.15
418081,2025-04-09 15:27:50.002,0.24985,49.2
418561,2025-04-09 15:27:50.007,-0.23041,49.24
419041,2025-04-09 15:27:50.012,0.18138,49.29
419521,2025-04-09 15:27:50.017,-0.10967,49.33
420001,2025-04-09 15:27:50.022,0.02478,49.38
420481,2025-04-09 15:27:50.027,0.06251,49.42
420961,2025-04-09 15:27:50.032,-0.14155,49.47
421441,2025-04-09 15:27:50.037,0.2031,49.51
421921,2025-04-09 15:27:50.042,-0.24033,49.56
422401,2025-04-09 15:27:50.047,0.24952,49.6
422881,2025-04-09 15:27:50.052,-0.23031,49.65
423361,2025-04-09 15:27:50.057,0.18552,49.69
423841,2025-04-09 15:27:50.062,-0.12072,49.74
424321,2025-04-09 15:27:50.067,0.04342,49.78
424801,2025-04-09 15:27:50.072,0.03785,49.83
425281,2025-04-09 15:27:50.077,-0.1145,49.87
425761,2025-04-09 15:27:50.082,0.17875,49.92
426241,2025-04-09 15:27:50.087,-0.22445,49.96
426721,2025-04-09 15:27:50.092,0.24753,50.01
427201,2025-04-09 15:27:50.097,-0.24633,50.05
427681,2025-04-09 15:27:50.102,0.22161,50.1
428161,2025-04-09 15:27:50.107,-0.17632,50.14
428641,2025-04-09 15:27:50.112,0.11519,50.19
429121,2025-04-09 15:27:50.117,-0.0442,50.23
429601,2025-04-09 15:27:50.122,-0.03007,50.28
430081,2025-04-09 15:27:50.127,0.10103,50.32
430561,2025-04-09 15:27:50.132,-0.1627,50.37
431041,2025-04-09 15:27:50.137,0.21016,50.41
431521,2025-04-09 15:27:50.142,-0.23989,50.46
432001,2025-04-09 15:27:50.147,0.25,50.5
432481,2025-04-09 15:27:50.152,-0.24025,50.55
432961,2025-04-09 15:27:50.157,0.212,50.59
433441,2025-04-09 15:27:50.162,-0.16792,50.64
433921,2025-04-09 15:27:50.167,0.1118,50.68
434401,2025-04-09 15:27:50.172,-0.04811,50.73
434881,2025-04-09 15:27:50.177,-0.01837,50.77
435361,2025-04-09 15:27:50.182,0.08288,50.82
435841,2025-04-09 15:27:50.187,-0.14105,50.86
436321,2025-04-09 15:27:50.192,0.18916,50.91
436801,2025-04-09 15:27:50.197,-0.22437,50.95
437281,2025-04-09 15:27:50.202,0.24483,51.0
437761,2025-04-09 15:27:50.207,-0.24973,51.04
438241,2025-04-09 15:27:50.212,0.23928,51.09
438721,2025-04-09 15:27:50.217,-0.21462,51.13
439201,2025-04-09 15:27:50.222,0.17769,51.18
439681,2025-04-09 15:27:50.227,-0.13102,51.22
440161,2025-04-09 15:27:50.232,0.07759,51.27
440641,2025-04-09 15:27:50.237,-0.02055,51.31
441121,2025-04-09 15:27:50.242,-0.0369,51.36
441601,2025-04-09 15:27:50.247,0.09174,51.4
442081,2025-04-09 15:27:50.252,-0.14127,51.45
442561,2025-04-09 15:27:50.257,0.18321,51.49
443041,2025-04-09 15:27:50.262,-0.2158,51.54
443521,2025-04-09 15:27:50.267,0.23786,51.58
444001,2025-04-09 15:27:50.272,-0.24877,51.63
444481,2025-04-09 15:27:50.277,0.24846,51.67
444961,2025-04-09 15:27:50.282,-0.23739,51.72
445441,2025-04-09 15:27:50.287,0.21646,51.76
445921,2025-04-09 15:27:50.292,-0.18693,51.81
446401,2025-04-09 15:27:50.297,0.15036,51.85
446881,2025-04-09 15:27:50.302,-0.10847,51.9
447361,2025-04-09 15:27:50.307,0.06309,51.94
447841,2025-04-09 15:27:50.312,-0.01606,51.99
448321,2025-04-09 15:27:50.317,-0.03086,52.03
448801,2025-04-09 15:27:50.322,0.07601,52.08
449281,2025-04-09 15:27:50.327,-0.11795,52.12
449761,2025-04-09 15:27:50.332,0.15541,52.17
450241,2025-04-09 15:27:50.337,-0.18742,52.21
450721,2025-04-09 15:27:50.342,0.21322,52.26
451201,2025-04-09 15:27:50.347,-0.23232,52.3
451681,2025-04-09 15:27:50.352,0.2445,52.35
452161,2025-04-09 15:27:50.357,-0.24975,52.39
452641,2025-04-09 15:27:50.362,0.24826,52.44
453121,2025-04-09 15:27:50.367,-0.24042,52.48
453601,2025-04-09 15:27:50.372,0.22676,52.53
454081,2025-04-09 15:27:50.377,-0.20792,52.57
454561,2025-04-09 15:27:50.382,0.18463,52.62
455041,2025-04-09 15:27:50.387,-0.15767,52.66
455521,2025-04-09 15:27:50.392,0.12785,52.71
456001,2025-04-09 15:27:50.397,-0.09598,52.75
456481,2025-04-09 15:27:50.402,0.06284,52.8
456961,2025-04-09 15:27:50.407,-0.02917,52.84
457441,2025-04-09 15:27:50.412,-0.00434,52.89
457921,2025-04-09 15:27:50.417,0.03707,52.93
458401,2025-04-09 15:27:50.422,-0.06848,52.98
458881,2025-04-09 15:27:50.427,0.09811,53.02
459361,2025-04-09 15:27:50.432,-0.12558,53.07
459841,2025-04-09 15:27:50.437,0.15059,53.11
460321,2025-04-09 15:27:50.442,-0.17291,53.16
460801,2025-04-09 15:27:50.447,0.19241,53.2
461281,2025-04-09 15:27:50.452,-0.209,53.25
461761,2025-04-09 15:27:50.457,0.22267,53.29
462241,2025-04-09 15:27:50.462,-0.23345,53.34
462721,2025-04-09 15:27:50.467,0.24142,53.38
463201,2025-04-09 15:27:50.472,-0.24671,53.43
463681,2025-04-09 15:27:50.477,0.24947,53.47
464161,2025-04-09 15:27:50.482,-0.24989,53.52
464641,2025-04-09 15:27:50.487,0.24815,53.56
465121,2025-04-09 15:27:50.492,-0.24446,53.61
465601,2025-04-09 15:27:50.497,0.23905,53.65
466081,2025-04-09 15:27:50.502,-0.23212,53.7
466561,2025-04-09 15:27:50.507,0.2239,53.74
467041,2025-04-09 15:27:50.512,-0.21458,53.79
467521,2025-04-09 15:27:50.517,0.20438,53.83
468001,2025-04-09 15:27:50.522,-0.19347,53.88
468481,2025-04-09 15:27:50.527,0.18205,53.92
468961,2025-04-09 15:27:50.532,-0.17027,53.97
469441,2025-04-09 15:27:50.537,0.15829,54.01
469921,2025-04-09 15:27:50.542,-0.14625,54.06
470401,2025-04-09 15:27:50.547,0.13426,54.1
470881,2025-04-09 15:27:50.552,-0.12243,54.15
471361,2025-04-09 15:27:50.557,0.11087,54.19
471841,2025-04-09 15:27:50.562,-0.09965,54.24
472321,2025-04-09 15:27:50.567,0.08885,54.28
472801,2025-04-09 15:27:50.572,-0.07853,54.33
473281,2025-04-09 15:27:50.577,0.06873,54.37
473761,2025-04-09 15:27:50.582,-0.05951,54.42
474241,2025-04-09 15:27:50.587,0.05089,54.46
474721,2025-04-09 15:27:50.592,-0.04291,54.51
475201,2025-04-09 15:27:50.597,0.03558,54.55
475681,2025-04-09 15:27:50.602,-0.02892,54.6
476161,2025-04-09 15:27:50.607,0.02295,54.64
476641,2025-04-09 15:27:50.612,-0.01767,54.69
477121,2025-04-09 15:27:50.617,0.01308,54.73
477601,2025-04-09 15:27:50.622,-0.0092,54.78
478081,2025-04-09 15:27:50.627,0.00602,54.82
478561,2025-04-09 15:27:50.632,-0.00355,54.87
