Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.95
Frequency Step,10.0
Total Duration,10.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
70081,2025-04-09 15:28:54.746,0.53942,16.57
70561,2025-04-09 15:28:54.751,0.92309,16.62
71041,2025-04-09 15:28:54.756,0.83704,16.66
71521,2025-04-09 15:28:54.761,0.32051,16.71
72001,2025-04-09 15:28:54.766,-0.36358,16.75
72481,2025-04-09 15:28:54.771,-0.86017,16.8
72961,2025-04-09 15:28:54.776,-0.9064,16.84
73441,2025-04-09 15:28:54.781,-0.47312,16.89
73921,2025-04-09 15:28:54.786,0.21367,16.93
74401,2025-04-09 15:28:54.791,0.78784,16.98
74881,2025-04-09 15:28:54.796,0.93773,17.02
75361,2025-04-09 15:28:54.801,0.57739,17.07
75841,2025-04-09 15:28:54.806,-0.10072,17.11
76321,2025-04-09 15:28:54.811,-0.72521,17.16
76801,2025-04-09 15:28:54.816,-0.94812,17.2
77281,2025-04-09 15:28:54.821,-0.64055,17.25
77761,2025-04-09 15:28:54.826,0.02928,17.29
78241,2025-04-09 15:28:54.831,0.68442,17.34
78721,2025-04-09 15:28:54.836,0.94995,17.38
79201,2025-04-09 15:28:54.841,0.66908,17.43
79681,2025-04-09 15:28:54.846,-0.00064,17.47
80161,2025-04-09 15:28:54.851,-0.67188,17.52
80641,2025-04-09 15:28:54.856,-0.95,17.56
81121,2025-04-09 15:28:54.861,-0.66653,17.61
81601,2025-04-09 15:28:54.866,0.01496,17.65
82081,2025-04-09 15:28:54.871,0.68937,17.7
82561,2025-04-09 15:28:54.876,0.94923,17.74
83041,2025-04-09 15:28:54.881,0.63257,17.79
83521,2025-04-09 15:28:54.886,-0.0722,17.83
84001,2025-04-09 15:28:54.891,-0.73439,17.88
84481,2025-04-09 15:28:54.896,-0.9428,17.92
84961,2025-04-09 15:28:54.901,-0.56306,17.97
85441,2025-04-09 15:28:54.906,0.1716,18.01
85921,2025-04-09 15:28:54.911,0.79965,18.06
86401,2025-04-09 15:28:54.916,0.92014,18.1
86881,2025-04-09 15:28:54.921,0.4512,18.15
87361,2025-04-09 15:28:54.926,-0.31002,18.19
87841,2025-04-09 15:28:54.931,-0.87194,18.24
88321,2025-04-09 15:28:54.936,-0.86557,18.28
88801,2025-04-09 15:28:54.941,-0.28997,18.33
89281,2025-04-09 15:28:54.946,0.479,18.37
89761,2025-04-09 15:28:54.951,0.9309,18.42
90241,2025-04-09 15:28:54.956,0.76003,18.46
90721,2025-04-09 15:28:54.961,0.07612,18.51
91201,2025-04-09 15:28:54.966,-0.66115,18.55
91681,2025-04-09 15:28:54.971,-0.94873,18.6
92161,2025-04-09 15:28:54.976,-0.58505,18.64
92641,2025-04-09 15:28:54.981,0.18407,18.69
93121,2025-04-09 15:28:54.986,0.82699,18.73
93601,2025-04-09 15:28:54.991,0.89255,18.78
94081,2025-04-09 15:28:54.996,0.3296,18.82
94561,2025-04-09 15:28:55.001,-0.46827,18.87
95041,2025-04-09 15:28:55.006,-0.93417,18.91
95521,2025-04-09 15:28:55.011,-0.7311,18.96
96001,2025-04-09 15:28:55.016,6e-05,19.0
96481,2025-04-09 15:28:55.021,0.73288,19.05
96961,2025-04-09 15:28:55.026,0.93214,19.09
97441,2025-04-09 15:28:55.031,0.44699,19.14
97921,2025-04-09 15:28:55.036,-0.36966,19.18
98401,2025-04-09 15:28:55.041,-0.91333,19.23
98881,2025-04-09 15:28:55.046,-0.77514,19.27
99361,2025-04-09 15:28:55.051,-0.05348,19.32
99841,2025-04-09 15:28:55.056,0.71027,19.36
100321,2025-04-09 15:28:55.061,0.93509,19.41
100801,2025-04-09 15:28:55.066,0.44448,19.45
101281,2025-04-09 15:28:55.071,-0.3895,19.5
101761,2025-04-09 15:28:55.076,-0.92363,19.54
102241,2025-04-09 15:28:55.081,-0.73941,19.59
102721,2025-04-09 15:28:55.086,0.02453,19.63
103201,2025-04-09 15:28:55.091,0.77079,19.68
103681,2025-04-09 15:28:55.096,0.90781,19.72
104161,2025-04-09 15:28:55.101,0.3216,19.77
104641,2025-04-09 15:28:55.106,-0.52362,19.81
105121,2025-04-09 15:28:55.111,-0.94856,19.86
105601,2025-04-09 15:28:55.116,-0.6055,19.9
106081,2025-04-09 15:28:55.121,0.23184,19.95
106561,2025-04-09 15:28:55.126,0.88088,19.99
107041,2025-04-09 15:28:55.131,0.80518,20.04
107521,2025-04-09 15:28:55.136,0.06196,20.08
108001,2025-04-09 15:28:55.141,-0.7344,20.13
108481,2025-04-09 15:28:55.146,-0.91694,20.17
108961,2025-04-09 15:28:55.151,-0.3272,20.22
109441,2025-04-09 15:28:55.156,0.54093,20.26
109921,2025-04-09 15:28:55.161,0.94999,20.31
110401,2025-04-09 15:28:55.166,0.54619,20.35
110881,2025-04-09 15:28:55.171,-0.32874,20.4
111361,2025-04-09 15:28:55.176,-0.92076,20.44
111841,2025-04-09 15:28:55.181,-0.71246,20.49
112321,2025-04-09 15:28:55.186,0.11973,20.53
112801,2025-04-09 15:28:55.191,0.84818,20.58
113281,2025-04-09 15:28:55.196,0.82781,20.62
113761,2025-04-09 15:28:55.201,0.07133,20.67
114241,2025-04-09 15:28:55.206,-0.75033,20.71
114721,2025-04-09 15:28:55.211,-0.89929,20.76
115201,2025-04-09 15:28:55.216,-0.23618,20.8
115681,2025-04-09 15:28:55.221,0.64262,20.85
116161,2025-04-09 15:28:55.226,0.93645,20.89
116641,2025-04-09 15:28:55.231,0.37159,20.94
117121,2025-04-09 15:28:55.236,-0.53701,20.98
117601,2025-04-09 15:28:55.241,-0.9494,21.03
118081,2025-04-09 15:28:55.246,-0.47785,21.07
118561,2025-04-09 15:28:55.251,0.4421,21.12
119041,2025-04-09 15:28:55.256,0.94748,21.16
119521,2025-04-09 15:28:55.261,0.55724,21.21
120001,2025-04-09 15:28:55.266,-0.36363,21.25
120481,2025-04-09 15:28:55.271,-0.93853,21.3
120961,2025-04-09 15:28:55.276,-0.61281,21.34
121441,2025-04-09 15:28:55.281,0.30512,21.39
121921,2025-04-09 15:28:55.286,0.92855,21.43
122401,2025-04-09 15:28:55.291,0.64753,21.48
122881,2025-04-09 15:28:55.296,-0.26857,21.52
123361,2025-04-09 15:28:55.301,-0.92168,21.57
123841,2025-04-09 15:28:55.306,-0.66362,21.61
124321,2025-04-09 15:28:55.311,0.25494,21.66
124801,2025-04-09 15:28:55.316,0.92018,21.7
125281,2025-04-09 15:28:55.321,0.66223,21.75
125761,2025-04-09 15:28:55.326,-0.26456,21.79
126241,2025-04-09 15:28:55.331,-0.9245,21.84
126721,2025-04-09 15:28:55.336,-0.64325,21.88
127201,2025-04-09 15:28:55.341,0.29721,21.93
127681,2025-04-09 15:28:55.346,0.9333,21.97
128161,2025-04-09 15:28:55.351,0.60536,22.02
128641,2025-04-09 15:28:55.356,-0.35203,22.06
129121,2025-04-09 15:28:55.361,-0.94341,22.11
129601,2025-04-09 15:28:55.366,-0.54617,22.15
130081,2025-04-09 15:28:55.371,0.42726,22.2
130561,2025-04-09 15:28:55.376,0.94976,22.24
131041,2025-04-09 15:28:55.381,0.46267,22.29
131521,2025-04-09 15:28:55.386,-0.51966,22.33
132001,2025-04-09 15:28:55.391,-0.94542,22.38
132481,2025-04-09 15:28:55.396,-0.35184,22.42
132961,2025-04-09 15:28:55.401,0.62395,22.47
133441,2025-04-09 15:28:55.406,0.92174,22.51
133921,2025-04-09 15:28:55.411,0.21164,22.56
134401,2025-04-09 15:28:55.416,-0.73206,22.6
134881,2025-04-09 15:28:55.421,-0.86889,22.65
135361,2025-04-09 15:28:55.426,-0.04225,22.69
135841,2025-04-09 15:28:55.431,0.83262,22.74
136321,2025-04-09 15:28:55.436,0.77683,22.78
136801,2025-04-09 15:28:55.441,-0.15241,22.83
137281,2025-04-09 15:28:55.446,-0.9108,22.87
137761,2025-04-09 15:28:55.451,-0.63696,22.92
138241,2025-04-09 15:28:55.456,0.3631,22.96
138721,2025-04-09 15:28:55.461,0.94887,23.01
139201,2025-04-09 15:28:55.466,0.44443,23.05
139681,2025-04-09 15:28:55.471,-0.57395,23.1
140161,2025-04-09 15:28:55.476,-0.92787,23.14
140641,2025-04-09 15:28:55.481,-0.20114,23.19
141121,2025-04-09 15:28:55.486,0.76192,23.23
141601,2025-04-09 15:28:55.491,0.83063,23.28
142081,2025-04-09 15:28:55.496,-0.0812,23.32
142561,2025-04-09 15:28:55.501,-0.8979,23.37
143041,2025-04-09 15:28:55.506,-0.6463,23.41
143521,2025-04-09 15:28:55.511,0.37864,23.46
144001,2025-04-09 15:28:55.516,0.95,23.5
144481,2025-04-09 15:28:55.521,0.37594,23.55
144961,2025-04-09 15:28:55.526,-0.65432,23.59
145441,2025-04-09 15:28:55.531,-0.88963,23.64
145921,2025-04-09 15:28:55.536,-0.03806,23.68
146401,2025-04-09 15:28:55.541,0.86122,23.73
146881,2025-04-09 15:28:55.546,0.70015,23.77
147361,2025-04-09 15:28:55.551,-0.32767,23.82
147841,2025-04-09 15:28:55.556,-0.94942,23.86
148321,2025-04-09 15:28:55.561,-0.38687,23.91
148801,2025-04-09 15:28:55.566,0.66121,23.95
149281,2025-04-09 15:28:55.571,0.87826,24.0
149761,2025-04-09 15:28:55.576,-0.01446,24.04
150241,2025-04-09 15:28:55.581,-0.88982,24.09
150721,2025-04-09 15:28:55.586,-0.63216,24.13
151201,2025-04-09 15:28:55.591,0.43474,24.18
151681,2025-04-09 15:28:55.596,0.94418,24.22
152161,2025-04-09 15:28:55.601,0.23597,24.27
152641,2025-04-09 15:28:55.606,-0.77869,24.31
153121,2025-04-09 15:28:55.611,-0.78151,24.36
153601,2025-04-09 15:28:55.616,0.23639,24.4
154081,2025-04-09 15:28:55.621,0.94535,24.45
154561,2025-04-09 15:28:55.626,0.41029,24.49
155041,2025-04-09 15:28:55.631,-0.66773,24.54
155521,2025-04-09 15:28:55.636,-0.86054,24.58
156001,2025-04-09 15:28:55.641,0.09326,24.63
156481,2025-04-09 15:28:55.646,0.92323,24.67
156961,2025-04-09 15:28:55.651,0.51381,24.72
157441,2025-04-09 15:28:55.656,-0.58896,24.76
157921,2025-04-09 15:28:55.661,-0.89534,24.81
158401,2025-04-09 15:28:55.666,0.01507,24.85
158881,2025-04-09 15:28:55.671,0.90578,24.9
159361,2025-04-09 15:28:55.676,0.55634,24.94
159841,2025-04-09 15:28:55.681,-0.55864,24.99
160321,2025-04-09 15:28:55.686,-0.90327,25.03
160801,2025-04-09 15:28:55.691,0.00389,25.08
161281,2025-04-09 15:28:55.696,0.90646,25.12
161761,2025-04-09 15:28:55.701,0.54356,25.17
162241,2025-04-09 15:28:55.706,-0.58192,25.21
162721,2025-04-09 15:28:55.711,-0.88919,25.26
163201,2025-04-09 15:28:55.716,0.05981,25.3
163681,2025-04-09 15:28:55.721,0.92479,25.35
164161,2025-04-09 15:28:55.726,0.47365,25.39
164641,2025-04-09 15:28:55.731,-0.65489,25.44
165121,2025-04-09 15:28:55.736,-0.84475,25.48
165601,2025-04-09 15:28:55.741,0.18184,25.53
166081,2025-04-09 15:28:55.746,0.94639,25.57
166561,2025-04-09 15:28:55.751,0.33829,25.62
167041,2025-04-09 15:28:55.756,-0.76301,25.66
167521,2025-04-09 15:28:55.761,-0.74972,25.71
168001,2025-04-09 15:28:55.766,0.36371,25.75
168481,2025-04-09 15:28:55.771,0.94232,25.8
168961,2025-04-09 15:28:55.776,0.12836,25.84
169441,2025-04-09 15:28:55.781,-0.87666,25.89
169921,2025-04-09 15:28:55.786,-0.57692,25.93
170401,2025-04-09 15:28:55.791,0.58534,25.98
170881,2025-04-09 15:28:55.796,0.87037,26.02
171361,2025-04-09 15:28:55.801,-0.15483,26.07
171841,2025-04-09 15:28:55.806,-0.9468,26.11
172321,2025-04-09 15:28:55.811,-0.30345,26.16
172801,2025-04-09 15:28:55.816,0.80221,26.2
173281,2025-04-09 15:28:55.821,0.68323,26.25
173761,2025-04-09 15:28:55.826,-0.48323,26.29
174241,2025-04-09 15:28:55.831,-0.90702,26.34
174721,2025-04-09 15:28:55.836,0.06936,26.38
175201,2025-04-09 15:28:55.841,0.93891,26.43
175681,2025-04-09 15:28:55.846,0.34899,26.47
176161,2025-04-09 15:28:55.851,-0.78592,26.52
176641,2025-04-09 15:28:55.856,-0.69075,26.56
177121,2025-04-09 15:28:55.861,0.49003,26.61
177601,2025-04-09 15:28:55.866,0.89872,26.65
178081,2025-04-09 15:28:55.871,-0.11467,26.7
178561,2025-04-09 15:28:55.876,-0.94655,26.74
179041,2025-04-09 15:28:55.881,-0.27044,26.79
179521,2025-04-09 15:28:55.886,0.83855,26.83
180001,2025-04-09 15:28:55.891,0.60252,26.88
180481,2025-04-09 15:28:55.896,-0.60386,26.92
180961,2025-04-09 15:28:55.901,-0.83518,26.97
181441,2025-04-09 15:28:55.906,0.28751,27.01
181921,2025-04-09 15:28:55.911,0.94305,27.06
182401,2025-04-09 15:28:55.916,0.05945,27.1
182881,2025-04-09 15:28:55.921,-0.92199,27.15
183361,2025-04-09 15:28:55.926,-0.38858,27.19
183841,2025-04-09 15:28:55.931,0.78593,27.24
184321,2025-04-09 15:28:55.936,0.66054,27.28
184801,2025-04-09 15:28:55.941,-0.56158,27.33
185281,2025-04-09 15:28:55.946,-0.84879,27.37
185761,2025-04-09 15:28:55.951,0.28253,27.42
186241,2025-04-09 15:28:55.956,0.94058,27.46
186721,2025-04-09 15:28:55.961,0.01635,27.51
187201,2025-04-09 15:28:55.966,-0.93589,27.55
187681,2025-04-09 15:28:55.971,-0.30342,27.6
188161,2025-04-09 15:28:55.976,0.84492,27.64
188641,2025-04-09 15:28:55.981,0.55326,27.69
189121,2025-04-09 15:28:55.986,-0.68486,27.73
189601,2025-04-09 15:28:55.991,-0.74822,27.78
190081,2025-04-09 15:28:55.996,0.47657,27.82
190561,2025-04-09 15:28:56.001,0.87868,27.87
191041,2025-04-09 15:28:56.006,-0.24167,27.91
191521,2025-04-09 15:28:56.011,-0.94231,27.96
192001,2025-04-09 15:28:56.016,0.00022,28.0
192481,2025-04-09 15:28:56.021,0.9427,28.05
192961,2025-04-09 15:28:56.026,0.23083,28.09
193441,2025-04-09 15:28:56.031,-0.88775,28.14
193921,2025-04-09 15:28:56.036,-0.43852,28.18
194401,2025-04-09 15:28:56.041,0.78795,28.23
194881,2025-04-09 15:28:56.046,0.61407,28.27
195361,2025-04-09 15:28:56.051,-0.65493,28.32
195841,2025-04-09 15:28:56.056,-0.75269,28.36
196321,2025-04-09 15:28:56.061,0.50026,28.41
196801,2025-04-09 15:28:56.066,0.85302,28.45
197281,2025-04-09 15:28:56.071,-0.33449,28.5
197761,2025-04-09 15:28:56.076,-0.91642,28.54
198241,2025-04-09 15:28:56.081,0.16665,28.59
198721,2025-04-09 15:28:56.086,0.94625,28.63
199201,2025-04-09 15:28:56.091,-0.00397,28.68
199681,2025-04-09 15:28:56.096,-0.94714,28.72
200161,2025-04-09 15:28:56.101,-0.14823,28.77
200641,2025-04-09 15:28:56.106,0.92436,28.81
201121,2025-04-09 15:28:56.111,0.28637,28.86
201601,2025-04-09 15:28:56.116,-0.88338,28.9
202081,2025-04-09 15:28:56.121,-0.40845,28.95
202561,2025-04-09 15:28:56.126,0.82943,28.99
203041,2025-04-09 15:28:56.131,0.51373,29.04
203521,2025-04-09 15:28:56.136,-0.76731,29.08
204001,2025-04-09 15:28:56.141,-0.60248,29.13
204481,2025-04-09 15:28:56.146,0.70121,29.17
204961,2025-04-09 15:28:56.151,0.67567,29.22
205441,2025-04-09 15:28:56.156,-0.63468,29.26
205921,2025-04-09 15:28:56.161,-0.73476,29.31
206401,2025-04-09 15:28:56.166,0.57061,29.35
206881,2025-04-09 15:28:56.171,0.78145,29.4
207361,2025-04-09 15:28:56.176,-0.51127,29.44
207841,2025-04-09 15:28:56.181,-0.8175,29.49
208321,2025-04-09 15:28:56.186,0.45842,29.53
208801,2025-04-09 15:28:56.191,0.84463,29.58
209281,2025-04-09 15:28:56.196,-0.41335,29.62
209761,2025-04-09 15:28:56.201,-0.86443,29.67
210241,2025-04-09 15:28:56.206,0.37699,29.71
210721,2025-04-09 15:28:56.211,0.87821,29.76
211201,2025-04-09 15:28:56.216,-0.34997,29.8
211681,2025-04-09 15:28:56.221,-0.88704,29.85
212161,2025-04-09 15:28:56.226,0.3327,29.89
212641,2025-04-09 15:28:56.231,0.89165,29.94
213121,2025-04-09 15:28:56.236,-0.32543,29.98
213601,2025-04-09 15:28:56.241,-0.89247,30.03
214081,2025-04-09 15:28:56.246,0.32823,30.07
214561,2025-04-09 15:28:56.251,0.88957,30.12
215041,2025-04-09 15:28:56.256,-0.34108,30.16
215521,2025-04-09 15:28:56.261,-0.88269,30.21
216001,2025-04-09 15:28:56.266,0.36381,30.25
216481,2025-04-09 15:28:56.271,0.87122,30.3
216961,2025-04-09 15:28:56.276,-0.39609,30.34
217441,2025-04-09 15:28:56.281,-0.85424,30.39
217921,2025-04-09 15:28:56.286,0.43739,30.43
218401,2025-04-09 15:28:56.291,0.83055,30.48
218881,2025-04-09 15:28:56.296,-0.48692,30.52
219361,2025-04-09 15:28:56.301,-0.79866,30.57
219841,2025-04-09 15:28:56.306,0.54356,30.61
220321,2025-04-09 15:28:56.311,0.75692,30.66
220801,2025-04-09 15:28:56.316,-0.60578,30.7
221281,2025-04-09 15:28:56.321,-0.70355,30.75
221761,2025-04-09 15:28:56.326,0.67154,30.79
222241,2025-04-09 15:28:56.331,0.63682,30.84
222721,2025-04-09 15:28:56.336,-0.73823,30.88
223201,2025-04-09 15:28:56.341,-0.55513,30.93
223681,2025-04-09 15:28:56.346,0.80259,30.97
224161,2025-04-09 15:28:56.351,0.45727,31.02
224641,2025-04-09 15:28:56.356,-0.86073,31.06
225121,2025-04-09 15:28:56.361,-0.34262,31.11
225601,2025-04-09 15:28:56.366,0.90809,31.15
226081,2025-04-09 15:28:56.371,0.21145,31.2
226561,2025-04-09 15:28:56.376,-0.93962,31.24
227041,2025-04-09 15:28:56.381,-0.06515,31.29
227521,2025-04-09 15:28:56.386,0.94991,31.33
228001,2025-04-09 15:28:56.391,-0.09343,31.38
228481,2025-04-09 15:28:56.396,-0.93356,31.42
228961,2025-04-09 15:28:56.401,0.25975,31.47
229441,2025-04-09 15:28:56.406,0.88557,31.51
229921,2025-04-09 15:28:56.411,-0.42745,31.56
230401,2025-04-09 15:28:56.416,-0.80194,31.6
230881,2025-04-09 15:28:56.421,0.58828,31.65
231361,2025-04-09 15:28:56.426,0.68033,31.69
231841,2025-04-09 15:28:56.431,-0.73229,31.74
232321,2025-04-09 15:28:56.436,-0.5208,31.78
232801,2025-04-09 15:28:56.441,0.84829,31.83
233281,2025-04-09 15:28:56.446,0.32654,31.87
233761,2025-04-09 15:28:56.451,-0.92455,31.92
234241,2025-04-09 15:28:56.456,-0.10451,31.96
234721,2025-04-09 15:28:56.461,0.9499,32.01
235201,2025-04-09 15:28:56.466,-0.13419,32.05
235681,2025-04-09 15:28:56.471,-0.91509,32.1
236161,2025-04-09 15:28:56.476,0.37431,32.14
236641,2025-04-09 15:28:56.481,0.8144,32.19
237121,2025-04-09 15:28:56.486,-0.59704,32.23
237601,2025-04-09 15:28:56.491,-0.64734,32.28
