Parameter,Value
Start Frequency,10.0
End Frequency,100.0
Frequency Duration,1.0
Smooth Transition,True
Pause Duration,1.0
Amplitude,0.45
Frequency Step,10.0
Total Duration,60.0
Gradual Amplitude Increase,False
Amplitude Rise Time,0.5
Amplitude Start,0.1
Amplitude End,0.2
Sample Rate,96000

Sample Number,Timestamp,Sine value,Frequency (Hz)
43681,2025-04-09 15:31:32.356,-0.34576,10.68
44161,2025-04-09 15:31:32.361,-0.2232,10.69
44641,2025-04-09 15:31:32.366,-0.07224,10.7
45121,2025-04-09 15:31:32.371,0.08807,10.71
45601,2025-04-09 15:31:32.376,0.23738,10.71
46081,2025-04-09 15:31:32.381,0.35661,10.72
46561,2025-04-09 15:31:32.386,0.43039,10.73
47041,2025-04-09 15:31:32.391,0.44909,10.74
47521,2025-04-09 15:31:32.396,0.41009,10.74
48001,2025-04-09 15:31:32.401,0.3182,10.75
48481,2025-04-09 15:31:32.406,0.18508,10.76
48961,2025-04-09 15:31:32.411,0.02783,10.77
49441,2025-04-09 15:31:32.416,-0.13323,10.77
49921,2025-04-09 15:31:32.421,-0.27715,10.78
50401,2025-04-09 15:31:32.426,-0.38507,10.79
50881,2025-04-09 15:31:32.431,-0.44273,10.8
51361,2025-04-09 15:31:32.436,-0.44238,10.8
51841,2025-04-09 15:31:32.441,-0.38384,10.81
52321,2025-04-09 15:31:32.446,-0.27461,10.82
52801,2025-04-09 15:31:32.451,-0.12894,10.83
53281,2025-04-09 15:31:32.456,0.034,10.83
53761,2025-04-09 15:31:32.461,0.19262,10.84
54241,2025-04-09 15:31:32.466,0.32578,10.85
54721,2025-04-09 15:31:32.471,0.41558,10.86
55201,2025-04-09 15:31:32.476,0.44985,10.86
55681,2025-04-09 15:31:32.481,0.42378,10.87
56161,2025-04-09 15:31:32.486,0.34064,10.88
56641,2025-04-09 15:31:32.491,0.21144,10.89
57121,2025-04-09 15:31:32.496,0.05349,10.89
57601,2025-04-09 15:31:32.501,-0.11191,10.9
58081,2025-04-09 15:31:32.506,-0.2623,10.91
58561,2025-04-09 15:31:32.511,-0.37712,10.92
59041,2025-04-09 15:31:32.516,-0.44056,10.92
59521,2025-04-09 15:31:32.521,-0.44373,10.93
60001,2025-04-09 15:31:32.526,-0.38598,10.94
60481,2025-04-09 15:31:32.531,-0.27503,10.95
60961,2025-04-09 15:31:32.536,-0.12599,10.95
61441,2025-04-09 15:31:32.541,0.04066,10.96
61921,2025-04-09 15:31:32.546,0.20187,10.97
62401,2025-04-09 15:31:32.551,0.3352,10.98
62881,2025-04-09 15:31:32.556,0.42198,10.98
63361,2025-04-09 15:31:32.561,0.4499,10.99
63841,2025-04-09 15:31:32.566,0.41483,11.0
64321,2025-04-09 15:31:32.571,0.32148,11.01
64801,2025-04-09 15:31:32.576,0.18276,11.01
65281,2025-04-09 15:31:32.581,0.01809,11.02
65761,2025-04-09 15:31:32.586,-0.14934,11.03
66241,2025-04-09 15:31:32.591,-0.29578,11.04
66721,2025-04-09 15:31:32.596,-0.40036,11.04
67201,2025-04-09 15:31:32.601,-0.448,11.05
67681,2025-04-09 15:31:32.606,-0.43171,11.06
68161,2025-04-09 15:31:32.611,-0.35357,11.07
68641,2025-04-09 15:31:32.616,-0.22458,11.07
69121,2025-04-09 15:31:32.621,-0.06313,11.08
69601,2025-04-09 15:31:32.626,0.10763,11.09
70081,2025-04-09 15:31:32.631,0.26301,11.1
70561,2025-04-09 15:31:32.636,0.38046,11.1
71041,2025-04-09 15:31:32.641,0.44275,11.11
71521,2025-04-09 15:31:32.646,0.44063,11.12
72001,2025-04-09 15:31:32.651,0.37416,11.13
72481,2025-04-09 15:31:32.656,0.25285,11.13
72961,2025-04-09 15:31:32.661,0.0943,11.14
73441,2025-04-09 15:31:32.666,-0.07831,11.15
73921,2025-04-09 15:31:32.671,-0.23957,11.16
74401,2025-04-09 15:31:32.676,-0.36561,11.16
74881,2025-04-09 15:31:32.681,-0.43763,11.17
75361,2025-04-09 15:31:32.686,-0.44475,11.18
75841,2025-04-09 15:31:32.691,-0.38567,11.19
76321,2025-04-09 15:31:32.696,-0.26897,11.19
76801,2025-04-09 15:31:32.701,-0.11191,11.2
77281,2025-04-09 15:31:32.706,0.06211,11.21
77761,2025-04-09 15:31:32.711,0.227,11.22
78241,2025-04-09 15:31:32.716,0.35788,11.22
78721,2025-04-09 15:31:32.721,0.43486,11.23
79201,2025-04-09 15:31:32.726,0.44611,11.24
79681,2025-04-09 15:31:32.731,0.38969,11.25
80161,2025-04-09 15:31:32.736,0.27393,11.25
80641,2025-04-09 15:31:32.741,0.11629,11.26
81121,2025-04-09 15:31:32.746,-0.05931,11.27
81601,2025-04-09 15:31:32.751,-0.22602,11.28
82081,2025-04-09 15:31:32.756,-0.35822,11.28
82561,2025-04-09 15:31:32.761,-0.43544,11.29
83041,2025-04-09 15:31:32.766,-0.44558,11.3
83521,2025-04-09 15:31:32.771,-0.38683,11.31
84001,2025-04-09 15:31:32.776,-0.26806,11.31
84481,2025-04-09 15:31:32.781,-0.10752,11.32
84961,2025-04-09 15:31:32.786,0.06994,11.33
85441,2025-04-09 15:31:32.791,0.23669,11.34
85921,2025-04-09 15:31:32.796,0.3666,11.34
86401,2025-04-09 15:31:32.801,0.43916,11.35
86881,2025-04-09 15:31:32.806,0.44279,11.36
87361,2025-04-09 15:31:32.811,0.37666,11.37
87841,2025-04-09 15:31:32.816,0.25098,11.37
88321,2025-04-09 15:31:32.821,0.08543,11.38
88801,2025-04-09 15:31:32.826,-0.09385,11.39
89281,2025-04-09 15:31:32.831,-0.25841,11.4
89761,2025-04-09 15:31:32.836,-0.38196,11.4
90241,2025-04-09 15:31:32.841,-0.44464,11.41
90721,2025-04-09 15:31:32.846,-0.43619,11.42
91201,2025-04-09 15:31:32.851,-0.35772,11.43
91681,2025-04-09 15:31:32.856,-0.22163,11.43
92161,2025-04-09 15:31:32.861,-0.04966,11.44
92641,2025-04-09 15:31:32.866,0.13053,11.45
93121,2025-04-09 15:31:32.871,0.28977,11.46
93601,2025-04-09 15:31:32.876,0.40215,11.46
94081,2025-04-09 15:31:32.881,0.44922,11.47
94561,2025-04-09 15:31:32.886,0.42307,11.48
95041,2025-04-09 15:31:32.891,0.32774,11.49
95521,2025-04-09 15:31:32.896,0.17862,11.49
96001,2025-04-09 15:31:32.901,-0.0,11.5
96481,2025-04-09 15:31:32.906,-0.17881,11.51
96961,2025-04-09 15:31:32.911,-0.32833,11.52
97441,2025-04-09 15:31:32.916,-0.42372,11.52
97921,2025-04-09 15:31:32.921,-0.449,11.53
98401,2025-04-09 15:31:32.926,-0.39974,11.54
98881,2025-04-09 15:31:32.931,-0.28389,11.55
99361,2025-04-09 15:31:32.936,-0.12055,11.55
99841,2025-04-09 15:31:32.941,0.06313,11.56
100321,2025-04-09 15:31:32.946,0.23642,11.57
100801,2025-04-09 15:31:32.951,0.37019,11.58
101281,2025-04-09 15:31:32.956,0.44178,11.58
101761,2025-04-09 15:31:32.961,0.43891,11.59
102241,2025-04-09 15:31:32.966,0.36182,11.6
102721,2025-04-09 15:31:32.971,0.22332,11.61
103201,2025-04-09 15:31:32.976,0.04674,11.61
103681,2025-04-09 15:31:32.981,-0.13798,11.62
104161,2025-04-09 15:31:32.986,-0.29936,11.63
104641,2025-04-09 15:31:32.991,-0.40972,11.64
105121,2025-04-09 15:31:32.996,-0.44998,11.64
105601,2025-04-09 15:31:33.001,-0.41299,11.65
106081,2025-04-09 15:31:33.006,-0.30486,11.66
106561,2025-04-09 15:31:33.011,-0.14402,11.67
107041,2025-04-09 15:31:33.016,0.04189,11.67
107521,2025-04-09 15:31:33.021,0.22074,11.68
108001,2025-04-09 15:31:33.026,0.36144,11.69
108481,2025-04-09 15:31:33.031,0.43938,11.7
108961,2025-04-09 15:31:33.036,0.44074,11.7
109441,2025-04-09 15:31:33.041,0.36505,11.71
109921,2025-04-09 15:31:33.046,0.22532,11.72
110401,2025-04-09 15:31:33.051,0.04587,11.73
110881,2025-04-09 15:31:33.056,-0.14185,11.73
111361,2025-04-09 15:31:33.061,-0.30473,11.74
111841,2025-04-09 15:31:33.066,-0.41392,11.75
112321,2025-04-09 15:31:33.071,-0.4499,11.76
112801,2025-04-09 15:31:33.076,-0.40604,11.76
113281,2025-04-09 15:31:33.081,-0.28988,11.77
113761,2025-04-09 15:31:33.086,-0.12191,11.78
114241,2025-04-09 15:31:33.091,0.06802,11.79
114721,2025-04-09 15:31:33.096,0.24597,11.79
115201,2025-04-09 15:31:33.101,0.37995,11.8
115681,2025-04-09 15:31:33.106,0.44572,11.81
116161,2025-04-09 15:31:33.111,0.43121,11.82
116641,2025-04-09 15:31:33.116,0.33879,11.82
117121,2025-04-09 15:31:33.121,0.18492,11.83
117601,2025-04-09 15:31:33.126,-0.00265,11.84
118081,2025-04-09 15:31:33.131,-0.18994,11.85
118561,2025-04-09 15:31:33.136,-0.3428,11.85
119041,2025-04-09 15:31:33.141,-0.43322,11.86
119521,2025-04-09 15:31:33.146,-0.44444,11.87
120001,2025-04-09 15:31:33.151,-0.37416,11.88
120481,2025-04-09 15:31:33.156,-0.23503,11.88
120961,2025-04-09 15:31:33.161,-0.05247,11.89
121441,2025-04-09 15:31:33.166,0.13997,11.9
121921,2025-04-09 15:31:33.171,0.3067,11.91
122401,2025-04-09 15:31:33.176,0.41675,11.91
122881,2025-04-09 15:31:33.181,0.44949,11.92
123361,2025-04-09 15:31:33.186,0.39857,11.93
123841,2025-04-09 15:31:33.191,0.27323,11.94
124321,2025-04-09 15:31:33.196,0.09668,11.94
124801,2025-04-09 15:31:33.201,-0.09817,11.95
125281,2025-04-09 15:31:33.206,-0.27477,11.96
125761,2025-04-09 15:31:33.211,-0.39986,11.97
126241,2025-04-09 15:31:33.216,-0.44966,11.97
126721,2025-04-09 15:31:33.221,-0.41455,11.98
127201,2025-04-09 15:31:33.226,-0.30089,11.99
127681,2025-04-09 15:31:33.231,-0.13002,12.0
128161,2025-04-09 15:31:33.236,0.06575,12.0
128641,2025-04-09 15:31:33.241,0.24918,12.01
129121,2025-04-09 15:31:33.246,0.38521,12.02
129601,2025-04-09 15:31:33.251,0.44766,12.03
130081,2025-04-09 15:31:33.256,0.42431,12.03
130561,2025-04-09 15:31:33.261,0.31939,12.04
131041,2025-04-09 15:31:33.266,0.15286,12.05
131521,2025-04-09 15:31:33.271,-0.04334,12.06
132001,2025-04-09 15:31:33.276,-0.23135,12.06
132481,2025-04-09 15:31:33.281,-0.37471,12.07
132961,2025-04-09 15:31:33.286,-0.44545,12.08
133441,2025-04-09 15:31:33.291,-0.42956,12.09
133921,2025-04-09 15:31:33.296,-0.32989,12.09
134401,2025-04-09 15:31:33.301,-0.16565,12.1
134881,2025-04-09 15:31:33.306,0.03118,12.11
135361,2025-04-09 15:31:33.311,0.2221,12.12
135841,2025-04-09 15:31:33.316,0.36952,12.12
136321,2025-04-09 15:31:33.321,0.44428,12.13
136801,2025-04-09 15:31:33.326,0.43138,12.14
137281,2025-04-09 15:31:33.331,0.33312,12.15
137761,2025-04-09 15:31:33.336,0.16871,12.15
138241,2025-04-09 15:31:33.341,-0.02939,12.16
138721,2025-04-09 15:31:33.346,-0.22182,12.17
139201,2025-04-09 15:31:33.351,-0.37019,12.18
139681,2025-04-09 15:31:33.356,-0.4447,12.18
140161,2025-04-09 15:31:33.361,-0.43019,12.19
140641,2025-04-09 15:31:33.366,-0.32931,12.2
141121,2025-04-09 15:31:33.371,-0.1621,12.21
141601,2025-04-09 15:31:33.376,0.03795,12.21
142081,2025-04-09 15:31:33.381,0.23053,12.22
142561,2025-04-09 15:31:33.386,0.37664,12.23
143041,2025-04-09 15:31:33.391,0.4465,12.24
143521,2025-04-09 15:31:33.396,0.4257,12.24
144001,2025-04-09 15:31:33.401,0.3182,12.25
144481,2025-04-09 15:31:33.406,0.14566,12.26
144961,2025-04-09 15:31:33.411,-0.05682,12.27
145441,2025-04-09 15:31:33.416,-0.24786,12.27
145921,2025-04-09 15:31:33.421,-0.3882,12.28
146401,2025-04-09 15:31:33.426,-0.44881,12.29
146881,2025-04-09 15:31:33.431,-0.41698,12.3
147361,2025-04-09 15:31:33.436,-0.29899,12.3
147841,2025-04-09 15:31:33.441,-0.11901,12.31
148321,2025-04-09 15:31:33.446,0.08582,12.32
148801,2025-04-09 15:31:33.451,0.27301,12.33
149281,2025-04-09 15:31:33.456,0.40354,12.33
149761,2025-04-09 15:31:33.461,0.45,12.34
150241,2025-04-09 15:31:33.466,0.40243,12.35
150721,2025-04-09 15:31:33.471,0.27053,12.36
151201,2025-04-09 15:31:33.476,0.08171,12.36
151681,2025-04-09 15:31:33.481,-0.12446,12.37
152161,2025-04-09 15:31:33.486,-0.3046,12.38
152641,2025-04-09 15:31:33.491,-0.4206,12.39
153121,2025-04-09 15:31:33.496,-0.44772,12.39
153601,2025-04-09 15:31:33.501,-0.37995,12.4
154081,2025-04-09 15:31:33.506,-0.23141,12.41
154561,2025-04-09 15:31:33.511,-0.03347,12.42
155041,2025-04-09 15:31:33.516,0.17178,12.42
155521,2025-04-09 15:31:33.521,0.34053,12.43
156001,2025-04-09 15:31:33.526,0.43651,12.44
156481,2025-04-09 15:31:33.531,0.43895,12.45
156961,2025-04-09 15:31:33.536,0.34702,12.45
157441,2025-04-09 15:31:33.541,0.18027,12.46
157921,2025-04-09 15:31:33.546,-0.02554,12.47
158401,2025-04-09 15:31:33.551,-0.22602,12.48
158881,2025-04-09 15:31:33.556,-0.37772,12.48
159361,2025-04-09 15:31:33.561,-0.44755,12.49
159841,2025-04-09 15:31:33.566,-0.42011,12.5
160321,2025-04-09 15:31:33.571,-0.30107,12.51
160801,2025-04-09 15:31:33.576,-0.11618,12.51
161281,2025-04-09 15:31:33.581,0.0943,12.52
161761,2025-04-09 15:31:33.586,0.2843,12.53
162241,2025-04-09 15:31:33.591,0.41203,12.54
162721,2025-04-09 15:31:33.596,0.44919,12.54
163201,2025-04-09 15:31:33.601,0.38733,12.55
163681,2025-04-09 15:31:33.606,0.23984,12.56
164161,2025-04-09 15:31:33.611,0.03911,12.57
164641,2025-04-09 15:31:33.616,-0.17048,12.57
165121,2025-04-09 15:31:33.621,-0.34237,12.58
165601,2025-04-09 15:31:33.626,-0.43818,12.59
166081,2025-04-09 15:31:33.631,-0.43632,12.6
166561,2025-04-09 15:31:33.636,-0.33692,12.6
167041,2025-04-09 15:31:33.641,-0.16197,12.61
167521,2025-04-09 15:31:33.646,0.04949,12.62
168001,2025-04-09 15:31:33.651,0.25001,12.63
168481,2025-04-09 15:31:33.656,0.39439,12.63
168961,2025-04-09 15:31:33.661,0.44988,12.64
169441,2025-04-09 15:31:33.666,0.40369,12.65
169921,2025-04-09 15:31:33.671,0.26599,12.66
170401,2025-04-09 15:31:33.676,0.06777,12.66
170881,2025-04-09 15:31:33.681,-0.14603,12.67
171361,2025-04-09 15:31:33.686,-0.32675,12.68
171841,2025-04-09 15:31:33.691,-0.43303,12.69
172321,2025-04-09 15:31:33.696,-0.44034,12.69
172801,2025-04-09 15:31:33.701,-0.34673,12.7
173281,2025-04-09 15:31:33.706,-0.17341,12.71
173761,2025-04-09 15:31:33.711,0.03996,12.72
174241,2025-04-09 15:31:33.716,0.24431,12.72
174721,2025-04-09 15:31:33.721,0.39242,12.73
175201,2025-04-09 15:31:33.726,0.44985,12.74
175681,2025-04-09 15:31:33.731,0.40305,12.75
176161,2025-04-09 15:31:33.736,0.26258,12.75
176641,2025-04-09 15:31:33.741,0.06088,12.76
177121,2025-04-09 15:31:33.746,-0.15519,12.77
177601,2025-04-09 15:31:33.751,-0.3352,12.78
178081,2025-04-09 15:31:33.756,-0.43692,12.78
178561,2025-04-09 15:31:33.761,-0.43628,12.79
179041,2025-04-09 15:31:33.766,-0.33314,12.8
179521,2025-04-09 15:31:33.771,-0.1515,12.81
180001,2025-04-09 15:31:33.776,0.06603,12.81
180481,2025-04-09 15:31:33.781,0.26815,12.82
180961,2025-04-09 15:31:33.786,0.40698,12.83
181441,2025-04-09 15:31:33.791,0.44941,12.84
181921,2025-04-09 15:31:33.796,0.3851,12.84
182401,2025-04-09 15:31:33.801,0.22907,12.85
182881,2025-04-09 15:31:33.806,0.01826,12.86
183361,2025-04-09 15:31:33.811,-0.19709,12.87
183841,2025-04-09 15:31:33.816,-0.36545,12.87
184321,2025-04-09 15:31:33.821,-0.44631,12.88
184801,2025-04-09 15:31:33.826,-0.42,12.89
185281,2025-04-09 15:31:33.831,-0.29257,12.9
185761,2025-04-09 15:31:33.836,-0.09447,12.9
186241,2025-04-09 15:31:33.841,0.12663,12.91
186721,2025-04-09 15:31:33.846,0.31727,12.92
187201,2025-04-09 15:31:33.851,0.43113,12.93
187681,2025-04-09 15:31:33.856,0.44034,12.93
188161,2025-04-09 15:31:33.861,0.34236,12.94
188641,2025-04-09 15:31:33.866,0.16081,12.95
189121,2025-04-09 15:31:33.871,-0.06019,12.96
189601,2025-04-09 15:31:33.876,-0.26665,12.96
190081,2025-04-09 15:31:33.881,-0.40789,12.97
190561,2025-04-09 15:31:33.886,-0.44905,12.98
191041,2025-04-09 15:31:33.891,-0.37972,12.99
191521,2025-04-09 15:31:33.896,-0.21669,12.99
192001,2025-04-09 15:31:33.901,0.0,13.0
192481,2025-04-09 15:31:33.906,0.21688,13.01
192961,2025-04-09 15:31:33.911,0.38018,13.02
193441,2025-04-09 15:31:33.916,0.44917,13.02
193921,2025-04-09 15:31:33.921,0.40645,13.03
194401,2025-04-09 15:31:33.926,0.26235,13.04
194881,2025-04-09 15:31:33.931,0.05261,13.05
195361,2025-04-09 15:31:33.936,-0.17048,13.05
195841,2025-04-09 15:31:33.941,-0.35102,13.06
196321,2025-04-09 15:31:33.946,-0.44356,13.07
196801,2025-04-09 15:31:33.951,-0.42458,13.08
197281,2025-04-09 15:31:33.956,-0.29857,13.08
197761,2025-04-09 15:31:33.961,-0.09706,13.09
198241,2025-04-09 15:31:33.966,0.12918,13.1
198721,2025-04-09 15:31:33.971,0.32286,13.11
199201,2025-04-09 15:31:33.976,0.43474,13.11
199681,2025-04-09 15:31:33.981,0.43614,13.12
200161,2025-04-09 15:31:33.986,0.32641,13.13
200641,2025-04-09 15:31:33.991,0.13326,13.14
201121,2025-04-09 15:31:33.996,-0.09413,13.14
201601,2025-04-09 15:31:34.001,-0.29759,13.15
202081,2025-04-09 15:31:34.006,-0.42485,13.16
202561,2025-04-09 15:31:34.011,-0.44298,13.17
203041,2025-04-09 15:31:34.016,-0.34702,13.17
203521,2025-04-09 15:31:34.021,-0.16144,13.18
204001,2025-04-09 15:31:34.026,0.06603,13.19
204481,2025-04-09 15:31:34.031,0.27659,13.2
204961,2025-04-09 15:31:34.036,0.41557,13.2
205441,2025-04-09 15:31:34.041,0.44666,13.21
205921,2025-04-09 15:31:34.046,0.36148,13.22
206401,2025-04-09 15:31:34.051,0.18195,13.23
206881,2025-04-09 15:31:34.056,-0.04527,13.23
207361,2025-04-09 15:31:34.061,-0.26083,13.24
207841,2025-04-09 15:31:34.066,-0.40818,13.25
208321,2025-04-09 15:31:34.071,-0.44842,13.26
208801,2025-04-09 15:31:34.076,-0.37069,13.26
209281,2025-04-09 15:31:34.081,-0.19517,13.27
209761,2025-04-09 15:31:34.086,0.03203,13.28
210241,2025-04-09 15:31:34.091,0.25095,13.29
210721,2025-04-09 15:31:34.096,0.40354,13.29
211201,2025-04-09 15:31:34.101,0.44911,13.3
211681,2025-04-09 15:31:34.106,0.37527,13.31
212161,2025-04-09 15:31:34.111,0.20139,13.32
212641,2025-04-09 15:31:34.116,-0.02639,13.32
213121,2025-04-09 15:31:34.121,-0.2473,13.33
213601,2025-04-09 15:31:34.126,-0.40215,13.34
214081,2025-04-09 15:31:34.131,-0.44922,13.35
214561,2025-04-09 15:31:34.136,-0.37559,13.35
215041,2025-04-09 15:31:34.141,-0.20076,13.36
215521,2025-04-09 15:31:34.146,0.02837,13.37
216001,2025-04-09 15:31:34.151,0.25001,13.38
216481,2025-04-09 15:31:34.156,0.40416,13.38
216961,2025-04-09 15:31:34.161,0.44885,13.39
217441,2025-04-09 15:31:34.166,0.37165,13.4
217921,2025-04-09 15:31:34.171,0.19326,13.41
218401,2025-04-09 15:31:34.176,-0.03795,13.41
218881,2025-04-09 15:31:34.181,-0.25899,13.42
219361,2025-04-09 15:31:34.186,-0.40936,13.43
219841,2025-04-09 15:31:34.191,-0.44768,13.44
220321,2025-04-09 15:31:34.196,-0.36316,13.44
220801,2025-04-09 15:31:34.201,-0.17871,13.45
221281,2025-04-09 15:31:34.206,0.05511,13.46
221761,2025-04-09 15:31:34.211,0.27391,13.47
222241,2025-04-09 15:31:34.216,0.41718,13.47
222721,2025-04-09 15:31:34.221,0.44506,13.48
223201,2025-04-09 15:31:34.226,0.34953,13.49
223681,2025-04-09 15:31:34.231,0.15681,13.5
224161,2025-04-09 15:31:34.236,-0.0797,13.5
224641,2025-04-09 15:31:34.241,-0.29418,13.51
225121,2025-04-09 15:31:34.246,-0.42668,13.52
225601,2025-04-09 15:31:34.251,-0.43992,13.53
226081,2025-04-09 15:31:34.256,-0.32989,13.53
226561,2025-04-09 15:31:34.261,-0.12717,13.54
227041,2025-04-09 15:31:34.266,0.11147,13.55
227521,2025-04-09 15:31:34.271,0.3189,13.56
228001,2025-04-09 15:31:34.276,0.43652,13.56
228481,2025-04-09 15:31:34.281,0.43085,13.57
228961,2025-04-09 15:31:34.286,0.30319,13.58
229441,2025-04-09 15:31:34.291,0.08945,13.59
229921,2025-04-09 15:31:34.296,-0.14987,13.59
230401,2025-04-09 15:31:34.301,-0.34673,13.6
230881,2025-04-09 15:31:34.306,-0.44491,13.61
231361,2025-04-09 15:31:34.311,-0.41612,13.62
231841,2025-04-09 15:31:34.316,-0.26829,13.62
232321,2025-04-09 15:31:34.321,-0.04347,13.63
232801,2025-04-09 15:31:34.326,0.194,13.64
233281,2025-04-09 15:31:34.331,0.37588,13.65
233761,2025-04-09 15:31:34.336,0.44966,13.65
234241,2025-04-09 15:31:34.341,0.39379,13.66
234721,2025-04-09 15:31:34.346,0.22409,13.67
235201,2025-04-09 15:31:34.351,-0.01061,13.68
235681,2025-04-09 15:31:34.356,-0.24241,13.68
236161,2025-04-09 15:31:34.361,-0.40399,13.69
236641,2025-04-09 15:31:34.366,-0.44817,13.7
237121,2025-04-09 15:31:34.371,-0.3618,13.71
237601,2025-04-09 15:31:34.376,-0.16975,13.71
