Czas [UTC],Numer próbki,Surowe przyspieszenie Z [g],Przyspieszenie Z [g]
2025-04-09 15:31:32.632213,84,0.3677655677655678,0.0
2025-04-09 15:31:32.635994,85,0.3677655677655678,0.0
2025-04-09 15:31:32.640040,86,0.3641025641025641,0.0
2025-04-09 15:31:32.643800,87,0.3641025641025641,0.0
2025-04-09 15:31:32.647838,88,0.3641025641025641,0.0
2025-04-09 15:31:32.651632,89,0.36336996336996336,0.0
2025-04-09 15:31:32.655421,90,0.36336996336996336,0.0
2025-04-09 15:31:32.659432,91,0.36556776556776555,0.0
2025-04-09 15:31:32.663598,92,0.36556776556776555,0.0
2025-04-09 15:31:32.667688,93,0.36556776556776555,0.0
2025-04-09 15:31:32.671772,94,0.36996336996337,0.0
2025-04-09 15:31:32.675618,95,0.36996336996337,0.0
2025-04-09 15:31:32.679541,96,0.3706959706959707,0.0
2025-04-09 15:31:32.683320,97,0.3706959706959707,0.0
2025-04-09 15:31:32.687428,98,0.3706959706959707,0.0
2025-04-09 15:31:32.691237,99,0.3619047619047619,0.0
2025-04-09 15:31:32.695223,100,0.3619047619047619,0.0
2025-04-09 15:31:32.699225,101,0.3706959706959707,0.0
2025-04-09 15:31:32.703001,102,0.3706959706959707,0.0
2025-04-09 15:31:32.706991,103,0.3706959706959707,0.0
2025-04-09 15:31:32.710778,104,0.37216117216117217,0.0
2025-04-09 15:31:32.714774,105,0.37216117216117217,0.0
2025-04-09 15:31:32.718543,106,0.37216117216117217,0.0
2025-04-09 15:31:32.722353,107,0.3684981684981685,0.0
2025-04-09 15:31:32.726362,108,0.3684981684981685,0.0
2025-04-09 15:31:32.730175,109,0.3684981684981685,0.0
2025-04-09 15:31:32.734292,110,0.3684981684981685,0.0
2025-04-09 15:31:32.738797,111,0.3684981684981685,0.0
2025-04-09 15:31:32.742916,112,0.37435897435897436,0.0
2025-04-09 15:31:32.746789,113,0.37435897435897436,0.0
2025-04-09 15:31:32.750769,114,0.3758241758241758,0.0
2025-04-09 15:31:32.754786,115,0.3758241758241758,0.0
2025-04-09 15:31:32.758717,116,0.3758241758241758,0.0
2025-04-09 15:31:32.762957,117,0.3750915750915751,0.0
2025-04-09 15:31:32.766797,118,0.3750915750915751,0.0
2025-04-09 15:31:32.770847,119,0.37362637362637363,0.0
2025-04-09 15:31:32.774668,120,0.37362637362637363,0.0
2025-04-09 15:31:32.779127,121,0.37362637362637363,0.0
2025-04-09 15:31:32.782962,122,0.3648351648351648,0.0
2025-04-09 15:31:32.786788,123,0.3648351648351648,0.0
2025-04-09 15:31:32.790672,124,0.367032967032967,0.0
2025-04-09 15:31:32.794504,125,0.367032967032967,0.0
2025-04-09 15:31:32.798367,126,0.367032967032967,0.0
2025-04-09 15:31:32.802204,127,0.3626373626373626,0.0
2025-04-09 15:31:32.806061,128,0.3626373626373626,0.0
2025-04-09 15:31:32.809882,129,0.3677655677655678,0.0
2025-04-09 15:31:32.813699,130,0.3677655677655678,0.0
2025-04-09 15:31:32.817537,131,0.3677655677655678,0.0
2025-04-09 15:31:32.821589,132,0.36923076923076925,0.0
2025-04-09 15:31:32.825478,133,0.36923076923076925,0.0
2025-04-09 15:31:32.829552,134,0.36923076923076925,0.0
2025-04-09 15:31:32.833323,135,0.36336996336996336,0.0
2025-04-09 15:31:32.837404,136,0.36336996336996336,0.0
2025-04-09 15:31:32.841188,137,0.3772893772893773,0.0
2025-04-09 15:31:32.845285,138,0.3772893772893773,0.0
2025-04-09 15:31:32.849088,139,0.3772893772893773,0.0
2025-04-09 15:31:32.853076,140,0.37875457875457874,0.0
2025-04-09 15:31:32.856836,141,0.37875457875457874,0.0
2025-04-09 15:31:32.860626,142,0.37362637362637363,0.0
2025-04-09 15:31:32.864776,143,0.37362637362637363,0.0
2025-04-09 15:31:32.869855,144,0.37362637362637363,0.0
2025-04-09 15:31:32.876985,145,0.37216117216117217,0.0
2025-04-09 15:31:32.882367,146,0.37216117216117217,0.0
2025-04-09 15:31:32.887669,147,0.37216117216117217,0.0
2025-04-09 15:31:32.893277,148,0.3728937728937729,0.0
2025-04-09 15:31:32.898608,149,0.3728937728937729,0.0
2025-04-09 15:31:32.903933,150,0.3706959706959707,0.0
2025-04-09 15:31:32.909415,151,0.3706959706959707,0.0
2025-04-09 15:31:32.914665,152,0.36996336996337,0.0
2025-04-09 15:31:32.920227,153,0.36996336996337,0.0
2025-04-09 15:31:32.924093,154,0.36996336996337,0.0
2025-04-09 15:31:32.929404,155,0.36996336996337,0.0
2025-04-09 15:31:32.933382,156,0.36996336996337,0.0
2025-04-09 15:31:32.938076,157,0.36996336996337,0.0
2025-04-09 15:31:32.942117,158,0.36556776556776555,0.0
2025-04-09 15:31:32.946766,159,0.36556776556776555,0.0
2025-04-09 15:31:32.950907,160,0.35384615384615387,0.0
2025-04-09 15:31:32.955846,161,0.3545787545787546,0.0
2025-04-09 15:31:32.959830,162,0.3545787545787546,0.0
2025-04-09 15:31:32.965447,163,0.3545787545787546,0.0
2025-04-09 15:31:32.970105,164,0.3545787545787546,0.0
2025-04-09 15:31:32.976222,165,0.3626373626373626,0.0
2025-04-09 15:31:32.981237,166,0.3626373626373626,0.0
2025-04-09 15:31:32.985764,167,0.36043956043956044,0.0
2025-04-09 15:31:32.990182,168,0.36043956043956044,0.0
2025-04-09 15:31:32.994333,169,0.36556776556776555,0.0
2025-04-09 15:31:32.998863,170,0.36556776556776555,0.0
2025-04-09 15:31:33.003082,171,0.3663003663003663,0.0
2025-04-09 15:31:33.007062,172,0.3663003663003663,0.0
2025-04-09 15:31:33.010965,173,0.3663003663003663,0.0
2025-04-09 15:31:33.016853,174,0.3597069597069597,0.0
2025-04-09 15:31:33.020775,175,0.3597069597069597,0.0
2025-04-09 15:31:33.024590,176,0.3641025641025641,0.0
2025-04-09 15:31:33.028496,177,0.3641025641025641,0.0
2025-04-09 15:31:33.032663,178,0.36556776556776555,0.0
2025-04-09 15:31:33.036682,179,0.36556776556776555,0.0
2025-04-09 15:31:33.040281,180,0.36556776556776555,0.0
2025-04-09 15:31:33.043954,181,0.36043956043956044,0.0
2025-04-09 15:31:33.048033,182,0.36043956043956044,0.0
2025-04-09 15:31:33.052378,183,0.4073260073260073,0.0037692307692308137
2025-04-09 15:31:33.056085,184,0.40586080586080586,0.007391941391941481
2025-04-09 15:31:33.060023,185,0.40586080586080586,0.011014652014652149
2025-04-09 15:31:33.063732,186,0.28205128205128205,0.002256410256410435
2025-04-09 15:31:33.067612,187,0.28205128205128205,-0.006501831501831279
2025-04-09 15:31:33.071874,188,0.28205128205128205,-0.015260073260072993
2025-04-09 15:31:33.075417,189,0.2996336996336996,-0.022260073260072948
2025-04-09 15:31:33.079114,190,0.2996336996336996,-0.029260073260072905
2025-04-09 15:31:33.083016,191,0.31794871794871793,-0.03442857142857103
2025-04-09 15:31:33.086605,192,0.31794871794871793,-0.03959706959706916
2025-04-09 15:31:33.090428,193,0.31794871794871793,-0.0485347985347981
2025-04-09 15:31:33.094130,194,0.2087912087912088,-0.0682417582417578
2025-04-09 15:31:33.097732,195,0.2087912087912088,-0.0879487179487175
2025-04-09 15:31:33.101501,196,0.2087912087912088,-0.09527472527472483
2025-04-09 15:31:33.105265,197,0.16336996336996337,-0.10714285714285669
2025-04-09 15:31:33.108853,198,0.16336996336996337,-0.11901098901098857
2025-04-09 15:31:33.113231,199,0.3978021978021978,-0.10919413919413874
2025-04-09 15:31:33.116931,200,0.3934065934065934,-0.09981684981684938
2025-04-09 15:31:33.120758,201,0.3934065934065934,-0.09227106227106181
2025-04-09 15:31:33.124457,202,0.3963369963369963,-0.08443223443223398
2025-04-09 15:31:33.128017,203,0.3963369963369963,-0.07659340659340615
2025-04-09 15:31:33.132015,204,0.3963369963369963,-0.05783882783882739
2025-04-09 15:31:33.135707,205,0.4073260073260073,-0.03798534798534754
2025-04-09 15:31:33.139264,206,0.4073260073260073,-0.018131868131867696
2025-04-09 15:31:33.142988,207,0.3487179487179487,0.00040293040293083726
2025-04-09 15:31:33.146881,208,0.34945054945054943,0.019010989010989444
2025-04-09 15:31:33.150476,209,0.34945054945054943,0.014175824175824608
2025-04-09 15:31:33.154384,210,0.3018315018315018,0.0050183150183154505
2025-04-09 15:31:33.158192,211,0.3018315018315018,-0.004139194139193708
2025-04-09 15:31:33.162082,212,0.3018315018315018,-0.013589743589743158
2025-04-09 15:31:33.166153,213,0.2652014652014652,-0.02670329670329627
2025-04-09 15:31:33.169944,214,0.2652014652014652,-0.03981684981684938
2025-04-09 15:31:33.173786,215,0.2827838827838828,-0.05227106227106184
2025-04-09 15:31:33.177686,216,0.2827838827838828,-0.0647252747252743
2025-04-09 15:31:33.181267,217,0.2827838827838828,-0.07131868131868088
2025-04-09 15:31:33.184825,218,0.3252747252747253,-0.0737362637362633
2025-04-09 15:31:33.188455,219,0.3252747252747253,-0.07615384615384571
2025-04-09 15:31:33.192039,220,0.3252747252747253,-0.07380952380952335
2025-04-09 15:31:33.195613,221,0.3912087912087912,-0.06487179487179442
2025-04-09 15:31:33.199254,222,0.3912087912087912,-0.05593406593406547
2025-04-09 15:31:33.202802,223,0.3912087912087912,-0.043333333333332884
2025-04-09 15:31:33.206376,224,0.44175824175824174,-0.02567765567765523
2025-04-09 15:31:33.210027,225,0.44175824175824174,-0.009780219780219335
2025-04-09 15:31:33.213591,226,0.4652014652014652,0.008461538461538909
2025-04-09 15:31:33.217168,227,0.4586080586080586,0.02604395604395649
2025-04-09 15:31:33.221031,228,0.4586080586080586,0.03937728937728982
2025-04-09 15:31:33.224680,229,0.45274725274725275,0.05212454212454256
2025-04-09 15:31:33.228530,230,0.45274725274725275,0.06487179487179531
2025-04-09 15:31:33.232287,231,0.45274725274725275,0.07102564102564149
2025-04-09 15:31:33.235883,232,0.4197802197802198,0.07388278388278433
2025-04-09 15:31:33.239897,233,0.4197802197802198,0.07673992673992718
2025-04-09 15:31:33.243649,234,0.4197802197802198,0.07454212454212499
2025-04-09 15:31:33.247698,235,0.34212454212454213,0.06457875457875502
2025-04-09 15:31:33.251552,236,0.34212454212454213,0.05227106227106272
2025-04-09 15:31:33.255211,237,0.28644688644688643,0.035054945054945504
2025-04-09 15:31:33.259039,238,0.28644688644688643,0.017838827838828286
2025-04-09 15:31:33.263302,239,0.28644688644688643,0.0012087912087916542
2025-04-09 15:31:33.268188,240,0.2835164835164835,-0.01571428571428527
2025-04-09 15:31:33.271975,241,0.2835164835164835,-0.032637362637362194
2025-04-09 15:31:33.275629,242,0.3018315018315018,-0.04443223443223399
2025-04-09 15:31:33.279573,243,0.3018315018315018,-0.056227106227105784
2025-04-09 15:31:33.283414,244,0.3018315018315018,-0.0680219780219776
2025-04-09 15:31:33.287049,245,0.37948717948717947,-0.06527106227106187
2025-04-09 15:31:33.291003,246,0.37948717948717947,-0.06252014652014617
2025-04-09 15:31:33.294579,247,0.42637362637362636,-0.04852747252747218
2025-04-09 15:31:33.298095,248,0.4278388278388278,-0.03438827838827804
2025-04-09 15:31:33.302249,249,0.4278388278388278,-0.020249084249083903
2025-04-09 15:31:33.306050,250,0.4608058608058608,-0.002520146520146177
2025-04-09 15:31:33.310341,251,0.4608058608058608,0.01520879120879155
2025-04-09 15:31:33.314639,252,0.4608058608058608,0.031106227106227447
2025-04-09 15:31:33.318655,253,-0.5164835164835165,-0.0507252747252744
2025-04-09 15:31:33.322919,254,-0.5164835164835165,-0.13255677655677622
2025-04-09 15:31:33.326750,255,0.48937728937728936,-0.12058241758241721
2025-04-09 15:31:33.330575,256,0.48937728937728936,-0.10860805860805818
2025-04-09 15:31:33.334894,257,0.48937728937728936,-0.1023076923076919
2025-04-09 15:31:33.339340,258,0.16483516483516483,-0.1286080586080582
2025-04-09 15:31:33.343252,259,0.16483516483516483,-0.1549084249084245
2025-04-09 15:31:33.347032,260,0.3194139194139194,-0.1690476190476186
2025-04-09 15:31:33.350900,261,0.3194139194139194,-0.18318681318681276
2025-04-09 15:31:33.354839,262,0.3194139194139194,-0.19732600732600689
2025-04-09 15:31:33.358660,263,0.22564102564102564,-0.12311355311355268
2025-04-09 15:31:33.362432,264,0.22564102564102564,-0.04890109890109847
2025-04-09 15:31:33.366475,265,0.26153846153846155,-0.07168498168498125
2025-04-09 15:31:33.370204,266,0.26153846153846155,-0.09446886446886402
2025-04-09 15:31:33.373953,267,0.26153846153846155,-0.11725274725274681
2025-04-09 15:31:33.377723,268,0.2402930402930403,-0.10970695970695928
2025-04-09 15:31:33.381481,269,0.2402930402930403,-0.10216117216117171
2025-04-09 15:31:33.385248,270,0.2402930402930403,-0.11007326007325961
2025-04-09 15:31:33.389029,271,0.326007326007326,-0.10941391941391895
2025-04-09 15:31:33.393080,272,0.326007326007326,-0.10875457875457828
2025-04-09 15:31:33.396976,273,0.4139194139194139,-0.08992673992673947
2025-04-09 15:31:33.400968,274,0.4139194139194139,-0.07109890109890064
2025-04-09 15:31:33.404807,275,0.4139194139194139,-0.05586080586080542
2025-04-09 15:31:33.408563,276,0.4586080586080586,-0.03615384615384571
2025-04-09 15:31:33.412120,277,0.4586080586080586,-0.016446886446886005
2025-04-09 15:31:33.415675,278,0.4468864468864469,0.004212454212454653
2025-04-09 15:31:33.419397,279,0.45567765567765567,0.025750915750916193
2025-04-09 15:31:33.423778,280,0.45567765567765567,0.047289377289377724
2025-04-09 15:31:33.427499,281,0.4197802197802198,0.05666666666666711
2025-04-09 15:31:33.431295,282,0.4197802197802198,0.06604395604395648
2025-04-09 15:31:33.435281,283,0.4197802197802198,0.06663003663003705
2025-04-09 15:31:33.439347,284,0.3238095238095238,0.057619047619048055
2025-04-09 15:31:33.443041,285,0.3238095238095238,0.04860805860805905
2025-04-09 15:31:33.447095,286,0.2673992673992674,0.029487179487179938
2025-04-09 15:31:33.451592,287,0.2673992673992674,0.010366300366300818
2025-04-09 15:31:33.455401,288,0.2673992673992674,-0.007582417582417134
2025-04-09 15:31:33.459727,289,0.263003663003663,-0.0268498168498164
2025-04-09 15:31:33.464081,290,0.263003663003663,-0.04611721611721566
2025-04-09 15:31:33.468294,291,0.306959706959707,-0.05739926739926694
2025-04-09 15:31:33.473132,292,0.306959706959707,-0.06868131868131823
2025-04-09 15:31:33.477054,293,0.38168498168498166,-0.07369597069597028
2025-04-09 15:31:33.480877,294,0.38168498168498166,-0.06911355311355274
2025-04-09 15:31:33.484696,295,0.38168498168498166,-0.06453113553113521
2025-04-09 15:31:33.488958,296,0.4432234432234432,-0.04694871794871763
2025-04-09 15:31:33.493461,297,0.4432234432234432,-0.02936630036630005
2025-04-09 15:31:33.497407,298,0.46153846153846156,-0.009952380952380635
2025-04-09 15:31:33.501077,299,0.46153846153846156,0.00990109890109922
2025-04-09 15:31:33.505198,300,0.46153846153846156,0.029754578754579077
2025-04-09 15:31:33.508787,301,0.4512820512820513,0.04418681318681351
2025-04-09 15:31:33.512388,302,0.4512820512820513,0.058619047619047945
2025-04-09 15:31:33.517370,303,0.4043956043956044,0.06209523809523847
2025-04-09 15:31:33.521014,304,0.3992673992673993,0.06505860805860847
2025-04-09 15:31:33.524585,305,0.3992673992673993,0.06802197802197849
2025-04-09 15:31:33.528425,306,0.30256410256410254,0.053956043956044406
2025-04-09 15:31:33.532049,307,0.30256410256410254,0.039890109890110347
2025-04-09 15:31:33.535700,308,0.30256410256410254,0.023992673992674445
2025-04-09 15:31:33.539606,309,0.25567765567765566,0.0034065934065938552
2025-04-09 15:31:33.543229,310,0.25567765567765566,-0.017179487179486735
2025-04-09 15:31:33.546846,311,0.25567765567765566,-0.0367399267399263
2025-04-09 15:31:33.550396,312,0.6783882783882784,-0.014029304029303585
2025-04-09 15:31:33.553977,313,0.6783882783882784,0.013369963369963817
2025-04-09 15:31:33.557593,314,0.4673992673992674,0.020183150183150627
2025-04-09 15:31:33.561343,315,0.4622710622710623,0.026483516483516926
2025-04-09 15:31:33.564974,316,0.4622710622710623,0.0424542124542129
2025-04-09 15:31:33.568742,317,0.4402930402930403,0.05622710622710667
2025-04-09 15:31:33.572280,318,0.4402930402930403,0.07000000000000045
2025-04-09 15:31:33.575833,319,0.4402930402930403,0.08846153846153891
2025-04-09 15:31:33.579473,320,0.4608058608058608,0.10897435897435943
2025-04-09 15:31:33.583010,321,0.4608058608058608,0.12948717948717997
2025-04-09 15:31:33.586621,322,0.4608058608058608,0.10772893772893818
2025-04-09 15:31:33.590248,323,0.452014652014652,0.08509157509157554
2025-04-09 15:31:33.593845,324,0.452014652014652,0.08355311355311401
2025-04-09 15:31:33.597567,325,0.452014652014652,0.08252747252747297
2025-04-09 15:31:33.601166,326,0.452014652014652,0.08150183150183195
2025-04-09 15:31:33.604695,327,0.452014652014652,0.08267399267399311
2025-04-09 15:31:33.608211,328,0.35604395604395606,0.07560805860805901
2025-04-09 15:31:33.611719,329,0.35604395604395606,0.0685421245421249
2025-04-09 15:31:33.615239,330,0.35604395604395606,0.05942490842490873
2025-04-09 15:31:33.618742,331,0.2681318681318681,0.04015750915750947
2025-04-09 15:31:33.622358,332,0.2681318681318681,0.020890109890110205
2025-04-09 15:31:33.626231,333,0.2681318681318681,0.002501831501831814
2025-04-09 15:31:33.630103,334,0.8813186813186813,0.04543223443223474
2025-04-09 15:31:33.633721,335,0.8813186813186813,0.08836263736263768
2025-04-09 15:31:33.637639,336,0.8813186813186813,0.13129304029304062
2025-04-09 15:31:33.641678,337,0.4542124542124542,0.13151282051282082
2025-04-09 15:31:33.645562,338,0.4542124542124542,0.13997069597069633
2025-04-09 15:31:33.649454,339,0.46886446886446886,0.14989377289377329
2025-04-09 15:31:33.654537,340,0.46886446886446886,0.15981684981685024
2025-04-09 15:31:33.658260,341,0.46886446886446886,0.1798901098901103
2025-04-09 15:31:33.662213,342,0.19047619047619047,0.1721245421245426
2025-04-09 15:31:33.666297,343,0.19047619047619047,0.16435897435897479
2025-04-09 15:31:33.670718,344,0.49963369963369964,0.12619047619047663
2025-04-09 15:31:33.674503,345,0.49963369963369964,0.08802197802197846
2025-04-09 15:31:33.678084,346,0.49963369963369964,0.0498534798534803
2025-04-09 15:31:33.682103,347,0.43223443223443225,0.0476556776556781
2025-04-09 15:31:33.685717,348,0.43223443223443225,0.045457875457875906
2025-04-09 15:31:33.689303,349,0.4747252747252747,0.04604395604395649
2025-04-09 15:31:33.693135,350,0.4747252747252747,0.04663003663003708
2025-04-09 15:31:33.696749,351,0.4747252747252747,0.04721611721611766
2025-04-09 15:31:33.700373,352,0.35824175824175825,0.06513186813186853
2025-04-09 15:31:33.704292,353,0.35824175824175825,0.0830476190476194
2025-04-09 15:31:33.708086,354,0.35824175824175825,0.07004761904761936
2025-04-09 15:31:33.711996,355,0.2725274725274725,0.047336996336996645
2025-04-09 15:31:33.715956,356,0.2725274725274725,0.024626373626373932
2025-04-09 15:31:33.719541,357,0.24615384615384617,0.006018315018315323
2025-04-09 15:31:33.723316,358,0.24615384615384617,-0.012589743589743286
2025-04-09 15:31:33.727060,359,0.24615384615384617,-0.035446886446886136
2025-04-09 15:31:33.730634,360,0.2717948717948718,-0.05573992673992643
2025-04-09 15:31:33.734742,361,0.2717948717948718,-0.07603296703296672
2025-04-09 15:31:33.738368,362,0.2717948717948718,-0.08581684981684945
2025-04-09 15:31:33.742411,363,0.37362637362637363,-0.08581684981684948
2025-04-09 15:31:33.745953,364,0.37362637362637363,-0.08581684981684948
2025-04-09 15:31:33.749555,365,0.23296703296703297,-0.08977289377289341
2025-04-09 15:31:33.753171,366,0.22564102564102564,-0.09446153846153811
2025-04-09 15:31:33.756690,367,0.22564102564102564,-0.09651282051282016
2025-04-09 15:31:33.760287,368,0.47985347985347987,-0.0731428571428568
2025-04-09 15:31:33.764025,369,0.47985347985347987,-0.049772893772893415
2025-04-09 15:31:33.767574,370,0.47985347985347987,-0.028967032967032603
2025-04-09 15:31:33.771167,371,0.44835164835164837,-0.011311355311354947
2025-04-09 15:31:33.774742,372,0.44835164835164837,0.006344322344322714
2025-04-09 15:31:33.778260,373,0.44835164835164837,0.01421611721611763
2025-04-09 15:31:33.781846,374,0.4249084249084249,0.019743589743590206
2025-04-09 15:31:33.785487,375,0.4249084249084249,0.03893772893772939
2025-04-09 15:31:33.789030,376,0.4249084249084249,0.05886446886446932
2025-04-09 15:31:33.792646,377,0.31062271062271063,0.06736263736263783
2025-04-09 15:31:33.796202,378,0.31062271062271063,0.050439560439560896
2025-04-09 15:31:33.799753,379,0.31062271062271063,0.033516483516483966
2025-04-09 15:31:33.803347,380,0.2468864468864469,0.010219780219780672
2025-04-09 15:31:33.806890,381,0.2468864468864469,-0.009926739926739475
2025-04-09 15:31:33.810453,382,0.25274725274725274,-0.02948717948717904
2025-04-09 15:31:33.814031,383,0.25274725274725274,-0.049047619047618604
2025-04-09 15:31:33.817728,384,0.25274725274725274,-0.06626373626373581
2025-04-09 15:31:33.821304,385,0.3282051282051282,-0.07593406593406549
2025-04-09 15:31:33.824905,386,0.3282051282051282,-0.08560439560439514
2025-04-09 15:31:33.828714,387,0.3282051282051282,-0.08384615384615339
2025-04-09 15:31:33.832507,388,0.42857142857142855,-0.07205128205128161
2025-04-09 15:31:33.836145,389,0.42857142857142855,-0.06025641025640982
2025-04-09 15:31:33.840258,390,0.42857142857142855,-0.04208791208791165
2025-04-09 15:31:33.844015,391,0.47912087912087914,-0.018864468864468426
2025-04-09 15:31:33.847892,392,0.47912087912087914,0.0037728937728942146
2025-04-09 15:31:33.852036,393,0.48131868131868133,0.026630036630037074
2025-04-09 15:31:33.855741,394,0.48131868131868133,0.049487179487179934
2025-04-09 15:31:33.859560,395,0.48131868131868133,0.06479853479853523
2025-04-09 15:31:33.863423,396,0.4358974358974359,0.07556776556776602
2025-04-09 15:31:33.867432,397,0.4358974358974359,0.08633699633699679
2025-04-09 15:31:33.871095,398,0.3172161172161172,0.07520146520146564
2025-04-09 15:31:33.875306,399,0.3172161172161172,0.06406593406593451
2025-04-09 15:31:33.878865,400,0.3172161172161172,0.05293040293040339
2025-04-09 15:31:33.882441,401,0.23956043956043957,0.028974358974359425
2025-04-09 15:31:33.886350,402,0.23956043956043957,0.005018315018315467
2025-04-09 15:31:33.890163,403,0.23956043956043957,-0.019157509157508707
2025-04-09 15:31:33.893925,404,0.24175824175824176,-0.04311355311355266
2025-04-09 15:31:33.897664,405,0.24175824175824176,-0.06706959706959661
2025-04-09 15:31:33.901305,406,0.3238095238095238,-0.07827838827838782
2025-04-09 15:31:33.905277,407,0.32673992673992674,-0.08919413919413874
2025-04-09 15:31:33.908900,408,0.32673992673992674,-0.08824175824175777
